Program,Runtime(s)_mean,Runtime(s)_std,Runtime(s)_max,Runtime(s)_min,Runtime(s)_median,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_min,cpu-cycles_median,instructions_mean,instructions_std,instructions_max,instructions_min,instructions_median,cache-references_mean,cache-references_std,cache-references_max,cache-references_min,cache-references_median,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_min,cache-misses_median,branch-instructions_mean,branch-instructions_std,branch-instructions_max,branch-instructions_min,branch-instructions_median,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_min,branch-misses_median,page-faults_mean,page-faults_std,page-faults_max,page-faults_min,page-faults_median,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_min,branch-loads_median
dynprog_main_O2,0.1873155,0.014759742502543171,0.197688,0.154087,0.19571149999999998,659199427.5,17071449.539697677,703266801,640430980,653784518.0,1540453274.5333333,33666090.31088381,1628142054,1500140312,1529460110.0,4719163.2,948775.2828939942,7916040,2873308,4681512.0,928503.9333333333,213841.83644346267,1372345,377373,913339.5,152816796.76666668,6455091.430061762,164029704,132690586,152655067.0,417745.76666666666,28058.963021470172,464266,328200,422206.5,8365.333333333334,1.15470053837916,8367,8362,8365.0,151535315.53333333,7757585.458699896,164779933,127165460,152753758.0
fdtd-2d_main_O2,0.19462456666666667,0.008612737058179203,0.205673,0.173475,0.19689600000000002,813942059.4,35805873.20317202,918991348,771125693,805266667.0,952358685.3666667,15734185.742609313,999826626,915870881,949753617.5,23561367.966666665,1112360.5113443395,26001227,20922608,23549651.0,2802067.6666666665,131894.2066781721,3089201,2546798,2766266.0,47316095.766666666,1048738.6887881467,50570164,46192652,47124966.5,162944.7,3990.731098432971,181313,159164,161875.0,14123.433333333332,1.1043279539545952,14125,14121,14124.0,49183259.4,846014.6163667501,50743808,47120998,49395418.0
fdtd-apml_main_O2,0.9100319333333334,0.09548830564287505,0.981924,0.763893,0.970384,4984122801.566667,71619989.15900448,5096611022,4858705157,5000539160.5,3039586807.766667,87679890.33297959,3324049481,2968280767,3002841303.5,11328014.7,749238.747894437,13689670,10482507,11069839.5,9616882.333333334,582260.0718328381,11028785,8910390,9467488.5,183926747.83333334,29066205.48970462,266403675,161421900,169178042.0,412197.63333333336,42862.92374976492,531790,375981,398830.5,174293.3,1.2077336998070047,174295,174290,174293.0,198754992.16666666,30752637.945274267,281300833,164807024,195394098.5
floyd-warshall_main_O2,0.8035024333333334,0.0918379996593264,0.893768,0.678976,0.8701335,2606993948.6666665,21064195.773706052,2669036791,2569031902,2603686363.5,7256555536.166667,57890500.77961126,7396517881,7134629772,7255185867.5,38949716.1,1670133.447586528,41811483,36325884,39025119.5,524970.7333333333,145538.7600736948,859602,78737,504043.0,540858557.4666667,5766956.502182485,549676282,530776718,542429404.5,1027204.6,9462.53937485545,1046729,1006213,1031138.5,10310.3,1.3933338832971907,10312,10307,10311.0,540328727.3,4879602.955015817,545202720,527081179,541374478.0
gemm_main_O2,8.088295833333333,0.7952035003388185,8.693048,6.771269,8.673566000000001,24482679541.633335,37365545.16673296,24579206444,24386107528,24481499239.5,7638960793.933333,14091650.104237687,7664802131,7613796645,7640933689.5,1086779137.4666667,1173258.5667717287,1089851750,1084365078,1086817487.5,773400.8666666667,74504.25449167934,939092,614690,753062.5,561771807.8333334,2451205.6266751415,566497730,555822976,561065614.5,1114510.6,7218.445350818885,1129323,1106013,1110526.5,14408.166666666666,1.1768846465411038,14410,14405,14408.0,569107524.0333333,1963445.7474400378,574646494,563144866,569127034.0
gemver_main_O2,0.25309183333333335,0.02502019522661963,0.278773,0.214948,0.26675249999999995,1613681411.2666667,45946564.6736563,1692244516,1537551470,1609049955.5,817433506.7333333,138805292.6319571,1208727764,582198768,845323407.0,27398165.933333334,855590.1491399409,29054541,25158515,27682205.0,5430012.233333333,729930.5043430236,6681180,4545208,5746880.5,75732758.9,9730603.617144644,102372918,67984132,72154009.0,41599.166666666664,14254.60621520548,93245,32008,36966.5,39574.6,1.4287684593190382,39577,39571,39575.0,74694575.2,9051856.090381037,104039845,67223667,72867793.5
gesummv_main_O2,0.052263500000000004,0.006193142825070654,0.059008,0.044788,0.057104,1722438021.0333333,48917718.16489593,1835458607,1661557454,1708663546.0,988331679.2666667,50663262.19710938,1093076882,892184413,976115227.5,7084728.0,746790.9593423834,8100970,5630442,6777649.0,5210996.866666666,735990.929912522,6063975,4269219,5278703.0,116964113.53333333,12990092.895504957,132745689,97887000,123183547.0,138069.8,39380.33169279409,226704,75142,140748.0,70786.23333333334,1.5687318254664349,70788,70783,70787.0,119445570.36666666,13403026.616657745,138802372,88840409,123134958.5
gramschmidt_main_O2,2.371243966666667,0.19436648657120223,2.472763,1.92142,2.4607095,7027610074.366667,23794617.53243165,7071057694,6991533135,7024744112.0,823174890.8666667,7820662.757786136,851318253,814716816,819857544.5,270571358.6,611702.525326473,272280172,269489287,270597539.5,550835.1333333333,143360.49967843504,1158444,326022,520574.5,81637021.66666667,1372687.1761781033,86305225,78851701,81285555.0,291230.8333333333,5825.197170458067,303214,284230,289284.0,9800.2,1.242910932531982,9802,9797,9801.0,87683274.1,1365316.4231015148,90376336,84626103,87311168.0
jacobi-1d-imper_main_O2,0.0009889333333333334,2.342991505618892e-05,0.00106,0.000969,0.0009775,61637390.766666666,16844492.453139666,123935322,51856596,57155215.5,31166904.0,4795309.502896669,49333218,28069023,29650714.5,676258.1333333333,117727.16514473663,1036807,596357,619992.0,657165.0666666667,113403.99036734461,962034,402339,661788.0,7263002.7,541798.0247228635,8613115,6266166,7026284.0,7765.4,2046.3015519173387,18376,6922,7353.5,8300.4,1.4044264997156808,8302,8297,8301.0,9314658.766666668,584664.617093435,11364073,8241621,9263079.0
jacobi-2d-imper_main_O2,0.040231,0.0019428959899042992,0.042374,0.032676,0.0406615,317404283.26666665,10926235.217588445,349141368,293132075,315359622.5,380906975.3333333,13163092.469327992,415330691,357560390,379858507.0,12039750.533333333,523804.20708470524,12840822,10769817,12130711.0,346534.6666666667,97845.19117580527,488660,145337,377427.0,21861817.133333333,630849.616478894,22807529,19750533,21934926.5,68079.4,8939.673833439108,93605,38751,69252.0,12169.3,1.4656997857913927,12171,12166,12170.0,23058442.833333332,2654884.9584405995,24577054,13170797,23868270.0
lu_main_O2,0.2889288333333333,0.023030796771644303,0.306017,0.233694,0.29983899999999997,980495839.2666667,22160646.945393264,1021526312,942372530,974259746.5,2596382713.8,44837763.76830669,2686868702,2506468490,2585558193.5,13867119.533333333,645512.486764759,14839708,12089684,14040714.0,408108.86666666664,87307.3769489483,530628,140610,434416.0,182195841.0,4333304.730044344,189054986,170918141,182763230.5,495464.2,60267.01144041092,622844,387882,476935.0,10310.666666666666,1.1841869998336738,10312,10308,10311.0,182763639.2,5823364.859728712,191598251,166457528,184486367.5
ludcmp_main_O2,1.8712556666666667,0.1600684875087326,1.957905,1.521902,1.9521945,5611417804.833333,22816802.54544517,5664181308,5574979183,5602459873.0,1943792561.0333333,50600221.37775226,2085204110,1898248972,1924321002.0,33208851.866666667,1382058.509953495,39342569,32018741,32853207.0,483520.0,109533.04210145904,679040,135816,496119.0,204203951.03333333,4675375.82942023,215099060,196422737,204446295.5,908042.0333333333,21067.298963548707,966837,868932,910909.5,10320.366666666667,1.2994251602636029,10322,10318,10320.5,208372139.23333332,4779224.795737878,215176491,199619316,209470168.5
mvt_main_O2,0.2406294,0.020664458075609456,0.260724,0.198872,0.2498355,1565221586.1333334,40167426.66315629,1633172826,1496880289,1569069243.0,750146649.6333333,170266591.36833858,1056567573,533393825,827974750.0,25011636.8,1691544.016099867,27483431,20472509,25311076.5,5012941.166666667,564417.9337566654,6402047,4365087,4746314.0,78007977.6,14646361.357767873,114298068,65175573,71454069.5,45967.03333333333,20741.934315217124,114947,30427,36353.0,39542.8,1.471569652234522,39546,39540,39543.0,72910899.46666667,8133330.817614061,110192047,66337969,71325793.5
reg_detect_main_O2,0.010122233333333334,0.00043570218263628516,0.010411,0.00791,0.010141,68423411.6,14685086.914664662,144519524,56714208,66439266.0,36933838.233333334,5340319.072689155,59938474,28757430,35558721.5,798612.2333333333,113937.68493065616,1242254,663243,750461.5,787947.7,85525.3741396931,1074297,581391,796760.0,8373572.166666667,552006.2246744916,10301260,6756197,8382924.5,10018.8,4901.378964304243,28702,7516,8609.5,8265.566666666668,1.3565507307350595,8267,8263,8266.0,10663840.266666668,763368.3151858281,13858587,9782068,10745734.5
seidel-2d_main_O2,0.2615211333333333,0.01980020042868486,0.277557,0.211718,0.27036950000000004,932257430.1666666,24200775.16471574,989696063,902379176,927769635.5,477229052.43333334,10372183.448464729,501810377,463682607,472836412.0,396667.3,51832.72083855513,599538,351692,377475.0,265867.76666666666,107496.61487105899,506149,50763,296912.5,30384491.966666665,1032537.4796918405,34234529,29108799,30150924.5,33435.23333333333,4122.49793444948,49425,29419,32259.5,10215.3,1.441981395451136,10218,10212,10215.5,35060244.3,666226.6551872115,36965508,33804120,34902655.5
syr2k_main_O2,2.3159579666666668,0.20412551269314724,2.454369,1.868285,2.4107035000000003,6959336619.733334,29310543.86540541,7020704902,6909338161,6957390584.0,14301406996.233334,53584915.3223171,14419717373,14203863692,14301798861.5,13738772.933333334,273307.87904295936,14446145,13339497,13677030.0,1513818.3666666667,258602.85941327672,2053679,1115653,1468519.5,1084892667.0333333,3053614.434376225,1090596092,1079470552,1085125355.5,1073182.8333333333,8526.46309856931,1089947,1063192,1072149.5,14408.1,1.4703975535604252,14410,14405,14408.0,1087833505.8,3755833.816363774,1093648663,1078780779,1088147618.0
syrk_main_O2,1.0722522,0.12312169984694002,1.173136,0.911523,1.169432,3456242161.6666665,18686977.696396798,3508621683,3433645560,3449555149.0,7273888917.633333,34784199.580013976,7367842834,7201556240,7272382527.5,3056544.2,102328.71249620525,3430852,2935128,3032326.0,501182.76666666666,114198.4229946321,888980,244042,476482.0,549761554.6666666,3925234.232447249,553549704,536144226,551353241.0,1051905.6666666667,7790.91890615603,1061211,1033403,1055634.5,12358.9,1.322223832060648,12361,12357,12359.0,554704450.3333334,3612015.561583723,560127320,546564907,555706561.5
trisolv_main_O2,0.012052333333333333,0.0007480317314555361,0.012903,0.011017,0.0125935,871333564.4333333,31764542.82739788,937084358,828278381,865750059.0,626282756.3666667,72229681.39900388,707267887,448191190,642433192.0,3967884.066666667,760103.9848278445,5081938,2409448,4135398.5,2717339.3333333335,281737.7272047635,3285174,2274901,2663368.5,73548581.4,7672399.323227437,81993948,56072966,76494941.0,55722.3,13912.685856242235,77778,24944,60004.5,39527.8,1.214850636483463,39529,39524,39528.0,67114582.03333333,5914706.649371382,84787681,59046136,65989543.0
trmm_main_O2,0.5571079333333333,0.06110548659543079,0.604314,0.469896,0.6011525,1868559728.7666667,20708032.726606067,1925132444,1839653090,1862119241.5,3747998756.0666666,49025331.55143961,3887092749,3653866207,3744662190.0,5399876.366666666,128422.99611950028,5801836,5149260,5417108.0,545081.8666666667,131318.11955803158,815276,216054,515192.0,274951887.9,4139349.849036267,283686152,267065580,276025438.0,950284.2,16948.886519015985,994952,908425,954122.5,12359.5,1.2525835370310512,12361,12357,12360.0,276674618.23333335,3187679.8161611613,280982305,268751135,278130618.5
