Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O2,5.977531,19135892877,3078054554,131133502,649466,267715693,558331,12175,272915556,557723,1031948518,1120057719,538478857,2960899,<not supported>,5629805,<not supported>,638642,<not supported>,<not supported>,128663367,517475,686814,97342,1481,1036980306,755814190,533852352,558295,<not supported>,<not supported>,468,14101
covariance_main_O2,5.454174,19112488964,3060789011,127514132,470238,267195901,553319,12171,272634275,557488,1022856011,1122557408,547471557,2739377,<not supported>,6093094,<not supported>,586989,<not supported>,<not supported>,125481546,475317,695262,100015,809,1031093751,754931525,514725806,553963,<not supported>,<not supported>,215,8111
2mm_main_O2,13.581773,48844518846,14212849079,2171472678,1644324,1115484691,2233950,18505,1126999213,2233718,4374211976,2177257809,2189829643,4770722,<not supported>,2077885,<not supported>,1674662,<not supported>,<not supported>,2164277432,434121,4897404,1455159,2177,4359635121,2153075807,2219257094,225940,<not supported>,<not supported>,1226,13741
3mm_main_O2,22.178297,73141789846,19646938734,3236918962,1983213,1652239799,3306771,22605,1660319894,3310119,6524163815,3275266340,3274118957,6595372,<not supported>,3068538,<not supported>,3063375,<not supported>,<not supported>,3226429460,1562980,5133000,2366396,1792,6490733036,3231677216,3294467580,443928,<not supported>,<not supported>,3334,54653
atax_main_O2,0.030430,976261932,806924885,4095017,2717930,79152462,52855,39535,66647233,29633,238804821,3467745,91410341,4623987,<not supported>,120847,<not supported>,165234,<not supported>,<not supported>,161296,205334,1667143,1633569,2396858,342084364,449780,148940720,389651,<not supported>,<not supported>,229,30786
bicg_main_O2,0.052737,955114414,765063129,2406668,2062555,75998985,29932,39544,80640935,29479,379470647,12741288,120345129,5294975,<not supported>,3853912,<not supported>,159924,<not supported>,<not supported>,1195061,515382,4529276,4258728,4423,255889740,496503,129732479,390629,<not supported>,<not supported>,221,31111
cholesky_main_O2,0.186254,679014916,945239928,2784394,604799,98736806,344360,10312,98245663,315256,369576137,22593143,44650109,266889,<not supported>,22615949,<not supported>,33919,<not supported>,<not supported>,4481592,425580,2046,639,193418,457847010,929574,798808,767,<not supported>,<not supported>,0,85
doitgen_main_O2,0.464611,1404798284,1803201891,2779236,651394,151614451,2041799,16490,161840647,2108740,641285422,281196905,304029486,3456240,<not supported>,2004557,<not supported>,148919,<not supported>,<not supported>,2000451,146683,301041,194219,1630936,643027022,494016,316923080,173345,<not supported>,<not supported>,120,5260
gemm_main_O2,8.502167,24439630461,7613796645,1086414117,733196,560156087,1109373,14408,569278969,1112290,2214336189,1089141229,1108825863,3227736,<not supported>,1012995,<not supported>,654605,<not supported>,<not supported>,1080339472,305301,3254136,1142379,2976672,2362291720,1072841689,1125513246,484890,<not supported>,<not supported>,2721,15181
gemver_main_O2,0.266902,1652038387,854563878,26602123,4575841,68641512,33507,39575,74268900,32549,239623760,41483560,104995858,4486298,<not supported>,2223059,<not supported>,163319,<not supported>,<not supported>,23343486,2398005,1687684,1594689,5071980,447025957,9684835,178602681,383250,<not supported>,<not supported>,224,31379
gesummv_main_O2,0.057316,1714204704,935904149,5630442,4505060,122929655,87000,70787,102407351,77443,534493024,18300571,173070886,4677012,<not supported>,12417191,<not supported>,194308,<not supported>,<not supported>,3686881,1697227,4614086,3996290,22499,385889175,1091654,150503810,1054090,<not supported>,<not supported>,272,102300
mvt_main_O2,0.252653,1627628868,892361719,25219000,4721821,67474092,67306,39543,72113038,31741,234051171,38375268,94797836,3419764,<not supported>,2073699,<not supported>,170871,<not supported>,<not supported>,22921985,2173049,3324473,1968300,3342439,381247525,17391307,146175283,697933,<not supported>,<not supported>,0,29705
syr2k_main_O2,2.417823,7001268874,14419717373,14097234,1835023,1090596092,1070199,14407,1087680133,1067219,4415176647,337864233,2170502066,1814694,<not supported>,291825270,<not supported>,232064,<not supported>,<not supported>,13581322,1421603,2199445,1164654,6394339,4446777434,4899739,2191470573,140775,<not supported>,<not supported>,598,2782
syrk_main_O2,1.169227,3442779082,7237310859,3102873,566637,551591513,1053517,12359,553118784,1056138,2247973834,134682385,1096161666,2521663,<not supported>,128585765,<not supported>,145039,<not supported>,<not supported>,2524283,130769,5052,1796,1607399,2237917044,2252334,1141061820,1472,<not supported>,<not supported>,299,4354
trisolv_main_O2,0.011178,847515469,647724171,4131632,2670794,77073112,60003,39529,67299981,25307,221128317,3055156,77093303,2755037,<not supported>,82870,<not supported>,141240,<not supported>,<not supported>,97057,69102,4070383,2558318,1256399,346510156,347919,115085846,391489,<not supported>,<not supported>,116,27313
trmm_main_O2,0.602412,1853366581,3683891075,5434414,586675,267756552,959670,12360,277086094,930287,1173137783,70075589,559194611,2447944,<not supported>,64502030,<not supported>,111301,<not supported>,<not supported>,4020834,181946,3335,12604,733037,1187229600,2143599,604029846,759,<not supported>,<not supported>,0,2106
durbin_main_O2,0.360363,2788998790,1066328080,39670254,7742110,133257001,164248,70796,124929888,86828,498282112,75766056,127560002,23092957,<not supported>,1318652,<not supported>,243478,<not supported>,<not supported>,31116368,108902,14285267,4897878,8059,352209183,22457640,126147005,10121915,<not supported>,<not supported>,214,79404
dynprog_main_O2,0.163559,673500111,1590227405,4149184,837793,156584041,440064,8365,152261480,412654,523528656,25809278,240146134,20118845,<not supported>,15338901,<not supported>,91696,<not supported>,<not supported>,3982641,46939,149603,227,30,599055720,516,285811897,227,<not supported>,<not supported>,0,80
gramschmidt_main_O2,2.459379,7017483089,816427150,270551605,516334,80430520,297885,9800,88792300,301699,289724353,268532899,181558551,66777188,<not supported>,3733696,<not supported>,201317,<not supported>,<not supported>,268311825,380107,377844,34442,1364,276378266,269511360,138306829,6680257,<not supported>,<not supported>,151,3657
lu_main_O2,0.257019,992626182,2572245262,12089684,460070,182082122,450603,10310,183994591,469808,1089033334,43988552,358350594,41179130,<not supported>,42451297,<not supported>,39080,<not supported>,<not supported>,14699162,776076,5486,1573,4074,1297970032,1043354,432086975,27155,<not supported>,<not supported>,0,132
ludcmp_main_O2,1.957905,5639407037,1924974607,33023737,492218,204551301,928413,10321,210707821,905031,693456639,337853929,41428294,2390890,<not supported>,37866706,<not supported>,158841,<not supported>,<not supported>,27212088,366233,32826,822,236778,769296616,213984666,1795246,27486,<not supported>,<not supported>,101,2234
floyd-warshall_main_O2,0.882539,2595661835,7160124253,40311295,571162,530865553,1006504,10311,530050272,1007123,3268790077,131048240,1084775754,130864129,<not supported>,129501630,<not supported>,72680,<not supported>,<not supported>,49785595,784302,10596,442,455,3480415376,2274777,1162857012,120821,<not supported>,<not supported>,525,2170
