Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.882256,17619189855,14230997585,120179172,337383,1016228027,549564,12172,1026424318,550531,7610595795,1117179037,1065967370,1179222,<not supported>,4889591,<not supported>,540226,<not supported>,<not supported>,118864932,1011475,599982,16898,931,7697651328,751234339,1017152823,587257,<not supported>,<not supported>,289,8361
covariance_main_nopt,4.883307,17600033612,14190767400,131398589,382898,1020599552,554930,12168,1027781155,572761,7583090359,1114727085,1043431412,2813012,<not supported>,2992944,<not supported>,685562,<not supported>,<not supported>,128849426,363005,639776,14857,2273,7674676568,752183510,1018969808,588393,<not supported>,<not supported>,0,6070
2mm_main_nopt,14.099926,50554573765,61473414532,2166687463,1664606,4326605715,2244238,18507,4336067017,2250115,33424751802,2208519162,4345563137,2299426,<not supported>,14508436,<not supported>,2097503,<not supported>,<not supported>,2164326747,625704,2535633,1317044,2822,33403339937,2162384409,4375382634,46172,<not supported>,<not supported>,62,8354
3mm_main_nopt,20.849770,75175810591,90497994038,3247663103,2168378,6491664383,3363546,22605,6497632056,3355499,48529676277,3288922928,6502003248,3227712,<not supported>,14491999,<not supported>,3738065,<not supported>,<not supported>,3245787446,546983,2893542,1913241,4888,48404081846,3241833199,6533659976,87045,<not supported>,<not supported>,37,16755
atax_main_nopt,0.089459,1199298788,1348627026,3106912,3176612,118421403,70981,39537,127009416,41889,681625697,10115866,163619077,4942137,<not supported>,9662569,<not supported>,109756,<not supported>,<not supported>,457713,302175,2315494,1466469,2267337,795014043,442412,148704358,478064,<not supported>,<not supported>,14,36309
bicg_main_nopt,0.075664,1130898264,1232323656,3847307,3968477,99889705,70268,39543,121382529,67851,665244040,11005289,131356000,5071706,<not supported>,8179388,<not supported>,97783,<not supported>,<not supported>,169818,121191,2173770,1400444,2748317,790724479,417859,131455995,445204,<not supported>,<not supported>,132,38179
cholesky_main_nopt,0.472288,1821120883,5538675226,1763630,695249,358329035,423709,10310,347332496,397605,2119279870,25123627,396405831,429805,<not supported>,23688605,<not supported>,61784,<not supported>,<not supported>,4888467,233197,2531,830,107390,2372246472,613306,398212950,549,<not supported>,<not supported>,217,630
doitgen_main_nopt,1.189278,4448642457,11798358402,1195721,792548,563938715,2148391,16486,564721187,2150853,5814113835,265909010,582427635,3333329,<not supported>,154973058,<not supported>,248994,<not supported>,<not supported>,458071,162558,267749,211935,371595,5949510043,73215,577564169,32294,<not supported>,<not supported>,741,6938
gemm_main_nopt,8.182526,25605985639,31356381662,1086612227,856212,2173472356,1130844,14407,2178421369,1132944,17339727206,1097195642,2186365771,2377082,<not supported>,5021650,<not supported>,859577,<not supported>,<not supported>,1081847909,331957,1937575,677672,3086937,17359301071,1076294757,2193389064,81961,<not supported>,<not supported>,1198,6419
gemver_main_nopt,0.324562,1935285975,1925889448,26447942,4582110,148440193,53016,39575,140334415,36811,1051372993,46139615,193144105,5421055,<not supported>,15878008,<not supported>,175236,<not supported>,<not supported>,16628997,1873155,3983260,2451671,4866100,1081983834,18255056,206577722,347211,<not supported>,<not supported>,201,27496
