Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.892723,17591733335,14220642801,118217303,432643,1020009966,563400,12171,1025461064,584947,7582311802,1118552902,1038310378,2899477,<not supported>,2946641,<not supported>,679449,<not supported>,<not supported>,115322966,353150,629751,39101,2046,7639112927,756559113,1036185840,524254,<not supported>,<not supported>,0,6795
covariance_main_nopt,4.866273,17647735010,14175285555,140298371,423192,1020217216,557421,12172,1025424891,561909,7546746200,1120484796,1050340557,2943208,<not supported>,3243793,<not supported>,723456,<not supported>,<not supported>,137900629,380040,640783,35777,5895,7683524095,752736805,1021673672,600169,<not supported>,<not supported>,0,5818
2mm_main_nopt,14.124349,50789610184,61467724066,2166749964,1643288,4326686797,2233992,18508,4339374016,2236308,33470870824,2210017622,4345072032,2847608,<not supported>,15063996,<not supported>,2275142,<not supported>,<not supported>,2161117545,527213,2494482,1283850,2431,33329812026,2159376581,4373002938,42853,<not supported>,<not supported>,50,8647
3mm_main_nopt,20.917675,75159639899,90494744690,3247502943,2154721,6487112748,3338874,22605,6497095407,3341305,48526933611,3297553543,6499752941,3216068,<not supported>,17246644,<not supported>,3681992,<not supported>,<not supported>,3245987009,708114,2891816,1904628,2837,48438506357,3242505510,6535574052,92283,<not supported>,<not supported>,12,17427
atax_main_nopt,0.089071,1130428610,1527380419,2615049,2361541,131925692,66852,39534,129206677,51549,783941061,10602067,136016968,4606937,<not supported>,7166330,<not supported>,140680,<not supported>,<not supported>,375683,262603,4048953,2405647,2748135,778649174,405840,170801352,639119,<not supported>,<not supported>,91,27413
bicg_main_nopt,0.076076,1096601880,1185498571,2990193,2326714,93922575,29556,39544,94327734,28662,784351749,9469054,123940161,4755490,<not supported>,6076348,<not supported>,143089,<not supported>,<not supported>,217781,157655,3850624,2320213,2402433,733634980,399739,160483995,558391,<not supported>,<not supported>,226,27509
cholesky_main_nopt,0.523034,1796001184,5471642639,2067032,700140,363223873,440547,10311,359531979,415370,2199536372,24994444,383463886,842743,<not supported>,24767596,<not supported>,97965,<not supported>,<not supported>,2158098,397258,3448,722,347839,2359667421,718806,395288369,736,<not supported>,<not supported>,0,218
doitgen_main_nopt,1.206938,4427606937,11670912223,1589623,670228,563252384,2158578,16489,568857328,2168963,5823320440,266717668,583517952,3299167,<not supported>,159022164,<not supported>,300136,<not supported>,<not supported>,631671,169825,265470,82544,1623597,5838879160,73635,579947195,33667,<not supported>,<not supported>,0,5940
gemm_main_nopt,7.115092,25698598179,31324565124,1085451439,850475,2171133678,1127277,14405,2178643593,1126818,17320849514,1082928454,2193021062,2274429,<not supported>,2031619,<not supported>,841263,<not supported>,<not supported>,1080382916,338821,2204195,586607,3096238,17402377421,1079522022,2190208288,125029,<not supported>,<not supported>,0,3372
gemver_main_nopt,0.322040,1931627977,1694147128,25737579,4574895,140584121,43545,39576,140524252,37027,1159201413,43569517,196198462,5366543,<not supported>,15900966,<not supported>,158921,<not supported>,<not supported>,15942831,1927790,3868885,2317748,3837311,1031420667,18826508,202196165,609831,<not supported>,<not supported>,426,27684
