Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.881330,17649737045,14196511427,137372736,403396,1015981579,559390,12172,1021475841,559474,7646120061,1125830857,1035165175,2886646,<not supported>,3003925,<not supported>,705087,<not supported>,<not supported>,134208211,406777,615654,15250,1461,7661775577,757502526,1034580495,523091,<not supported>,<not supported>,919,6978
covariance_main_nopt,4.908982,17616814487,14183098776,140643798,392529,1019923010,556698,12171,1021961362,561280,7590024305,1109561010,1054856977,3147311,<not supported>,3189632,<not supported>,696118,<not supported>,<not supported>,136856436,369370,649304,28619,4857,7669342617,752939553,1020117009,591526,<not supported>,<not supported>,12,6285
2mm_main_nopt,14.116721,50739107665,61468604163,2166249474,1654614,4326765381,2235794,18506,4341321382,2260645,33445693004,2197516585,4346024308,2349671,<not supported>,10538503,<not supported>,2155731,<not supported>,<not supported>,2163713284,460343,2482672,1296335,3893,33326634811,2160882410,4373659070,50244,<not supported>,<not supported>,62,8747
3mm_main_nopt,20.901299,75221799910,90520997123,3251221411,1948153,6485998353,3359305,22604,6503880148,3380898,48498076862,3310657876,6504719837,3231614,<not supported>,20621193,<not supported>,3784715,<not supported>,<not supported>,3244945597,990166,2876635,1938346,1989,48430645444,3241462565,6534029089,90211,<not supported>,<not supported>,25,17222
atax_main_nopt,0.088983,1150235357,1565064184,2508348,2257058,134826298,63743,39534,129885113,53752,767962889,10623303,135773650,4584617,<not supported>,7136944,<not supported>,138371,<not supported>,<not supported>,349120,254689,4038304,2386520,1888601,726164656,406556,174490791,526636,<not supported>,<not supported>,91,27538
bicg_main_nopt,0.076166,1107935462,1257998394,3004009,2502645,93706859,31231,39544,92940497,29642,769353522,9400874,121928100,5230490,<not supported>,5983307,<not supported>,150906,<not supported>,<not supported>,221367,157540,3827607,1915888,4501456,791272518,475937,143958801,909958,<not supported>,<not supported>,0,27079
cholesky_main_nopt,0.470353,1784565267,5442732134,2000505,731090,361272725,433697,10312,360204949,410661,2193266713,24833357,388658619,385165,<not supported>,24564824,<not supported>,100055,<not supported>,<not supported>,2858501,383841,3571,583,213810,2356242149,697323,394434338,651,<not supported>,<not supported>,0,226
doitgen_main_nopt,1.183197,4456500973,11750332957,2811399,650482,565023280,2152495,16489,568953452,2167732,5822913121,266518269,582899423,3338890,<not supported>,155902586,<not supported>,305748,<not supported>,<not supported>,1703935,166414,266538,80048,1595715,5834560005,74512,580094287,30530,<not supported>,<not supported>,0,4906
gemm_main_nopt,7.147732,25549503844,31335399686,1085686311,835449,2171759916,1126650,14406,2179416046,1126072,17324490468,1097208839,2186430043,2301286,<not supported>,5114847,<not supported>,883133,<not supported>,<not supported>,1080422302,338922,2116121,531517,3065890,17396327991,1078398073,2194222081,245193,<not supported>,<not supported>,50,3364
gemver_main_nopt,0.344993,1927488208,1671414080,26459907,4577095,139822572,37788,39573,140687897,37883,1193727010,43445236,196221330,5379218,<not supported>,15899322,<not supported>,161814,<not supported>,<not supported>,16471303,1917030,3867521,2332449,3917101,1035992151,18922513,201073307,656810,<not supported>,<not supported>,275,27692
gesummv_main_nopt,0.077013,1834897074,1597569541,5308583,4337977,109600283,76526,70787,111631071,75381,965497658,13737601,176390141,5627168,<not supported>,7611215,<not supported>,239226,<not supported>,<not supported>,1324964,780621,5512098,3740407,3211938,669111036,1918963,181855714,783667,<not supported>,<not supported>,101,67438
mvt_main_nopt,0.255128,1690934445,1357332363,23602354,4191917,149803010,72102,39542,156083915,58594,919617563,37258943,159076040,2775788,<not supported>,6426853,<not supported>,155687,<not supported>,<not supported>,23106840,2399810,3985941,2429319,876521,613729116,19856147,151044087,631096,<not supported>,<not supported>,77,27425
symm_main_nopt,10.668504,38485942989,25334586353,1622093873,977483,1090318565,1134937,14408,1095618757,1149957,13489894466,1809315873,1647263044,538354473,<not supported>,415637,<not supported>,1271530,<not supported>,<not supported>,1616781980,358950,2195166,568744,3106351,13629421209,1543011026,1648488046,37566125,<not supported>,<not supported>,62,4977
syr2k_main_nopt,5.777102,20866132349,55095719135,9973334,900915,2165664529,1117822,14410,2168825011,1109936,31361937910,325155150,3256247563,2221875,<not supported>,290928523,<not supported>,695351,<not supported>,<not supported>,8663595,362605,2126363,568205,5433666,31345630071,4790522,3279664512,121556,<not supported>,<not supported>,0,2576
syrk_main_nopt,3.155224,11330441327,31498113569,4763970,487174,2160986533,1085327,12359,2166926053,1088809,17330933592,137214796,2178618143,2601499,<not supported>,126612751,<not supported>,393358,<not supported>,<not supported>,4157979,184217,17768,13838,1797501,17341847736,2548163,2194177300,5888,<not supported>,<not supported>,0,1334
trisolv_main_nopt,0.023517,894795445,1036455689,2220633,2033535,91963003,32061,39528,91555997,48497,270793762,4798097,82410456,2974459,<not supported>,91243,<not supported>,135122,<not supported>,<not supported>,165858,125171,4279200,2563580,792313,340110704,428928,122723555,669762,<not supported>,<not supported>,83,29201
trmm_main_nopt,1.622258,5816685832,15837839989,4325367,568598,1079049864,1032918,12360,1082283001,1005465,8726765030,71916910,1102967742,2519638,<not supported>,64344179,<not supported>,224523,<not supported>,<not supported>,3533680,195670,9104,13662,605819,8796599488,1920676,1112236501,2560,<not supported>,<not supported>,0,2491
durbin_main_nopt,0.438483,3030443526,1474632779,47802841,8053783,117410520,87177,70796,142541166,79329,755513874,75858284,143410134,23185804,<not supported>,7320087,<not supported>,229485,<not supported>,<not supported>,43677731,1282980,7875973,3831337,9250,627196883,27412649,174067558,8652852,<not supported>,<not supported>,62,77351
dynprog_main_nopt,0.852694,3015620983,9107400457,4494581,1667253,477130222,6845882,8367,482650888,6838862,4412453739,40332354,518464983,26277669,<not supported>,35233537,<not supported>,91266,<not supported>,<not supported>,3171119,1261,57262,381,98,4522198089,14003,513000257,1447,<not supported>,<not supported>,0,297
gramschmidt_main_nopt,1.746161,6190037532,4447901106,270563027,526986,279543774,287486,9801,285230147,290527,2239138999,267382566,315632153,65956514,<not supported>,3752903,<not supported>,212215,<not supported>,<not supported>,266380924,399580,246289,20736,2776,2277738685,275374455,277670868,1897949,<not supported>,<not supported>,0,1124
lu_main_nopt,1.177110,4021200287,13541617965,3693771,468022,719616820,531674,10309,722332838,544990,6504804932,48146984,737969502,44748554,<not supported>,46570479,<not supported>,152828,<not supported>,<not supported>,4448083,367190,8054,1090,454,6737737170,1045128,748693261,5674,<not supported>,<not supported>,0,372
ludcmp_main_nopt,1.928230,6827002122,10277878736,30434882,528033,725619712,965761,10320,727571196,936494,4322169600,364379971,749827530,1803166,<not supported>,41211029,<not supported>,184436,<not supported>,<not supported>,29668038,361459,11628,968,75729,4454876360,214505484,758808962,101180,<not supported>,<not supported>,104,1382
floyd-warshall_main_nopt,4.538401,16281829276,45354337408,11611648,483358,4294150962,1097343,10309,4295911966,1099473,24775881032,137161233,3247847882,134308121,<not supported>,132097838,<not supported>,518269,<not supported>,<not supported>,10961902,335217,31422,4192,2637,24960778216,2204980,3261490810,8874,<not supported>,<not supported>,0,1632
reg_detect_main_nopt,0.092713,362897979,996433060,610846,825384,53777099,411935,8266,55233787,413733,388639284,2675133,83727475,806131,<not supported>,1030959,<not supported>,41479,<not supported>,<not supported>,449361,8928,504,504,731,572476597,365,83320792,69,<not supported>,<not supported>,0,46
adi_main_nopt,1.840810,6683797096,14432996722,4474301,1384773,439386293,249007,14407,434259889,230608,7241554023,96980179,541780290,40453578,<not supported>,80884701,<not supported>,264437,<not supported>,<not supported>,3876041,932889,2192868,1214296,15360169,7253684715,1361507,572791069,285535,<not supported>,<not supported>,62,1280
fdtd-2d_main_nopt,0.652016,2577001115,6403557524,2066746,612672,314829446,167463,14123,313691847,167769,3440841603,44817307,316889711,18491171,<not supported>,45483335,<not supported>,126858,<not supported>,<not supported>,1430609,309082,2292553,1295696,5542872,3281333131,864335,380119593,1991,<not supported>,<not supported>,117,668
fdtd-apml_main_nopt,0.881430,5330424614,7205466122,12349773,9718395,244641307,488911,174295,251387610,475018,3900052090,38196461,429530862,17337788,<not supported>,14108637,<not supported>,1156626,<not supported>,<not supported>,1317561,551921,9220381,5620813,6875195,3976658795,3152773,433038566,1609731,<not supported>,<not supported>,898,559681
jacobi-1d-imper_main_nopt,0.006033,62809201,31280113,833784,848803,8199933,8473,8300,9852336,6677,104584010,1989939,28940446,933721,<not supported>,1738870,<not supported>,34847,<not supported>,<not supported>,207833,15943,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_nopt,0.169949,805563496,1807779331,883679,616994,86276644,51317,12169,84022899,49293,810844836,11382580,99618473,7206043,<not supported>,5110667,<not supported>,77154,<not supported>,<not supported>,216149,105051,586010,6354,2570590,839235661,699398,105757059,226513,<not supported>,<not supported>,328,2173
seidel-2d_main_nopt,0.284447,1047038250,2096136542,649836,562771,53746992,37601,10218,53665142,37838,869474897,4161398,70247746,3111596,<not supported>,5753052,<not supported>,32399,<not supported>,<not supported>,574164,273702,2903,258,720664,993270131,254352,47637519,501,<not supported>,<not supported>,0,83
