Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.894679,17633471541,14238178719,125979653,408123,1017530057,558187,12171,1025735533,558194,7617242624,1126702023,1047000281,3226750,<not supported>,2943825,<not supported>,679899,<not supported>,<not supported>,123437170,364119,629085,18421,1308,7627814498,756021140,1038030016,522003,<not supported>,<not supported>,0,7088
covariance_main_nopt,4.880843,17577044678,14219796746,119731562,382070,1018036731,569653,12170,1027334563,572066,7560996092,1111162904,1041261172,2821886,<not supported>,2949685,<not supported>,700500,<not supported>,<not supported>,117350537,354440,622607,16169,1743,7726345909,752172571,1015747186,592378,<not supported>,<not supported>,0,6222
2mm_main_nopt,14.216705,50758808385,61456208875,2163333125,1837307,4326609153,2235401,18508,4336660640,2220184,33463690583,2181853095,4340436789,2225993,<not supported>,4187550,<not supported>,1910780,<not supported>,<not supported>,2164361445,462393,2481835,1299566,2438,33397028669,2163217315,4378266388,37413,<not supported>,<not supported>,762,11479
3mm_main_nopt,20.910768,75139001846,90499244121,3248032085,2011702,6485021339,3347666,22605,6496908344,3342390,48525743275,3296395314,6501167739,3178450,<not supported>,16669099,<not supported>,3888404,<not supported>,<not supported>,3245955120,495308,2878368,1967221,3712,48402302451,3239009640,6528417126,86957,<not supported>,<not supported>,387,18525
atax_main_nopt,0.088708,1127024807,1534199785,2615102,2374220,131267682,67316,39535,128888858,48132,780900720,10480157,135620211,4595865,<not supported>,7158404,<not supported>,141768,<not supported>,<not supported>,320694,226883,4110145,2513374,2792526,778567390,399762,172107313,444545,<not supported>,<not supported>,78,27365
bicg_main_nopt,0.075840,1096801589,1275185312,2847598,2485184,93323279,33626,39545,92671758,30467,768736199,9031685,121589450,5345387,<not supported>,5987151,<not supported>,151528,<not supported>,<not supported>,185406,128448,3745948,1629676,5011471,788188166,766445,143188422,853823,<not supported>,<not supported>,89,29772
cholesky_main_nopt,0.478989,1798902184,5492145477,2000682,657665,363989429,435855,10310,360487811,412177,2190794823,24811485,386346423,385540,<not supported>,24608378,<not supported>,99836,<not supported>,<not supported>,2650969,385696,3132,1179,214677,2352668012,701014,393766867,691,<not supported>,<not supported>,0,217
doitgen_main_nopt,1.182945,4454495348,11728751211,2363035,645202,564987801,2152907,16487,568581514,2168909,5825339185,266205540,583076277,3332655,<not supported>,154654953,<not supported>,287756,<not supported>,<not supported>,1659136,168902,260739,81664,1630660,5834568909,73992,580048623,33064,<not supported>,<not supported>,0,4995
gemm_main_nopt,7.138878,25550937407,31336151740,1085817173,834753,2171665194,1124507,14410,2178930894,1126275,17318674278,1096954462,2186083221,2306962,<not supported>,4768595,<not supported>,888217,<not supported>,<not supported>,1080523061,336660,2090625,514464,3084788,17397522639,1079852478,2194024140,245724,<not supported>,<not supported>,88,4148
gemver_main_nopt,0.333302,1929789653,1785325384,26905305,4598472,142256592,43689,39574,140559249,37201,1139824901,43655682,196708711,5401427,<not supported>,15943211,<not supported>,161544,<not supported>,<not supported>,16587434,1858897,3984051,2451590,4553862,1069360176,18598489,200721063,421945,<not supported>,<not supported>,389,27493
gesummv_main_nopt,0.076755,1807484088,1394639066,6578631,6019178,119151646,77630,70785,142762565,81093,887135275,13168628,179563194,6166854,<not supported>,6971298,<not supported>,187756,<not supported>,<not supported>,2143306,709194,4757078,2897884,4115964,808134850,853428,169804634,800421,<not supported>,<not supported>,109,86555
mvt_main_nopt,0.249913,1678362186,1429366730,21049286,4181621,152445886,63838,39541,144353549,38396,912880011,37487861,157851880,2718852,<not supported>,5927950,<not supported>,156331,<not supported>,<not supported>,22855070,2404171,3976929,2508181,803907,608166745,20039989,150909294,431204,<not supported>,<not supported>,152,27703
symm_main_nopt,10.730146,38516627585,25334888358,1622772138,1025670,1090404070,1134044,14410,1095608710,1140601,13475341046,1806248466,1657686088,538017564,<not supported>,428812,<not supported>,1400378,<not supported>,<not supported>,1617229399,412660,2167952,564741,3118248,13615709517,1538618176,1647617068,40745266,<not supported>,<not supported>,50,4321
syr2k_main_nopt,5.787865,20830657832,55102272309,9991681,834492,2164201739,1111202,14409,2169474545,1111040,31363263294,324353318,3255762169,2302775,<not supported>,290688162,<not supported>,702099,<not supported>,<not supported>,8751756,388550,2013171,492368,7917344,31339358510,4893490,3277143745,136737,<not supported>,<not supported>,489,4570
