Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.900644,17659723769,14283569660,129267421,727991,1021179492,568816,12173,1022441056,557311,7553354308,1120252331,1041146035,2814105,<not supported>,3014149,<not supported>,653459,<not supported>,<not supported>,126626480,421994,630960,78311,3839,7629023010,754391490,1045813596,521382,<not supported>,<not supported>,0,8513
covariance_main_nopt,5.223123,17584545448,14198544489,117831334,350662,1020184976,553933,12172,1027132116,569580,7593352425,1109256150,1041739896,2880248,<not supported>,2814727,<not supported>,617922,<not supported>,<not supported>,115556992,367844,645258,66791,3212,7673823400,751794216,1015199454,585229,<not supported>,<not supported>,0,6325
2mm_main_nopt,14.617623,50770885326,61457890547,2165416666,1777257,4325676663,2232344,18508,4340441174,2234389,33508327548,2179544485,4359533878,2683894,<not supported>,4292478,<not supported>,2094334,<not supported>,<not supported>,2163206964,942382,2531476,1374652,8532,33361404317,2162618943,4373380973,39067,<not supported>,<not supported>,4761,28053
3mm_main_nopt,21.849893,75286536662,90486225203,3249501461,2087487,6481767920,3341238,22605,6495528808,3349669,48523182006,3309832547,6505447969,3178894,<not supported>,20524952,<not supported>,3835627,<not supported>,<not supported>,3248440588,683887,2951177,1962741,16727,48403040134,3235231052,6548709006,204265,<not supported>,<not supported>,7912,37044
atax_main_nopt,0.088312,1139010360,1548600369,2535706,2272874,133175375,64600,39536,129590870,48751,780434641,10738086,135431386,4711419,<not supported>,7127900,<not supported>,140336,<not supported>,<not supported>,357191,259310,4081489,2742231,2410314,757219934,425804,173509686,486796,<not supported>,<not supported>,104,27488
bicg_main_nopt,0.076070,1093134091,1190834990,2941857,2374630,92612965,29339,39541,94155845,29939,782595999,9204176,123654047,4694275,<not supported>,6056424,<not supported>,147319,<not supported>,<not supported>,203971,158094,3889862,2655210,2503412,738915234,385706,160341322,583886,<not supported>,<not supported>,250,27306
cholesky_main_nopt,0.485912,1789927516,5461690332,2022576,708665,362467370,432984,10313,360581065,411357,2191755917,24869994,387776261,384144,<not supported>,24540576,<not supported>,99429,<not supported>,<not supported>,2779549,378934,2157,488,201775,2354802995,699642,393871903,610,<not supported>,<not supported>,0,217
doitgen_main_nopt,1.193639,4433039744,11676265349,1463659,665950,565067342,2158437,16489,568397022,2167063,5819128421,266623439,583095485,3340426,<not supported>,158426209,<not supported>,285820,<not supported>,<not supported>,511909,174757,262468,81283,1470718,5854551913,73451,579756790,32201,<not supported>,<not supported>,0,5704
gemm_main_nopt,7.141656,25702249265,31331330868,1085677232,852414,2170990205,1123990,14407,2178802234,1131755,17321250970,1095904517,2193715642,2412299,<not supported>,5540191,<not supported>,869663,<not supported>,<not supported>,1080400189,336369,2159337,554714,3059396,17396333347,1079732842,2189736857,101194,<not supported>,<not supported>,0,3138
gemver_main_nopt,0.321563,1938672692,1800580626,26034788,4650533,145005016,50605,39573,140885684,37221,1086869883,45497117,197462480,5452550,<not supported>,15910295,<not supported>,162311,<not supported>,<not supported>,16210506,1853011,3946645,2402462,3919220,1035086155,18518348,203069946,439661,<not supported>,<not supported>,365,27751
