Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.902422,17664647541,14275094029,124594240,654168,1020557579,556434,12174,1025410974,574939,7547637947,1111312996,1045117343,2708095,<not supported>,3036696,<not supported>,647482,<not supported>,<not supported>,121224264,441411,621042,56202,1280,7670874333,755647449,1033519942,523617,<not supported>,<not supported>,1016,12052
covariance_main_nopt,4.887338,17633991103,14191732034,123976995,466690,1019481865,560172,12173,1023764987,568985,7545773170,1120608025,1061371492,3117277,<not supported>,3150090,<not supported>,676835,<not supported>,<not supported>,121570212,436369,637942,72151,2692,7704772648,753434187,1017591263,594691,<not supported>,<not supported>,0,5419
2mm_main_nopt,14.155530,50543414386,61474799573,2164486617,2087519,4329751691,2209388,18506,4338635897,2212608,33433747576,2190020463,4328229773,2188899,<not supported>,10359404,<not supported>,1818231,<not supported>,<not supported>,2153781096,621502,2529969,1493399,6034,33444135045,2163377773,4389183333,72957,<not supported>,<not supported>,752,17583
3mm_main_nopt,20.922576,75017302982,90570429976,3249121212,1903110,6488836732,3340630,22606,6498481711,3351076,48541791204,3308084172,6496610483,3083734,<not supported>,20130972,<not supported>,3746849,<not supported>,<not supported>,3230349440,1137200,2946623,1963602,8332,48494814433,3242728958,6530082125,77151,<not supported>,<not supported>,1440,22270
atax_main_nopt,0.089349,1107014749,1310754910,2489428,2262541,115456063,62332,39535,125786049,34661,884035901,11720214,142523969,4746845,<not supported>,8406832,<not supported>,135923,<not supported>,<not supported>,415672,274601,3859671,3550353,2734558,826023680,355636,171694213,510465,<not supported>,<not supported>,242,30936
bicg_main_nopt,0.075820,1077240200,1273385414,2656790,2148648,86175387,29641,39544,90740569,30139,771622136,9211507,122781728,4718773,<not supported>,5943206,<not supported>,145827,<not supported>,<not supported>,152084,109603,3907519,2444717,2724194,742432047,388056,157875562,460282,<not supported>,<not supported>,123,28848
cholesky_main_nopt,0.478045,1790987962,5453880836,2037416,710518,362071013,431779,10310,360163974,410801,2190165806,24762770,388723833,385393,<not supported>,24502402,<not supported>,102864,<not supported>,<not supported>,2945626,356207,4415,978,201114,2348553805,693139,393522655,611,<not supported>,<not supported>,0,217
doitgen_main_nopt,1.183083,4408548431,11664121737,1526094,611245,561969923,2156531,16489,567890254,2167849,5815925584,266286132,583567848,3371581,<not supported>,159088382,<not supported>,287586,<not supported>,<not supported>,593655,160100,268452,120355,1419889,5894128335,67373,579315367,30117,<not supported>,<not supported>,390,6537
gemm_main_nopt,7.141135,25762390875,31334368673,1085454672,797828,2171143283,1127125,14408,2179966061,1125324,17325010654,1097107000,2184698427,2335474,<not supported>,5215897,<not supported>,889850,<not supported>,<not supported>,1079985514,445194,2094427,487917,3161901,17385186531,1079238185,2187382362,14458,<not supported>,<not supported>,25,3565
gemver_main_nopt,0.327680,1927923079,1904822808,26550137,4503709,145031708,40076,39574,140038724,38976,1065921480,45003110,195994947,5400314,<not supported>,15794214,<not supported>,177560,<not supported>,<not supported>,16640850,1872772,3984821,2483467,4910799,1081491184,18422523,206249182,334333,<not supported>,<not supported>,137,27646
gesummv_main_nopt,0.077210,1767740391,1364263965,6486071,5505505,124398467,78614,70786,152203249,110437,859990332,15472327,228844202,6543319,<not supported>,6753714,<not supported>,230405,<not supported>,<not supported>,798025,430198,4692053,3123275,4012742,797604183,786386,167433848,772710,<not supported>,<not supported>,107,92215
mvt_main_nopt,0.250675,1697815661,1409300389,24965557,4143457,153063009,83789,39545,163804904,66175,911632067,36563885,158227251,2822148,<not supported>,4459458,<not supported>,168898,<not supported>,<not supported>,24508522,2310534,4045301,2587622,1283174,628609386,19281144,154604734,336476,<not supported>,<not supported>,89,27392
symm_main_nopt,10.689459,38652388156,25347762017,1622552309,1002668,1090331863,1129549,14411,1095909868,1135183,13493424707,1831036364,1647340427,538366147,<not supported>,389041,<not supported>,1274278,<not supported>,<not supported>,1616684939,426292,2027764,476719,3127468,13618570151,1536764100,1644671297,39740223,<not supported>,<not supported>,138,5568
syr2k_main_nopt,5.806781,20822671063,55159085485,9884478,914261,2165229637,1113853,14408,2167367418,1113824,31340946340,327459719,3255674410,2567325,<not supported>,291101208,<not supported>,692442,<not supported>,<not supported>,8586656,329385,1447386,179169,7623566,31284923018,4531667,3281557651,106248,<not supported>,<not supported>,214,3898
syrk_main_nopt,3.159126,11324179836,31493549894,4813766,480228,2160410965,1089493,12359,2166442720,1097178,17318536318,137148997,2178217896,2641727,<not supported>,126658743,<not supported>,426685,<not supported>,<not supported>,4160550,177376,19890,15300,2181685,17386985039,2416591,2192394209,5886,<not supported>,<not supported>,0,1155
trisolv_main_nopt,0.023661,897112179,1100381540,2203166,1939663,90525587,39682,39529,93410166,82421,263875239,3195250,81337387,2897503,<not supported>,68230,<not supported>,133513,<not supported>,<not supported>,89076,62895,4294221,2660819,550772,319931272,365669,121025529,361391,<not supported>,<not supported>,68,28783
trmm_main_nopt,1.633907,5807314229,15833621139,4427875,536205,1078719052,1031797,12360,1081817788,1004472,8720069232,72017896,1102682098,2571996,<not supported>,64668993,<not supported>,232821,<not supported>,<not supported>,3561761,190287,10428,14033,502000,8826858852,1896549,1110662084,2769,<not supported>,<not supported>,137,2288
durbin_main_nopt,0.445811,2990302543,1314464494,47910098,7810070,122702533,89147,70793,148929733,109708,727722967,79745985,142206552,22610446,<not supported>,6998558,<not supported>,234412,<not supported>,<not supported>,43295400,1202826,7903207,3679103,183738,686477874,26171110,201120201,8616728,<not supported>,<not supported>,162,88836
dynprog_main_nopt,0.847622,2989415078,9140665232,3744212,1067220,474641263,6818952,8362,477590308,6824120,4398952425,40759214,529344360,25026245,<not supported>,34300570,<not supported>,117767,<not supported>,<not supported>,3264301,1847,71395,1946,763,4543709812,2993,515752644,2105,<not supported>,<not supported>,13,524
gramschmidt_main_nopt,1.716953,6174586516,4444025776,270441649,513924,279165067,288467,9800,286477185,304846,2239865220,267588032,315706742,66164535,<not supported>,3762251,<not supported>,223221,<not supported>,<not supported>,266456061,395042,259273,22038,1619,2280186682,274909332,277550196,1866006,<not supported>,<not supported>,0,700
lu_main_nopt,1.139932,4032347356,13205521383,3640510,481157,709331042,519129,10310,725609410,534804,6571674775,48304042,744594722,44900371,<not supported>,46428129,<not supported>,107871,<not supported>,<not supported>,3919392,300373,19572,3177,755,6771352251,1031067,755345714,4821,<not supported>,<not supported>,543,1457
ludcmp_main_nopt,1.870943,6809710902,10259690875,31276124,518372,729593906,968401,10320,730764003,938052,4284172058,364715996,744943880,1666245,<not supported>,40872069,<not supported>,270761,<not supported>,<not supported>,29702503,379497,16100,2902,89410,4472022105,210467549,745303428,35496,<not supported>,<not supported>,0,596
floyd-warshall_main_nopt,4.576850,16299370252,45334965149,11662740,481893,4293406844,1103999,10311,4295611179,1107882,24743997112,136961347,3247721326,134207636,<not supported>,132048502,<not supported>,512453,<not supported>,<not supported>,10922979,280511,45848,8199,1440,24976325887,2204930,3262241322,9946,<not supported>,<not supported>,0,1937
reg_detect_main_nopt,0.092568,361859453,996816168,600693,825816,53876804,410649,8267,54991189,405984,392014426,2641785,82886482,964388,<not supported>,807040,<not supported>,38769,<not supported>,<not supported>,387170,552,638,258,293,568042562,362,82639224,103,<not supported>,<not supported>,0,57
adi_main_nopt,1.836369,6710144285,14427483940,4261788,1315309,433614906,248631,14407,445133870,252956,7253217438,94828537,540034431,40431382,<not supported>,81281104,<not supported>,286816,<not supported>,<not supported>,3929984,963402,2286711,1083274,16568621,7305405416,1298667,572815314,83315,<not supported>,<not supported>,0,689
fdtd-2d_main_nopt,0.675911,2561281510,6590173545,2079915,640443,310186362,164131,14121,311922564,176186,3393025193,42830219,292594946,19440075,<not supported>,41768201,<not supported>,124276,<not supported>,<not supported>,1432414,325884,2346260,1402384,6957951,3553986349,793925,380084806,26558,<not supported>,<not supported>,116,733
fdtd-apml_main_nopt,0.879527,5255242070,7376944603,11888548,9921215,202464367,394826,174292,211634121,394671,3981083574,37108680,421458276,18106114,<not supported>,12134012,<not supported>,1145711,<not supported>,<not supported>,921563,312508,9036156,5710718,6638869,3800153686,2649840,450449192,1220378,<not supported>,<not supported>,911,558097
jacobi-1d-imper_main_nopt,0.006021,60536986,30841499,825939,845100,8153534,8714,8301,9889895,7281,104514475,1961778,29066641,1061874,<not supported>,1810417,<not supported>,30435,<not supported>,<not supported>,177128,17725,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_nopt,0.163055,788715098,1852399485,673189,358788,85603752,52044,12168,87543848,51042,806285567,10998544,107729387,6942229,<not supported>,4518329,<not supported>,145552,<not supported>,<not supported>,185621,44320,1259066,42696,3121842,861946656,301389,95909902,146062,<not supported>,<not supported>,294,2529
seidel-2d_main_nopt,0.251185,1004685234,2046889131,576996,473567,51125737,34974,10216,53481896,36297,871360262,4896959,75356314,3246423,<not supported>,5793606,<not supported>,40434,<not supported>,<not supported>,593372,251401,2354,282,706337,998055034,172510,47698111,376,<not supported>,<not supported>,0,251
