Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.907846,17589181927,14285063094,113592421,679112,1016633010,550968,12173,1025446818,566598,7592794199,1114617422,1041864494,2761416,<not supported>,3152875,<not supported>,551511,<not supported>,<not supported>,111184262,418892,612303,63264,1332,7673652065,755044110,1032510361,527445,<not supported>,<not supported>,364,9652
covariance_main_nopt,4.872084,17601569563,14177769678,125054050,315239,1016515552,548354,12173,1025940177,570621,7569033768,1110840029,1059156516,975659,<not supported>,4651116,<not supported>,565353,<not supported>,<not supported>,123276603,990108,804124,196385,1748,7624690926,755917181,1015217260,532114,<not supported>,<not supported>,50,5182
2mm_main_nopt,15.957780,50680821406,61511087371,2162766098,1667360,4325871081,2211250,18509,4338587990,2217129,33556892196,2187676962,4339102431,3077679,<not supported>,7484894,<not supported>,1827529,<not supported>,<not supported>,2151204212,424019,2480837,2128851,3423,33380319576,2159440046,4369259612,36517,<not supported>,<not supported>,2746,28802
3mm_main_nopt,20.976453,74959183686,90536783992,3246549107,2146427,6478931812,3328093,22607,6479954450,3325116,48392344600,3288887365,6504751773,4307410,<not supported>,17072778,<not supported>,3166683,<not supported>,<not supported>,3242088482,450545,2921566,2005633,6475,48512587567,3245172859,6538153547,75550,<not supported>,<not supported>,889,18923
atax_main_nopt,0.088512,1125506213,1546233429,2669715,2304604,134812206,73734,39537,125289985,34771,767883383,10223162,133863932,4529723,<not supported>,6986977,<not supported>,163009,<not supported>,<not supported>,332289,226561,4060457,2507593,3077136,786672990,369393,176169035,343010,<not supported>,<not supported>,141,27206
bicg_main_nopt,0.076086,1084090194,1282334918,2577609,2449177,92172795,30813,39544,91558126,30053,755962405,8995722,121296839,5449461,<not supported>,5882832,<not supported>,143626,<not supported>,<not supported>,164814,114116,3494976,1560651,5003527,779118671,778604,158772138,461944,<not supported>,<not supported>,116,32811
cholesky_main_nopt,0.505577,1805857332,5510512811,1996407,653272,365609607,440530,10314,361450669,413318,2195552659,24733765,387652803,384937,<not supported>,24344355,<not supported>,112469,<not supported>,<not supported>,2681317,386924,10191,638,209465,2351312321,702587,393976986,720,<not supported>,<not supported>,0,217
doitgen_main_nopt,1.203483,5051857212,11699379752,75363059,619685,563555321,2161141,16485,573271379,2173764,5758365851,266482365,585022983,3425182,<not supported>,156600213,<not supported>,337453,<not supported>,<not supported>,73249780,156815,271960,136983,1483561,5860415755,70163,575910810,27578,<not supported>,<not supported>,0,4896
gemm_main_nopt,7.086834,25516503358,31339263135,1085919524,771765,2171415003,1123453,14409,2179428205,1125289,17319420711,1095770595,2185256090,2343456,<not supported>,4884352,<not supported>,853823,<not supported>,<not supported>,1080249849,304636,2009950,487247,3066410,17357806062,1079607978,2186043402,22301,<not supported>,<not supported>,37,3519
gemver_main_nopt,0.329358,1901443719,1780455703,27131386,4612778,136181035,39728,39574,142354627,39807,1278334711,43013475,194666317,5680165,<not supported>,15716069,<not supported>,164651,<not supported>,<not supported>,15966938,1970216,3908640,2023040,5681443,1074998743,18336064,193988598,512487,<not supported>,<not supported>,163,28506
gesummv_main_nopt,0.076871,1768857455,1364743633,6456334,5616256,122478188,76241,70788,149633765,102276,863327350,15249912,220721587,7016116,<not supported>,7348114,<not supported>,223442,<not supported>,<not supported>,852188,373374,4710176,2965364,4103920,798099419,793021,168203859,764548,<not supported>,<not supported>,134,90180
mvt_main_nopt,0.256252,1676520500,1466363251,22364549,4106788,156234230,80899,39542,143901296,38198,907216647,36948731,156985402,2724679,<not supported>,4457878,<not supported>,159220,<not supported>,<not supported>,24428155,2331767,4006529,2491365,1315183,632942723,19670124,153543703,341613,<not supported>,<not supported>,63,27220
symm_main_nopt,10.732962,38457252579,25341045359,1622337704,1015424,1089561798,1136782,14407,1095370908,1132589,13505223563,1810616228,1648325065,538192332,<not supported>,385307,<not supported>,1350041,<not supported>,<not supported>,1615353748,526205,2121186,503709,3080718,13627380579,1538202701,1646696215,39978453,<not supported>,<not supported>,100,5886
syr2k_main_nopt,5.780942,20825995617,55132518124,9936594,813405,2166718706,1115279,14408,2168547775,1113398,31354424772,325042036,3256059171,2325553,<not supported>,290660777,<not supported>,719902,<not supported>,<not supported>,8675200,320010,1883942,445794,6472494,31317287464,4529692,3279410335,122734,<not supported>,<not supported>,277,3523
syrk_main_nopt,3.143748,11340972988,31481931592,4786155,514369,2159607105,1092515,12361,2166652298,1097695,17328179636,137368238,2179289082,2659103,<not supported>,126348177,<not supported>,451069,<not supported>,<not supported>,4121828,188823,22158,14301,2188795,17471394068,2448903,2190568300,5855,<not supported>,<not supported>,0,1284
trisolv_main_nopt,0.029651,965120225,503181151,2683319,2519675,61454444,29703,39526,65005648,33786,166292342,4898872,106472068,2240911,<not supported>,4485304,<not supported>,94885,<not supported>,<not supported>,740249,513352,1719512,1673705,3817429,509075016,842006,132917775,548887,<not supported>,<not supported>,124,45610
trmm_main_nopt,1.637019,5809122772,15821827432,4395254,558927,1077981633,1031394,12358,1081124578,1003642,8721483108,72023647,1104111152,2586254,<not supported>,65099486,<not supported>,228446,<not supported>,<not supported>,3549820,196627,9558,13587,429854,8831769203,1886104,1111446060,2882,<not supported>,<not supported>,199,2537
durbin_main_nopt,0.441135,2982392769,1314702978,48230495,7716386,125907176,90726,70794,150452831,105781,714023163,80379563,142004171,22444860,<not supported>,7239670,<not supported>,225977,<not supported>,<not supported>,43417207,1296479,7639555,3737126,201624,700260036,27328227,150062649,8823439,<not supported>,<not supported>,121,89227
dynprog_main_nopt,1.034792,3005188947,9126874549,3268624,1038123,465651105,6757787,8363,473484968,6861748,4513308456,40725123,529552705,24872290,<not supported>,34330869,<not supported>,108732,<not supported>,<not supported>,2864331,9430,43687,573,274,4570269779,2306,520070386,623,<not supported>,<not supported>,523,2462
gramschmidt_main_nopt,2.168202,6205860348,4466213790,271914244,686628,280473077,288582,9800,283128873,284375,2257733281,267689831,317192630,66010715,<not supported>,3682721,<not supported>,183510,<not supported>,<not supported>,267807655,395549,314003,32701,1259,2267376911,272982834,276898844,1829390,<not supported>,<not supported>,0,1821
lu_main_nopt,1.100257,4024828684,13520782789,3664885,467307,717147064,528826,10308,719363522,541693,6495543061,48394777,740015442,44683298,<not supported>,46685554,<not supported>,142576,<not supported>,<not supported>,4544058,365675,8056,1689,454,6714400792,1046944,750453496,5237,<not supported>,<not supported>,0,398
ludcmp_main_nopt,1.881232,6818869734,10265395060,30764091,519042,728819817,964295,10319,730412783,937995,4276923585,364156885,747047248,1646687,<not supported>,40793896,<not supported>,229228,<not supported>,<not supported>,29122340,394938,13905,1933,92633,4464411220,211303880,748583546,35944,<not supported>,<not supported>,25,674
floyd-warshall_main_nopt,5.783722,16313766105,45368844582,11458584,475056,4286282643,1090699,10311,4286938022,1094741,24780412898,136851672,3239481506,134211654,<not supported>,132198055,<not supported>,434790,<not supported>,<not supported>,10888738,275692,39350,10598,1457,25018054330,2189093,3260550867,9114,<not supported>,<not supported>,392,4605
reg_detect_main_nopt,0.074056,361014010,992622842,604195,815463,53614362,413203,8266,55226265,413054,390582941,2661908,83282548,934473,<not supported>,936419,<not supported>,39559,<not supported>,<not supported>,411690,683,519,363,311,569752776,259,82825967,103,<not supported>,<not supported>,0,46
adi_main_nopt,1.802451,6660731784,14252896527,4228231,1344187,426719671,231209,14407,435638278,233163,7351289684,95991617,542430094,40467922,<not supported>,80748250,<not supported>,264138,<not supported>,<not supported>,3927560,1013448,2254512,1161269,16914969,7221009933,1395768,578507897,99394,<not supported>,<not supported>,77,1118
fdtd-2d_main_nopt,0.838612,2596282093,6645553788,1937270,711548,309195954,163978,14123,309490055,164433,3435731694,46732002,317527425,19225163,<not supported>,42112436,<not supported>,123986,<not supported>,<not supported>,1598470,384340,2753879,2631308,7906355,3454474118,773491,363271864,54950,<not supported>,<not supported>,39,1256
fdtd-apml_main_nopt,0.957117,5376300696,7373207797,10479285,8920939,194151706,397750,174294,200088979,396144,3936398027,38017118,491769324,18296535,<not supported>,17076668,<not supported>,941548,<not supported>,<not supported>,3209332,623887,9181907,7641647,6775107,4006117431,2480576,386891521,1134475,<not supported>,<not supported>,845,597614
jacobi-1d-imper_main_nopt,0.006062,58841586,32896301,663746,735972,7671810,20253,8300,9835774,8944,63723392,1974620,31500713,209844,<not supported>,1435904,<not supported>,29779,<not supported>,<not supported>,254280,52452,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_nopt,0.208813,794983396,1835250409,855991,586308,85122525,51348,12169,84286199,48819,790521341,11405021,115301231,7080163,<not supported>,4466874,<not supported>,77111,<not supported>,<not supported>,208168,127844,93791,6292,1716266,910144010,103473,110443918,199049,<not supported>,<not supported>,0,71
seidel-2d_main_nopt,0.266146,1034857500,2100830789,400910,327947,49010447,31983,10214,53942118,35371,876152057,4994801,74458871,4496783,<not supported>,4121547,<not supported>,52227,<not supported>,<not supported>,366773,316728,24720,462,727365,1028327077,178471,52692267,489,<not supported>,<not supported>,0,73
