Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.946323,17653863598,14274512214,121150549,776660,1019946356,552265,12174,1022006656,551605,7570713875,1119044434,1042136940,2132855,<not supported>,4007880,<not supported>,564035,<not supported>,<not supported>,119177049,509248,597462,69528,1962,7698217436,752183362,1044381638,533696,<not supported>,<not supported>,2875,13844
covariance_main_nopt,4.918090,17721380874,14157064036,124469766,385814,1017586084,546071,12171,1025159483,549517,7580183578,1121593839,1054052875,1153234,<not supported>,4873461,<not supported>,506427,<not supported>,<not supported>,122563027,997872,751594,210451,582,7612375496,756175939,1017128883,523415,<not supported>,<not supported>,303,5090
2mm_main_nopt,14.148839,50687911435,61441257230,2167647829,1664342,4329751837,2232135,18508,4341609710,2234591,33501053125,2179107769,4362230865,2290650,<not supported>,5001525,<not supported>,2082867,<not supported>,<not supported>,2162806119,757608,2569826,1478305,5975,33423168099,2161652219,4371916707,45672,<not supported>,<not supported>,1077,10330
3mm_main_nopt,21.103073,75035772668,90520017500,3251378026,2243923,6479835395,3342976,22606,6491762821,3343767,48527316326,3296839886,6504153140,3148082,<not supported>,16506095,<not supported>,3689364,<not supported>,<not supported>,3240626933,1496603,2997461,2248996,12765,48462244687,3242232135,6534496849,79315,<not supported>,<not supported>,175,15677
atax_main_nopt,0.109854,1120617912,1532305071,2723226,2316961,133368729,76054,39534,124233347,35830,774343070,10357292,134386175,4524597,<not supported>,7064467,<not supported>,256666,<not supported>,<not supported>,319938,220561,4053386,2617170,2967229,779794787,376464,174063342,336381,<not supported>,<not supported>,489,29365
bicg_main_nopt,0.077294,1055351608,1259682650,2527422,2309157,88911969,30264,39543,92726664,29652,766412209,8975834,121576883,4965866,<not supported>,5896070,<not supported>,144721,<not supported>,<not supported>,161095,118520,3876707,2105911,4440126,784875864,396236,156689688,598429,<not supported>,<not supported>,92,30587
cholesky_main_nopt,0.485851,1804743095,5501842321,2020247,644253,364854476,445409,10312,360710861,412379,2189282326,24755993,386498837,410809,<not supported>,24433571,<not supported>,102244,<not supported>,<not supported>,2659923,383964,5321,1886,210193,2348935450,703643,393357634,896,<not supported>,<not supported>,0,217
doitgen_main_nopt,1.185854,4409874062,11679641930,1539489,770841,564558807,2158400,16486,564682692,2152165,5765325637,266270399,583392876,3346520,<not supported>,156230600,<not supported>,318667,<not supported>,<not supported>,469310,177452,267486,186889,774062,5947885505,71267,579465610,30707,<not supported>,<not supported>,388,6635
gemm_main_nopt,7.297851,25701375895,31331162254,1085655708,816961,2171025747,1123281,14406,2178895802,1123984,17316767718,1095459506,2192221906,2525812,<not supported>,5313360,<not supported>,862621,<not supported>,<not supported>,1080419565,318332,2094719,531921,3065278,17395602098,1079338733,2187536019,14574,<not supported>,<not supported>,1230,6268
gemver_main_nopt,0.340724,2020042712,2400048588,20045283,4229261,183430540,83573,39574,171073658,67049,1024708052,49221398,138689791,4698596,<not supported>,2740420,<not supported>,166349,<not supported>,<not supported>,28446008,2737535,1723560,1583039,6258631,1513755127,14912983,203923174,363676,<not supported>,<not supported>,848,33003
gesummv_main_nopt,0.078091,1760806934,1357388781,6449824,5519596,123395599,75750,70787,152547888,100737,856864351,15206755,220418468,7029428,<not supported>,7354566,<not supported>,221870,<not supported>,<not supported>,876305,378451,4710955,3030962,4076863,801081060,810145,168083504,776112,<not supported>,<not supported>,80,91909
mvt_main_nopt,0.282200,1699695918,1357277259,24732262,4169289,152454032,84086,39543,161019312,66686,908463480,36822509,155593050,2734990,<not supported>,8003840,<not supported>,162906,<not supported>,<not supported>,21759255,2273385,4004012,2601371,20549,551134241,19736628,150577237,340852,<not supported>,<not supported>,102,27025
symm_main_nopt,10.831767,38703866571,25333738266,1621876076,1060804,1089673799,1118296,14405,1095784448,1115934,13505158515,1828420187,1645701141,538036265,<not supported>,415582,<not supported>,1167821,<not supported>,<not supported>,1616033347,406207,2315149,690153,3052437,13632948762,1543837502,1655802859,36647204,<not supported>,<not supported>,150,20014
syr2k_main_nopt,5.843073,20939465776,55191906292,9400357,788538,2160722424,1101480,14409,2166734296,1104381,31324578884,325614188,3261650666,3177247,<not supported>,290868484,<not supported>,615561,<not supported>,<not supported>,8536978,551447,88344,60468,7548822,31521428509,4457867,3265144140,10631,<not supported>,<not supported>,265,4585
syrk_main_nopt,3.266298,11351713228,31436607313,4791116,400273,2154020204,1092700,12360,2164076005,1087042,17309188838,137000885,2175546474,2954961,<not supported>,127484036,<not supported>,327140,<not supported>,<not supported>,4295969,544267,43428,2929,200315,17514980306,2203287,2193550779,4870,<not supported>,<not supported>,8778,12021
trisolv_main_nopt,0.024376,868097520,1099793845,2386870,2191174,88500784,68771,39528,79478868,34582,223147971,3152250,79451401,3276808,<not supported>,96970,<not supported>,149979,<not supported>,<not supported>,97384,68254,4089413,2472217,3702733,395633759,415701,118682399,336335,<not supported>,<not supported>,158,27496
trmm_main_nopt,1.657452,5849818518,15928338729,4064191,305749,1077010954,1007370,12358,1080770045,981046,8778902039,72479245,1098630255,2999214,<not supported>,64026566,<not supported>,217212,<not supported>,<not supported>,3433565,186959,17439,16269,161631,8884386439,1871774,1115764277,2150,<not supported>,<not supported>,2842,3286
durbin_main_nopt,0.441248,2987396308,1309314069,48025904,7554807,127659637,91232,70794,156224813,102949,707045818,80369187,141464790,22270585,<not supported>,7126483,<not supported>,237658,<not supported>,<not supported>,43206811,1300637,7516481,3811934,184826,703868388,27525660,148515985,8928583,<not supported>,<not supported>,94,91334
dynprog_main_nopt,0.852768,2983837280,9084006851,4072076,1361743,474158343,6871398,8365,477344554,6869124,4423886314,40714963,525118827,25783494,<not supported>,34888915,<not supported>,118383,<not supported>,<not supported>,3146336,2492,45811,2911,949,4535661526,2923,514303661,5095,<not supported>,<not supported>,0,298
gramschmidt_main_nopt,1.699800,6186753039,4451541458,270787573,520589,279593938,287896,9800,283931650,294131,2230221703,268082745,315564251,66087815,<not supported>,3766074,<not supported>,219896,<not supported>,<not supported>,266593703,407913,244242,30142,2065,2282519673,275398438,277546363,1816885,<not supported>,<not supported>,0,743
lu_main_nopt,1.138813,4025171221,13538450701,3696190,511700,720238978,530515,10309,720587686,541778,6487733731,48269437,740999701,44466523,<not supported>,46819875,<not supported>,145503,<not supported>,<not supported>,4526866,380524,6337,1363,454,6715741886,1040980,745274723,5324,<not supported>,<not supported>,0,389
ludcmp_main_nopt,1.934378,6832720149,10269464933,30365416,515437,729537794,971579,10321,729897185,943754,4286057407,364427001,743191339,1879623,<not supported>,40829159,<not supported>,195957,<not supported>,<not supported>,28781182,374332,23266,3002,76276,4471911586,211905430,748424433,33206,<not supported>,<not supported>,0,838
floyd-warshall_main_nopt,4.529052,16310054998,45360973645,11316885,354621,4277782588,1084487,10310,4266875409,1086719,24657120172,137026709,3258276662,132906548,<not supported>,131819061,<not supported>,381578,<not supported>,<not supported>,10682294,196143,22015,8025,9808,24988168672,2214947,3265654065,7927,<not supported>,<not supported>,774,3853
reg_detect_main_nopt,0.092981,370409248,1011745938,602932,648097,53101213,409322,8264,54288325,410589,363165390,2643535,84378187,287858,<not supported>,2200468,<not supported>,39332,<not supported>,<not supported>,451692,83442,809,404,580,574182216,369,83435622,105,<not supported>,<not supported>,0,46
adi_main_nopt,1.854367,6856087907,14512677163,4166210,1040357,430579014,229162,14408,431990161,229911,7335035210,96552743,545793044,40886680,<not supported>,80088119,<not supported>,293494,<not supported>,<not supported>,4144523,1177147,2316489,1152891,18364021,7289693388,1500525,564591484,55714,<not supported>,<not supported>,102,1403
fdtd-2d_main_nopt,0.696904,2563502355,6580353414,2037256,593183,310758996,164729,14125,311781678,171006,3394558122,42972895,293433494,19507379,<not supported>,41972519,<not supported>,140815,<not supported>,<not supported>,1438715,306858,2352807,1407517,6948528,3550642957,790556,378737370,33987,<not supported>,<not supported>,90,664
fdtd-apml_main_nopt,0.932122,5251402866,7360813185,11704674,9878540,202537724,389792,174291,212226047,384652,3993347441,37404896,420456283,18313277,<not supported>,12278148,<not supported>,1102104,<not supported>,<not supported>,857051,310041,8916036,5645787,6586345,3800275936,2841888,455432227,1287253,<not supported>,<not supported>,1035,561604
jacobi-1d-imper_main_nopt,0.006032,61422280,33413864,671455,746010,7738599,16159,8297,9860038,8297,66648843,1983437,31644599,245177,<not supported>,1413095,<not supported>,29443,<not supported>,<not supported>,259832,49334,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_nopt,0.195071,759939127,1772618414,707178,464058,85532363,50255,12170,84379605,49593,813937032,11585375,107083811,6605131,<not supported>,4853142,<not supported>,79462,<not supported>,<not supported>,178067,92163,395076,9873,2407272,867356331,272632,119013376,207295,<not supported>,<not supported>,169,1085
seidel-2d_main_nopt,0.246585,1063675872,2118520000,704515,272798,54206386,43043,10216,51740123,35319,810727801,5142719,78559533,2561905,<not supported>,6349312,<not supported>,33302,<not supported>,<not supported>,646388,280306,1701,895,122288,1048263619,64661,48842617,416,<not supported>,<not supported>,113,764
