Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.852416,17621797056,14241270045,125837267,418090,1018314077,560866,12173,1026412722,558579,7606877601,1122742585,1045976186,2817079,<not supported>,3029738,<not supported>,711343,<not supported>,<not supported>,122895559,378837,630571,22324,1886,7642482774,755878772,1042491510,521461,<not supported>,<not supported>,0,8484
covariance_main_nopt,4.898076,17532671359,14232131663,112044140,432532,1018565154,567807,12173,1022384684,557181,7538081553,1121969591,1047045155,2737425,<not supported>,3165004,<not supported>,647714,<not supported>,<not supported>,110408049,399647,643245,15902,1401,7692516604,753269667,1019872396,587567,<not supported>,<not supported>,0,5438
2mm_main_nopt,14.057745,50782575346,61468580669,2166553101,1700096,4327330148,2234283,18505,4339174384,2238176,33470986225,2204118496,4348348971,3198111,<not supported>,12862467,<not supported>,2082166,<not supported>,<not supported>,2161975237,459683,2493684,1319377,4034,33323074950,2159880214,4374637332,42029,<not supported>,<not supported>,37,9190
3mm_main_nopt,20.908524,75220707011,90526593249,3254052581,1231358,6482193981,3309736,22604,6494707474,3319279,48518113079,3297068437,6510847757,3709583,<not supported>,17246859,<not supported>,3174954,<not supported>,<not supported>,3239761660,753566,3201674,1525235,3736490,48590617664,3242881694,6494859752,83899,<not supported>,<not supported>,1027,30764
atax_main_nopt,0.088669,1143076210,1558497066,2463429,2302932,134363075,67046,39536,130459575,54462,778722801,10418847,135144493,4559805,<not supported>,7123466,<not supported>,136531,<not supported>,<not supported>,279605,199225,4098233,2482225,2324230,747992267,423440,173278552,445253,<not supported>,<not supported>,78,27326
bicg_main_nopt,0.075617,1096292868,1208556099,2936779,2360570,92744344,30533,39544,93861091,29823,779917758,9179069,123143035,4709856,<not supported>,6052355,<not supported>,139388,<not supported>,<not supported>,184292,127307,3889710,2370559,2468264,733264561,409910,159869228,544390,<not supported>,<not supported>,374,27654
cholesky_main_nopt,0.466635,1796779240,5477943520,1975664,667396,363444514,434416,10311,360677538,413220,2191961915,24752135,386660621,384415,<not supported>,24664952,<not supported>,97752,<not supported>,<not supported>,2641064,385944,3313,1018,207968,2353086920,704600,393833813,624,<not supported>,<not supported>,0,208
doitgen_main_nopt,1.199220,4434929967,11673039826,1435113,653463,564938033,2156967,16488,568765993,2168123,5823299509,266614319,583223208,3311433,<not supported>,155629005,<not supported>,289842,<not supported>,<not supported>,527190,169845,258097,82263,1573629,5840801978,75471,579908783,33571,<not supported>,<not supported>,0,4865
gemm_main_nopt,7.093994,25690024015,31276913959,1082717625,986562,2169777510,1121921,14409,2181974934,1126065,17373423067,1100368733,2189876106,2290560,<not supported>,4966588,<not supported>,804524,<not supported>,<not supported>,1081246453,354112,2145736,568611,3088833,17383500189,1078699636,2185324329,101914,<not supported>,<not supported>,162,6493
gemver_main_nopt,0.329922,1923011571,1697590888,26682497,4620613,138330201,36475,39575,140219694,37093,1199700735,43283583,195737967,5359139,<not supported>,15876802,<not supported>,161383,<not supported>,<not supported>,16339845,1898196,3930340,2386167,3891147,1032341214,18826251,202148243,571545,<not supported>,<not supported>,312,27684
gesummv_main_nopt,0.076660,1800472016,1386263263,6626628,5946562,119765302,77486,70787,144339879,85381,886261536,13370614,179988031,6216037,<not supported>,6952973,<not supported>,196475,<not supported>,<not supported>,2162787,698228,4764604,2892494,4103372,808039580,838695,170067992,790515,<not supported>,<not supported>,68,87726
mvt_main_nopt,0.256261,1688413112,1418780926,21456639,4188881,153464493,68410,39543,147842617,38438,911705683,37511128,157731453,2786618,<not supported>,6259073,<not supported>,159420,<not supported>,<not supported>,22247109,2372170,3989519,2471552,644619,599415994,19946138,151652612,432898,<not supported>,<not supported>,76,27051
symm_main_nopt,10.671303,38529251057,25329495726,1621817790,988730,1090931038,1148418,14410,1101353446,1146678,13502948124,1828029039,1646614440,538453443,<not supported>,390006,<not supported>,1268155,<not supported>,<not supported>,1617100127,380493,2180060,580225,3067399,13621352060,1538657396,1649065140,37271088,<not supported>,<not supported>,438,7169
syr2k_main_nopt,5.765341,20861114976,55122608685,10042823,782152,2166338438,1108292,14409,2169204015,1110131,31359869327,325231490,3256581097,2259506,<not supported>,290774063,<not supported>,703234,<not supported>,<not supported>,8730777,328848,2021193,503798,6573469,31324462932,4893184,3280414465,54883,<not supported>,<not supported>,0,2108
syrk_main_nopt,3.149836,11343978512,31492481988,4711194,492016,2159961062,1086099,12357,2167705865,1089558,17336674099,137341352,2180678394,2628653,<not supported>,126394225,<not supported>,409903,<not supported>,<not supported>,4103461,185836,15512,14663,1864708,17432895117,2366322,2189712804,63511,<not supported>,<not supported>,0,1140
trisolv_main_nopt,0.023608,896347708,1097867107,2220201,2028775,91659255,35828,39529,90710682,55390,242087907,3828434,81906950,2981833,<not supported>,93161,<not supported>,144389,<not supported>,<not supported>,130558,92827,4382065,2636651,1187275,360445747,391044,120355186,474949,<not supported>,<not supported>,68,28948
trmm_main_nopt,1.622576,5825634253,15840680311,4316740,566691,1077632878,1033873,12359,1081839778,1007086,8724456501,72019324,1103525473,2534367,<not supported>,64737552,<not supported>,228116,<not supported>,<not supported>,3523859,197191,8492,13044,581153,8798443485,1924470,1112105927,2851,<not supported>,<not supported>,0,708
durbin_main_nopt,0.435565,3010770441,1415177757,47860577,8003696,123342029,83721,70796,149763874,93810,730403380,79395314,143579186,23140235,<not supported>,6974221,<not supported>,218951,<not supported>,<not supported>,43722188,1239148,7949158,3766682,8415,628341129,27335798,189808729,8724882,<not supported>,<not supported>,240,84236
dynprog_main_nopt,0.827186,3010253145,9167702660,3824307,1559891,479480862,6798608,8367,481208481,6793274,4386962301,40681919,523240270,25364856,<not supported>,34641410,<not supported>,110163,<not supported>,<not supported>,2754398,945,52378,601,196,4532104445,16280,514294701,716,<not supported>,<not supported>,0,324
gramschmidt_main_nopt,1.710169,6214055446,4445008955,270543151,519238,279423930,288993,9802,285237879,288836,2240794940,268224952,316321406,65893350,<not supported>,3769435,<not supported>,207961,<not supported>,<not supported>,265850630,397043,247470,23273,1464,2283776496,275678616,277754219,1889050,<not supported>,<not supported>,0,687
lu_main_nopt,1.086410,4020550289,13542331108,3664778,466140,719779466,531856,10312,722370636,544429,6500502746,48286191,738320380,44773849,<not supported>,46725831,<not supported>,161116,<not supported>,<not supported>,4400776,362498,9372,804,597,6724945445,1048667,750778922,5387,<not supported>,<not supported>,0,424
ludcmp_main_nopt,1.863905,6814086323,10274115538,30773661,518457,729268379,970646,10321,732152157,938101,4282728648,362478245,747512381,1780805,<not supported>,40540348,<not supported>,241537,<not supported>,<not supported>,29131365,383757,14897,1740,79557,4467387089,209694979,747199458,36534,<not supported>,<not supported>,12,716
floyd-warshall_main_nopt,4.545582,16279940630,45356294931,12060956,478949,4290402791,1095711,10311,4290611821,1096734,24768194066,137500802,3248268916,134368105,<not supported>,132373389,<not supported>,514765,<not supported>,<not supported>,11470529,335953,31504,4190,2688,24981762812,2198468,3261049810,8594,<not supported>,<not supported>,0,1893
reg_detect_main_nopt,0.095237,366233955,1006931354,602734,821990,54163566,412158,8265,55175869,417033,384695234,2676356,83674395,754887,<not supported>,1111508,<not supported>,39211,<not supported>,<not supported>,450370,14905,538,434,243,572435448,347,82994276,69,<not supported>,<not supported>,0,46
adi_main_nopt,1.832737,6684008627,14443165898,4544509,1445823,439615972,246499,14409,434435705,229415,7239287696,97143218,541570162,40467528,<not supported>,80951887,<not supported>,263781,<not supported>,<not supported>,3972400,1027963,2204683,1189322,16472449,7250304784,1353214,573321860,281178,<not supported>,<not supported>,75,929
fdtd-2d_main_nopt,0.670079,2566760207,6457140695,2096254,616977,313453382,166271,14122,313939830,169882,3404067124,42814591,298426081,18616794,<not supported>,43931254,<not supported>,120867,<not supported>,<not supported>,1410271,302132,2275270,1292445,6390370,3467545513,856409,387838907,2837,<not supported>,<not supported>,168,716
fdtd-apml_main_nopt,0.882218,5317475917,7250527117,12710652,9656149,252075265,520698,174292,239070712,471097,3936256127,37981582,429219260,17350306,<not supported>,13728887,<not supported>,1138351,<not supported>,<not supported>,1241693,472872,9215740,5583750,6744239,3920117940,3070817,420526824,1490798,<not supported>,<not supported>,1124,559549
jacobi-1d-imper_main_nopt,0.006073,63217438,32131420,672510,739544,7555142,8265,8299,10151836,8068,83530270,2045815,32649303,427670,<not supported>,1425747,<not supported>,35734,<not supported>,<not supported>,297371,11096,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_nopt,0.203499,783401127,1833715610,701641,363911,86223905,51880,12170,89257911,49725,813058077,11567896,105185724,6806792,<not supported>,4761261,<not supported>,80872,<not supported>,<not supported>,215176,69466,1271962,71849,3010063,862960408,712906,100008448,145238,<not supported>,<not supported>,373,1853
