Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,4.899980,17655380336,14179743145,134423898,656471,1013457370,560434,12174,1018039273,561261,7617675772,1113676694,1046491285,2774124,<not supported>,3276467,<not supported>,744984,<not supported>,<not supported>,131352798,454271,621777,59759,2583,7669358701,755645138,1038479032,523744,<not supported>,<not supported>,0,6871
covariance_main_nopt,4.927144,17809322263,14283772400,137280182,485460,1023087868,558364,12170,1027755268,577841,7583241704,1106339381,1040891225,2699160,<not supported>,3237598,<not supported>,684267,<not supported>,<not supported>,134271923,436046,618086,54079,5312,7624856077,751238374,1011816254,592808,<not supported>,<not supported>,326,10592
2mm_main_nopt,14.058677,50485314688,61412298156,2165102487,2257682,4324229457,2231486,18506,4338043720,2236266,33463166945,2191155860,4358244594,2805777,<not supported>,10463551,<not supported>,2143033,<not supported>,<not supported>,2163646091,452085,2593485,1420874,5863,33413657560,2161604354,4374498896,39022,<not supported>,<not supported>,162,9830
3mm_main_nopt,20.886321,75108289682,90514573061,3228958683,1877707,6485186362,3351999,22604,6497655627,3357825,48518482852,3295462615,6498723524,3170776,<not supported>,16644357,<not supported>,3849329,<not supported>,<not supported>,3223917720,454524,2933907,2159928,7845,48403588629,3232701527,6547080460,80845,<not supported>,<not supported>,175,18164
atax_main_nopt,0.093942,1125618137,1543027887,2664028,2306996,134748589,69613,39532,124114883,34993,765467466,10317928,133914294,4551636,<not supported>,6981999,<not supported>,164402,<not supported>,<not supported>,315456,222824,4040426,2474413,3112709,788658519,370382,176687134,354013,<not supported>,<not supported>,115,27217
bicg_main_nopt,0.097002,1098154857,1375240177,2161454,2080917,91020264,58815,39543,96148417,29522,876289659,10141109,128315717,5000229,<not supported>,6850279,<not supported>,141409,<not supported>,<not supported>,466977,492273,4146107,3114943,4535130,468475598,453996,134751343,379386,<not supported>,<not supported>,0,30764
cholesky_main_nopt,0.525443,1796630173,5487834453,2072975,572830,362684110,437330,10313,358480252,415283,2193362678,24760979,385751583,580434,<not supported>,24479567,<not supported>,101287,<not supported>,<not supported>,2506037,377294,3028,760,322011,2354682460,707075,394206251,747,<not supported>,<not supported>,0,788
doitgen_main_nopt,1.221004,4445718383,11667851635,1528831,759232,564172186,2153487,16488,567980433,2167370,5818167156,266609713,584259174,3389279,<not supported>,155486100,<not supported>,310145,<not supported>,<not supported>,594394,157108,258990,159985,1439324,5888587456,67873,579636137,30808,<not supported>,<not supported>,0,4918
gemm_main_nopt,7.085651,25556079196,31353523819,1086099231,856155,2172950912,1131566,14410,2177686339,1129588,17315427374,1096856814,2186541277,2648874,<not supported>,4917789,<not supported>,832221,<not supported>,<not supported>,1080035447,309013,1464810,159234,2952124,17377687452,1081747873,2181536286,197663,<not supported>,<not supported>,176,4380
gemver_main_nopt,0.333484,1922253283,1865596645,26793898,4486734,138556762,38874,39572,139944690,37697,1114391535,44145657,195351500,5416867,<not supported>,15794336,<not supported>,164797,<not supported>,<not supported>,16443668,1877331,3953053,2640930,4741024,1075172773,18269263,206708412,332458,<not supported>,<not supported>,125,27435
