Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_nopt,5.138540,17625917053,14194949583,116343404,697928,1020614663,555298,12175,1023778276,567650,7573755679,1120176089,1049321929,3189976,<not supported>,2775376,<not supported>,632886,<not supported>,<not supported>,113323794,362270,632938,65534,2579,7638987117,757257151,1042955064,518888,<not supported>,<not supported>,0,7254
covariance_main_nopt,5.092203,17589769714,14174505145,118176538,438556,1020729547,555847,12170,1024737979,574630,7570001050,1111492975,1042548548,2904263,<not supported>,2834662,<not supported>,689212,<not supported>,<not supported>,115684822,362265,649248,68090,3427,7712020652,751543727,1011839254,587631,<not supported>,<not supported>,12,6478
2mm_main_nopt,14.115748,50534813062,61463887480,2162989056,1657958,4326689650,2227849,18503,4336927043,2226959,33435932604,2198699365,4342292343,2269160,<not supported>,10340951,<not supported>,1888210,<not supported>,<not supported>,2158199404,690434,2546648,1459598,13504,33399432092,2162031167,4374120330,37506,<not supported>,<not supported>,338,11638
3mm_main_nopt,20.897202,74887667130,90527295149,3234975743,2139508,6491268649,3355078,22605,6497888737,3362210,48519998771,3295235919,6502532812,3210281,<not supported>,16698595,<not supported>,3964697,<not supported>,<not supported>,3229787587,896990,3026404,2337167,20427,48428731107,3240248466,6533013806,80713,<not supported>,<not supported>,150,18486
atax_main_nopt,0.089299,1118343700,1523431878,2692363,2321412,132649538,69207,39535,125016792,33446,772593164,10443453,134454203,4564717,<not supported>,7054853,<not supported>,141894,<not supported>,<not supported>,301666,215707,4041400,2487719,3162742,792356004,372753,176843819,354380,<not supported>,<not supported>,141,27208
bicg_main_nopt,0.077432,1079101027,1263506871,2736368,2183844,85937395,29447,39543,90584844,29797,769866129,9054797,122835866,4673648,<not supported>,5947939,<not supported>,136125,<not supported>,<not supported>,159945,114533,3924191,2440805,2640071,737731376,374351,159392845,503960,<not supported>,<not supported>,273,28379
cholesky_main_nopt,0.497644,1784328072,5432130294,2020699,742784,360629245,433664,10312,360315531,411497,2194417353,24867446,389009135,383400,<not supported>,24494173,<not supported>,97956,<not supported>,<not supported>,2862981,379502,4720,1823,201135,2354624874,697815,394557025,775,<not supported>,<not supported>,0,208
doitgen_main_nopt,1.200937,4446483395,11759245362,1002904,646753,558247840,2145089,16490,562998845,2153930,5838202781,273368099,577981122,3263440,<not supported>,159669992,<not supported>,277053,<not supported>,<not supported>,351014,131506,267125,191878,1581210,5794691458,707443,584765335,33288,<not supported>,<not supported>,106,5392
gemm_main_nopt,7.108679,25716310970,31349518687,1086056399,896383,2173267387,1125750,14408,2177404868,1128549,17316402294,1097458249,2189936935,3109619,<not supported>,5085129,<not supported>,968991,<not supported>,<not supported>,1079344102,316635,1563143,212144,2986669,17359651755,1081900706,2178427675,23413,<not supported>,<not supported>,12,2972
gemver_main_nopt,0.330300,1919661396,1821736226,26749044,4508371,136239957,37414,39574,139825969,37840,1156167386,42994814,195900061,5382554,<not supported>,15812704,<not supported>,165507,<not supported>,<not supported>,16275410,1892474,3961933,2461276,4613529,1066266791,18448781,205027315,347497,<not supported>,<not supported>,187,79629
