Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.203880,3498723771,3923044213,7439726,761462,311144818,556068,12328,315153399,549563,1563616197,14346845,1026836304,4953483,<not supported>,4287153,<not supported>,352379,<not supported>,<not supported>,8209555,1166989,95320,24191,16134,1531601625,999847,1036281324,101144,<not supported>,<not supported>,0,695
covariance_main_polly,1.190957,3467329432,3883836409,7434693,748255,308717770,550130,12326,312648915,542573,1547831287,14559455,1016822233,4832700,<not supported>,4348121,<not supported>,359997,<not supported>,<not supported>,8261192,1280436,1029661,669413,954,1601529933,813656,1063653734,22539,<not supported>,<not supported>,0,1300
2mm_main_polly,14.726427,48855516456,14107211364,2172013790,1598346,1105103957,2234781,18660,1107863265,2237958,4333816365,2173296335,2197170620,6798549,<not supported>,2518292,<not supported>,1836577,<not supported>,<not supported>,2155651815,1089555,2573061,99928,2861983,4361290301,2163599244,2168505255,228722,<not supported>,<not supported>,250,12771
3mm_main_polly,22.016822,73181053015,19503126214,3253202907,1794873,1649611100,3337755,22760,1658375047,3344910,6492709443,3266942578,3277899636,8054719,<not supported>,3134447,<not supported>,3210280,<not supported>,<not supported>,3235142297,1307000,4391883,296264,827105,6484606451,3240290348,3247636470,418078,<not supported>,<not supported>,1190,21117
atax_main_polly,0.076037,706333489,385281796,8263786,5871323,48776891,789886,39686,51990682,790835,110755757,7795209,104390729,3325985,<not supported>,5481223,<not supported>,189402,<not supported>,<not supported>,3726925,3422659,2087211,2037154,4647697,198904295,1196900,38431644,431361,<not supported>,<not supported>,15,35869
bicg_main_polly,0.109998,847759639,425892150,6689768,6247117,53748882,330990,39696,58963512,853096,130444243,11004158,60607484,1707167,<not supported>,6017206,<not supported>,86319,<not supported>,<not supported>,7694886,5401336,1589701,1565211,8472,165555100,815563,65107768,591445,<not supported>,<not supported>,53,45116
cholesky_main_polly,0.203091,686460509,1104981952,6291079,1260223,93611103,361329,10466,93629220,326123,372349825,22260857,174111953,352809,<not supported>,23404962,<not supported>,44244,<not supported>,<not supported>,4726547,786103,1389576,4448,158106,453940025,230268,230139331,675497,<not supported>,<not supported>,1145,1058
doitgen_main_polly,0.242393,849184504,2003859771,3763163,1799396,162917326,276514,16641,161548006,290962,571585846,32104234,47175799,2858205,<not supported>,4309757,<not supported>,637995,<not supported>,<not supported>,3107513,1440737,1955365,1129332,54447,567912396,186065,11869364,287,<not supported>,<not supported>,0,95
gemm_main_polly,0.326462,1001810965,2488253608,3088296,336529,73284804,330021,15375,76157173,217034,438921475,33671752,46405871,3282134,<not supported>,35825597,<not supported>,56413,<not supported>,<not supported>,4056968,114962,184994,4395,73991,475447769,69405,2951414,33916,<not supported>,<not supported>,0,124
gemver_main_polly,0.177149,1013005590,478223030,8308064,7656014,51326855,70832,39728,64963869,87615,232468653,13020397,116330129,4353190,<not supported>,3734202,<not supported>,789673,<not supported>,<not supported>,8823149,6669233,1609047,1534989,112584,224855660,1090471,77532965,475662,<not supported>,<not supported>,0,32504
gesummv_main_polly,0.109962,1028404101,524809140,9417880,8874669,71534253,104986,70939,76019365,335994,147774479,13046143,106433989,5051379,<not supported>,6984211,<not supported>,137164,<not supported>,<not supported>,6283407,5280229,4358936,3782289,598012,201715381,964268,93377538,813442,<not supported>,<not supported>,0,81414
