Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.199686,3485134097,3910001283,7387800,438110,311976673,575247,12328,315686241,565807,1556094654,15656687,986118099,4686450,<not supported>,3395325,<not supported>,184130,<not supported>,<not supported>,8835418,958863,86670,113239,3009,1588253616,804466,1070282172,24256,<not supported>,<not supported>,26,841
covariance_main_polly,1.188680,3460345785,3880820604,7326989,726988,308251673,542719,12323,311742863,539719,1545344025,14487569,995514346,4635915,<not supported>,6236648,<not supported>,238272,<not supported>,<not supported>,8741020,1499872,2995260,70205,274,1597140209,870243,1061494213,24274,<not supported>,<not supported>,0,852
2mm_main_polly,15.479732,48833469829,14099607844,2171620546,1475506,1105195255,2254640,18658,1113383078,2262963,4329056020,2177830252,2202413655,6897788,<not supported>,2529805,<not supported>,2113261,<not supported>,<not supported>,2158061585,946635,2624515,89987,1200517,4345406450,2163969860,2168414981,234516,<not supported>,<not supported>,0,8948
3mm_main_polly,22.912426,73246457454,19508839493,3254408883,1982959,1662833886,3392155,22754,1664563421,3369340,6487752221,3266689926,3274999716,8082086,<not supported>,3305266,<not supported>,3682420,<not supported>,<not supported>,3243810698,973362,4390213,262786,1626640,6498908108,3239784672,3250199444,423643,<not supported>,<not supported>,50,16476
atax_main_polly,0.075046,679591313,404475914,8484624,5894959,48538563,824274,39690,50944575,823870,112494645,9956694,65623766,3991865,<not supported>,1201486,<not supported>,795279,<not supported>,<not supported>,2858358,1509332,2101126,2098195,3472882,211525392,554827,37970032,516130,<not supported>,<not supported>,80,34077
bicg_main_polly,0.108567,789841242,483655209,6487516,6162286,53566505,57681,39697,58488993,92073,126919498,11602160,74986887,4321795,<not supported>,2120443,<not supported>,879993,<not supported>,<not supported>,7428227,4957070,1648612,1610314,4713,135436465,1390369,52314469,828597,<not supported>,<not supported>,12,30407
cholesky_main_polly,0.203904,682521580,1097022136,6237117,1256584,93031245,358804,10466,95044552,326737,376063060,23435094,188424376,333279,<not supported>,23660493,<not supported>,47937,<not supported>,<not supported>,4413702,687606,1471779,277,164629,452802370,229951,229376982,675307,<not supported>,<not supported>,1141,1086
doitgen_main_polly,0.240728,870166296,2028843551,3633985,1629675,163112359,302848,16644,160235397,290744,569344901,32079062,49492955,3085127,<not supported>,4936756,<not supported>,804281,<not supported>,<not supported>,3347242,1430116,2888944,200402,229084,640131653,191545,11827411,290,<not supported>,<not supported>,0,140
gemm_main_polly,0.319396,1010114154,2537646581,3199867,238580,73745384,377531,15376,74722315,216056,443083507,33815479,54296716,2979880,<not supported>,33443995,<not supported>,54728,<not supported>,<not supported>,5039439,123651,82192,3524,85590,452411845,72450,3439804,30715,<not supported>,<not supported>,0,114
gemver_main_polly,0.210343,988264991,533061773,9279588,8505978,54296764,74075,39729,59226563,75811,173620648,12340453,112446910,3778319,<not supported>,4490256,<not supported>,242448,<not supported>,<not supported>,8191718,5578504,1589120,1543088,2306669,214829890,1646536,88717955,516154,<not supported>,<not supported>,15,31340
gesummv_main_polly,0.109439,1040443012,534763362,9492463,8929453,72269214,104482,70940,78191517,239388,154030419,12449158,106173466,5127516,<not supported>,7401517,<not supported>,142769,<not supported>,<not supported>,6684030,5728108,4214453,3739348,10561,192485740,2112919,117825597,934944,<not supported>,<not supported>,16,81140
mvt_main_polly,0.107070,798627500,476517199,6559912,6191935,52124814,56569,39698,57551662,59479,124731102,11443268,70700268,4158112,<not supported>,1969658,<not supported>,817718,<not supported>,<not supported>,6937983,4597152,1668909,1625809,5021,137053819,1296473,57071935,945115,<not supported>,<not supported>,12,31297
symm_main_polly,12.990131,36409936576,6057955249,1167112083,1132895,466878662,2021253,14563,509767463,1997954,2824303319,2935138950,540502330,433877823,<not supported>,5294845,<not supported>,2334484,<not supported>,<not supported>,1166593935,2485847,29246831,15409,232831,2933958075,1189984917,644895275,4587774,<not supported>,<not supported>,0,7140
syr2k_main_polly,2.576681,7651768662,14527095557,227205666,1546886,1116664572,1121894,14561,1121084723,1123817,5472569664,424221002,1105242719,6851881,<not supported>,334285494,<not supported>,1042385,<not supported>,<not supported>,221800529,1666823,53524,27015,578758,5556872393,1233583,1104059658,11427,<not supported>,<not supported>,0,859
syrk_main_polly,1.148076,3557454765,7660618212,15449768,966892,644856698,1096093,12513,645640346,1088545,3317686043,202186248,1087539899,5449545,<not supported>,162264199,<not supported>,851607,<not supported>,<not supported>,16276214,1443643,41353,6698,209558,3433239669,639505,1119988901,137390,<not supported>,<not supported>,0,456
trisolv_main_polly,0.113869,819229685,414463358,11977028,3693260,46494815,52202,39678,48498477,35388,70086561,19384729,75545506,5000845,<not supported>,968973,<not supported>,811179,<not supported>,<not supported>,9421672,1837934,1680098,1648119,21737,64068807,14574913,52722820,702003,<not supported>,<not supported>,0,26274
trmm_main_polly,3.665114,10394387498,5576685706,71140821,1218348,560538120,1511728,12511,564341795,1489936,1593747367,623798451,560634049,53462671,<not supported>,101859897,<not supported>,1040507,<not supported>,<not supported>,67443346,1332997,47990,1492,22063,1677039568,379280929,556018213,103009,<not supported>,<not supported>,0,1171
durbin_main_polly,0.457235,2086545403,474221042,42374799,7393038,86238571,195145,70948,104243977,380013,175197454,64110816,134480756,23855800,<not supported>,1456995,<not supported>,170092,<not supported>,<not supported>,30656660,169571,14966738,6634052,7066,96687250,23155883,106559791,10982722,<not supported>,<not supported>,39,70607
dynprog_main_polly,0.196704,649622175,1485282860,4315159,911278,152294968,590414,8518,154497493,653530,457185184,24640566,224142673,19766671,<not supported>,15452018,<not supported>,151130,<not supported>,<not supported>,4621875,10427,109153,246,199,609750835,676,289828421,199,<not supported>,<not supported>,0,92
gramschmidt_main_polly,0.695230,2061699452,933605319,28467360,880388,90672165,292884,9952,93997067,262718,293273515,334687133,82456249,67722122,<not supported>,4954306,<not supported>,221477,<not supported>,<not supported>,28573001,978382,2409340,19680,29617,298674195,9572890,76499615,526172,<not supported>,<not supported>,0,2346
lu_main_polly,0.289085,939075490,1687246472,35017586,912688,129894830,382540,10463,131104573,379932,431884826,77459492,179518558,46965031,<not supported>,31700258,<not supported>,169767,<not supported>,<not supported>,36541228,1311613,99238,552,669,544715001,1424902,217548433,266213,<not supported>,<not supported>,0,2056
ludcmp_main_polly,1.951230,5586692538,1924597123,32894999,950612,206691830,938925,10469,210795437,909118,747707935,345254076,19370056,675755,<not supported>,38301750,<not supported>,293916,<not supported>,<not supported>,28412427,988893,14285,856,244074,778618605,213193983,1927627,34269,<not supported>,<not supported>,0,580
floyd-warshall_main_polly,14.582830,40831171307,11779586572,1253261691,980735,1079253807,2401773,10463,1094373609,2103057,3215061494,2471253101,1153497224,961545737,<not supported>,119970311,<not supported>,1397840,<not supported>,<not supported>,1210081048,1001267,254566,8634,1684,3219523917,1321417252,1079500499,126051447,<not supported>,<not supported>,0,5293
reg_detect_main_polly,0.014427,78281854,40162306,827884,854908,9091788,9052,8419,12072959,81471,20621676,2536926,28260065,441025,<not supported>,238001,<not supported>,12430,<not supported>,<not supported>,158434,14020,23610,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
adi_main_polly,3.916636,11126265055,3220489813,284623024,17600278,243133560,2211876,14559,243478813,2133605,918991577,765518342,356982056,178406142,<not supported>,48305077,<not supported>,1195298,<not supported>,<not supported>,264877985,17565310,13085202,10679,5807692,912764466,163509653,322444375,577732,<not supported>,<not supported>,12,2112
fdtd-2d_main_polly,0.435435,1449774858,966284913,48714243,8650815,75550205,205645,14277,82630119,206893,306765454,49130393,112569085,20443564,<not supported>,35642640,<not supported>,195028,<not supported>,<not supported>,41852393,7672140,12645,13342,801397,307038129,959256,84721562,27814,<not supported>,<not supported>,0,1397
