Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.199650,3488687491,3914266902,7450745,734555,310663535,559141,12325,314633788,551253,1560607007,14810371,1004365426,4800762,<not supported>,6071567,<not supported>,160143,<not supported>,<not supported>,8566400,1447981,116864,6041,2013,1526835561,1088533,1073928564,21936,<not supported>,<not supported>,0,798
covariance_main_polly,1.188190,3458506242,3877347064,7378282,730801,308177319,549543,12323,311800293,543474,1544253788,14535876,1014103470,4792432,<not supported>,4263529,<not supported>,446366,<not supported>,<not supported>,8289248,1590246,1776243,95859,2347,1597665375,834842,1060494296,27653,<not supported>,<not supported>,0,825
2mm_main_polly,17.419443,48825981379,14098859786,2171516587,1186990,1106155721,2252086,18660,1114026645,2260564,4329603488,2175352001,2215735668,6617956,<not supported>,2170734,<not supported>,2308971,<not supported>,<not supported>,2160498523,1038281,2623070,93558,161600,4334476292,2164052270,2168234467,234354,<not supported>,<not supported>,187,8847
3mm_main_polly,23.034573,73228199360,19497054961,3252766948,2266641,1660441067,3371359,22758,1663581897,3351431,6484211221,3267100599,3279565149,8084391,<not supported>,3249717,<not supported>,3451913,<not supported>,<not supported>,3243626274,972347,4351137,283128,770914,6501530549,3242490300,3250245516,425220,<not supported>,<not supported>,875,18813
atax_main_polly,0.074977,678349024,400833261,8450148,5858200,48474673,826388,39688,54394751,828720,115618739,10065591,64820929,3710489,<not supported>,1105542,<not supported>,767488,<not supported>,<not supported>,2696583,1611762,2135070,2079353,3839602,213167856,586443,37680171,485899,<not supported>,<not supported>,63,33774
bicg_main_polly,0.108216,803630139,511816636,6401088,5922641,55893835,59018,39696,57680705,60588,119845942,10094218,70286599,4141064,<not supported>,1857369,<not supported>,522456,<not supported>,<not supported>,6597536,4543795,1646550,1628512,1054239,135594452,1458033,31150676,602242,<not supported>,<not supported>,99,26445
cholesky_main_polly,0.203262,698267937,1127252515,6049500,1011341,93175819,362597,10464,94828692,329362,336917820,22357170,184911837,396241,<not supported>,23166426,<not supported>,128629,<not supported>,<not supported>,3930009,942383,1427060,40643,177281,451152338,231224,228818939,688491,<not supported>,<not supported>,1173,1053
doitgen_main_polly,0.239843,805920066,1663043335,4376692,1469630,165267051,275476,16640,164316714,278166,577219949,31451410,43525428,1898905,<not supported>,7763171,<not supported>,62118,<not supported>,<not supported>,3258901,632982,4488540,33936,27685,736035683,188517,11565029,82306,<not supported>,<not supported>,87,3098
gemm_main_polly,0.326783,1027373592,2655539578,3473335,256874,73214077,437871,15379,74695566,216356,442159106,33852277,55098541,2859198,<not supported>,32302443,<not supported>,68693,<not supported>,<not supported>,5099751,131304,89988,2841,73267,432376230,72369,2949133,21814,<not supported>,<not supported>,0,114
gemver_main_polly,0.177659,993352423,562016304,9342901,8548240,54379995,75109,39729,59283491,75842,170136553,11975174,113183432,3445820,<not supported>,4548316,<not supported>,134963,<not supported>,<not supported>,7851192,5170101,1504679,1655713,1975938,199231912,1743906,89263942,502142,<not supported>,<not supported>,0,31382
gesummv_main_polly,0.109567,1047199499,584240485,9848014,9249435,74956090,107121,70939,76440335,226130,151917344,11429273,102359295,4424337,<not supported>,6417776,<not supported>,146598,<not supported>,<not supported>,6390077,5897593,4129150,3821025,7010,167752804,1887806,128236666,1187678,<not supported>,<not supported>,906,76889
