Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.203265,3485431349,3913599430,7646880,984608,311866777,565477,12327,312987261,556221,1556263221,14294088,1013450228,4611744,<not supported>,4230673,<not supported>,176509,<not supported>,<not supported>,8846678,1064775,124397,109375,4589,1541081984,884451,1071562222,24032,<not supported>,<not supported>,0,745
covariance_main_polly,1.190817,3449743712,3878019111,7509002,964975,309131383,544125,12325,309942084,537824,1541048812,14050984,991892025,4504685,<not supported>,6170647,<not supported>,257405,<not supported>,<not supported>,9625810,1665656,1294890,11438,286,1591897447,888933,1058095666,25687,<not supported>,<not supported>,0,780
2mm_main_polly,17.417523,48817267974,14106890316,2171648332,1576471,1106157891,2252696,18659,1111745184,2262110,4328689205,2172959403,2216539167,6294657,<not supported>,2162085,<not supported>,2152673,<not supported>,<not supported>,2160131342,1140860,2622234,104063,161829,4332066152,2163524945,2168186492,233759,<not supported>,<not supported>,0,8578
3mm_main_polly,26.147881,73162174779,19495395937,3251376002,1787129,1649121374,3337760,22759,1657910204,3351279,6487990056,3264853785,3306310419,8871394,<not supported>,3199968,<not supported>,3374482,<not supported>,<not supported>,3237427828,1461686,4429589,327994,848477,6494767787,3242375614,3249257318,411824,<not supported>,<not supported>,738,21291
atax_main_polly,0.075057,655833608,370036240,8224896,5749582,47431071,802606,39690,50686586,804970,112470621,9586195,73836533,3946030,<not supported>,2102536,<not supported>,888243,<not supported>,<not supported>,2458893,1512744,2158596,2090200,4728657,204330459,513098,37910815,469367,<not supported>,<not supported>,62,33795
bicg_main_polly,0.108164,826966390,416983317,6796385,6601629,54211401,629472,39696,57261849,944651,123034181,10680478,63390624,1899187,<not supported>,4031424,<not supported>,91473,<not supported>,<not supported>,7873260,6037379,1894037,1848165,61977,145038048,562429,51197671,580045,<not supported>,<not supported>,34,44216
cholesky_main_polly,0.203530,683174637,1103883109,6390999,1225441,93212473,347910,10467,94205533,315383,388843225,26027036,185304847,327885,<not supported>,23033339,<not supported>,58487,<not supported>,<not supported>,5818275,730140,1434441,707,147524,446574960,221694,226616134,640990,<not supported>,<not supported>,1124,1232
doitgen_main_polly,0.242328,828887456,1776570797,4780497,2091900,157347146,284474,16641,168019005,268974,586238823,31709488,42094816,2431576,<not supported>,7270816,<not supported>,117749,<not supported>,<not supported>,3281613,980448,3408350,851283,750443,679317350,197715,11706697,282,<not supported>,<not supported>,0,162
gemm_main_polly,0.318964,1040959175,2503236167,4531954,402590,73534285,375051,15377,76720083,216274,437035463,33524424,49751475,3352051,<not supported>,35254253,<not supported>,55304,<not supported>,<not supported>,4249582,110898,78061,278,58931,421881627,146931,21583190,224267,<not supported>,<not supported>,0,118
gemver_main_polly,0.208451,1061047083,577103320,8708880,7977355,53588933,73288,39725,58836852,74609,165868153,13117994,115013443,4157832,<not supported>,3960713,<not supported>,848846,<not supported>,<not supported>,8680045,6424211,1645171,1606607,105170,201120821,1761032,115145052,614251,<not supported>,<not supported>,950,34072
gesummv_main_polly,0.105737,1025436691,530463863,9164518,8609759,70523940,104616,70939,75781927,303558,147612339,11866735,106254097,4705503,<not supported>,5595754,<not supported>,152095,<not supported>,<not supported>,5711061,5776073,4210980,3875582,293063,207244005,1492078,123746981,816421,<not supported>,<not supported>,15,81201
