Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.200159,3492385846,3914645903,7436599,741192,310647645,551554,12325,314573446,547856,1561905313,13746591,1004619152,4743552,<not supported>,6078217,<not supported>,158578,<not supported>,<not supported>,8533588,1448688,126789,11073,1791,1527010415,1140086,1072579233,23459,<not supported>,<not supported>,26,685
covariance_main_polly,1.189165,3461095851,3881093072,7340624,725304,308322865,548994,12323,311884887,545925,1545901565,14504837,995498822,4660560,<not supported>,6119004,<not supported>,238130,<not supported>,<not supported>,8485694,1566717,2718664,99552,222,1598490217,863086,1062260477,27206,<not supported>,<not supported>,0,792
2mm_main_polly,17.419271,48823003074,14098987703,2171571736,1412617,1104988903,2248059,18660,1113187146,2252927,4328778763,2175549869,2214666253,6627184,<not supported>,2126303,<not supported>,2074255,<not supported>,<not supported>,2160362149,949969,2614483,59803,1133827,4345074190,2164081936,2168055724,234171,<not supported>,<not supported>,0,7652
3mm_main_polly,21.806008,73235995087,19527736660,3253759126,2180820,1665371195,3394217,22761,1661385833,3358389,6485433501,3267323607,3278530184,8116195,<not supported>,3372453,<not supported>,3844942,<not supported>,<not supported>,3242760148,1362061,4371229,259453,189583,6490057705,3241959022,3250579102,424712,<not supported>,<not supported>,0,16730
atax_main_polly,0.074996,704922269,467560298,7988825,5623221,48444960,894631,39689,52722282,882241,114408153,9915830,61403478,3662894,<not supported>,1698365,<not supported>,412010,<not supported>,<not supported>,4292237,2233872,1524521,1624587,2085723,103459354,1023276,38958965,515029,<not supported>,<not supported>,16,34581
bicg_main_polly,0.108209,801002086,491369643,6757648,6398894,53253176,60309,39698,58518022,142596,127961300,11259074,68919549,4078835,<not supported>,1862412,<not supported>,746965,<not supported>,<not supported>,6613834,4469478,1649892,1631632,2462,136190159,1599040,56058732,956905,<not supported>,<not supported>,0,30563
cholesky_main_polly,0.203264,705709676,1142844701,6361325,1143174,95305096,382648,10467,93987967,323017,367368207,22814979,185205651,353327,<not supported>,23088624,<not supported>,43792,<not supported>,<not supported>,4470056,785294,1472036,306,170471,447947696,227728,226902625,669697,<not supported>,<not supported>,1134,1035
doitgen_main_polly,0.242253,844039762,1853525149,4670866,1954111,155434880,283106,16640,166033003,278476,579991460,31259941,46853862,2689887,<not supported>,5714715,<not supported>,638241,<not supported>,<not supported>,3370432,1258687,4598237,234035,785216,739179844,193882,11336926,311,<not supported>,<not supported>,0,103
gemm_main_polly,0.319020,978026425,2634916743,2945545,149670,73620002,360569,15376,74372237,215689,443472576,34337240,54001875,2722608,<not supported>,31871403,<not supported>,68977,<not supported>,<not supported>,5039849,136997,132664,7097,88409,482518434,70798,6359818,32326,<not supported>,<not supported>,0,111
gemver_main_polly,0.177940,1141599067,566639464,8921646,8260099,56834229,73213,39730,61108582,75649,182242255,13586446,117683462,3200604,<not supported>,5167507,<not supported>,749877,<not supported>,<not supported>,9941951,6973579,1612779,1562771,10081,200184679,2051598,112247589,1004238,<not supported>,<not supported>,832,37671
gesummv_main_polly,0.112042,1136058376,543389854,9962546,9373516,74366050,174251,70942,77893984,359179,156731642,12150508,91348777,4610986,<not supported>,7078548,<not supported>,136189,<not supported>,<not supported>,6359047,5269942,4167676,4140124,8242,195924236,2673437,120707025,1077456,<not supported>,<not supported>,64,88051
mvt_main_polly,0.107066,832726489,516121366,6601149,5912220,55966324,104698,39696,55763231,59237,116898366,10299483,69649723,4213245,<not supported>,1966594,<not supported>,126125,<not supported>,<not supported>,6292478,4242707,1677612,1638551,1318777,145513063,1354117,31529244,657538,<not supported>,<not supported>,12,26494
symm_main_polly,13.042546,36439998343,6469033792,1218436670,1222928,510798841,2398660,14563,550296750,2546184,2642528288,2775204086,708388327,326283905,<not supported>,1418483,<not supported>,2155484,<not supported>,<not supported>,1208821307,963827,29277049,19534,653123,3060849075,1108209909,461542083,4738973,<not supported>,<not supported>,25,12717
syr2k_main_polly,2.599523,7417279967,14542717694,242416145,1668533,1117477430,1272578,14563,1122453718,1275519,5471962301,423882764,1104594480,6607794,<not supported>,330209800,<not supported>,996166,<not supported>,<not supported>,237297544,1642637,82929,50770,129644,5564521463,1035438,1106491019,6233,<not supported>,<not supported>,0,848
syrk_main_polly,1.160960,3434797432,7669416780,14195486,941816,645557472,1139306,12512,646269344,1129536,3324539116,202418088,1073057809,5691043,<not supported>,161853352,<not supported>,863536,<not supported>,<not supported>,14960675,1485425,38523,6748,220816,3443688048,660988,1135440233,1619,<not supported>,<not supported>,12,734
trisolv_main_polly,0.111115,803042678,384579758,11923998,3748445,45335685,34586,39682,48134024,33461,70549730,19665139,75336271,4987798,<not supported>,1045847,<not supported>,820069,<not supported>,<not supported>,9130630,2015747,1671925,1629428,21326,63937420,12854371,66674523,993472,<not supported>,<not supported>,0,30962
trmm_main_polly,3.667346,10383798511,5567572795,71240531,1258240,560017741,1494813,12511,563607645,1459372,1569589340,617734200,560146802,52093314,<not supported>,104837138,<not supported>,651968,<not supported>,<not supported>,67833779,1177685,22551,2197,21602,1663161538,380683318,555009833,100045,<not supported>,<not supported>,0,1247
