Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.199539,3487963318,3908637230,7407857,730430,310377600,548219,12328,313981855,540064,1558160073,14575556,1002569066,4728643,<not supported>,5706659,<not supported>,168542,<not supported>,<not supported>,9621312,1667159,124999,5167,3103,1537866718,976092,1072331006,23248,<not supported>,<not supported>,13,902
covariance_main_polly,1.188515,3458574450,3878747863,7324746,723374,308169490,546417,12327,311613045,543447,1544368018,14477296,994384849,4631152,<not supported>,5938931,<not supported>,231769,<not supported>,<not supported>,8911634,1584470,2720222,65039,365,1596434369,872357,1060607285,25637,<not supported>,<not supported>,0,870
2mm_main_polly,17.418368,48836475597,14101795533,2172263939,1421121,1107233934,2278546,18659,1123697216,2298120,4334783955,2174180730,2193541012,5977383,<not supported>,2169500,<not supported>,1959533,<not supported>,<not supported>,2162897860,620114,2646541,54747,2601260,4353200520,2161634222,2167880348,231460,<not supported>,<not supported>,0,8909
3mm_main_polly,26.181087,73262790844,19502494292,3256659336,1727349,1649242821,3341256,22759,1657251490,3350994,6485372686,3266547230,3276652829,8067109,<not supported>,3224481,<not supported>,3328349,<not supported>,<not supported>,3235059464,1326623,4317252,258036,6240,6481203337,3243486292,3251953814,424851,<not supported>,<not supported>,1115,22361
atax_main_polly,0.074976,765992589,409900589,8666160,6047001,49595440,842109,39688,52675845,841978,113604702,9887636,66390804,3079449,<not supported>,2811200,<not supported>,393329,<not supported>,<not supported>,2793003,1567681,2139126,2074804,4930190,210113797,583525,43420481,594747,<not supported>,<not supported>,63,40251
bicg_main_polly,0.108254,796721740,494723227,6380403,5905432,52401698,57006,39696,57221462,58891,120033424,10450266,70078150,4148148,<not supported>,1923502,<not supported>,602545,<not supported>,<not supported>,7009490,4817538,1653160,925074,236864,137599143,1489685,42144707,691732,<not supported>,<not supported>,0,28999
cholesky_main_polly,0.203496,689215867,1119821295,6449288,809019,93320472,341347,10467,94740469,310284,369892808,21316148,171790380,301703,<not supported>,22273123,<not supported>,55932,<not supported>,<not supported>,6685517,579201,1201052,354,155781,449927870,220766,227566272,618806,<not supported>,<not supported>,1096,1096
doitgen_main_polly,0.239903,832493639,1784943218,4600755,1885912,155262912,317335,16641,168792447,287263,584302041,31154919,47126174,2948626,<not supported>,5658587,<not supported>,660827,<not supported>,<not supported>,3291345,1274045,3368196,221752,746229,683863258,197626,11668097,308,<not supported>,<not supported>,0,188
gemm_main_polly,0.303187,1042555960,2527688100,4483497,280350,73278409,398776,15377,74515087,214221,441767832,34211861,56631545,2708460,<not supported>,31610420,<not supported>,70390,<not supported>,<not supported>,5298856,149671,92188,217,79369,423991568,4727234,7382313,215797,<not supported>,<not supported>,926,4128
gemver_main_polly,0.179487,1093816058,654314538,8581386,7644667,57770239,74121,39730,59509304,74719,152283128,10598869,107752853,4149995,<not supported>,4046010,<not supported>,227812,<not supported>,<not supported>,8432912,6288235,1639384,1627323,970880,215007611,1387328,89541835,732780,<not supported>,<not supported>,0,25840
gesummv_main_polly,0.111800,1085286140,680603115,9323153,8481339,73676197,107064,70938,77149381,105820,146441284,11675969,109243773,4616975,<not supported>,6346363,<not supported>,149130,<not supported>,<not supported>,6273951,6261225,4149971,3927801,118852,157719748,1810094,107279287,1277594,<not supported>,<not supported>,37,66656
mvt_main_polly,0.107259,774045139,444409136,7071388,6573374,54449786,60954,39696,57594240,63105,130026385,11398240,68560579,4119999,<not supported>,2129926,<not supported>,795146,<not supported>,<not supported>,7512498,4861467,1652761,1604732,5578,139118542,1519183,73004859,1081302,<not supported>,<not supported>,1040,35880
symm_main_polly,13.012412,36506537678,6487656591,1193381190,1178730,503592803,2652949,14561,521760558,2674793,2732365740,2720107351,602866856,497882626,<not supported>,1355715,<not supported>,2319580,<not supported>,<not supported>,1178782329,1236416,33652126,261476,781526,2831636456,1077281035,536605601,4022836,<not supported>,<not supported>,12,15375
syr2k_main_polly,2.619244,7331694798,14543514420,224237790,1520784,1117629470,1125194,14561,1121172514,1123550,5465559302,422884619,1102946058,7125883,<not supported>,331329668,<not supported>,1045164,<not supported>,<not supported>,221856877,2000284,57516,17152,154827,5558921721,1121774,1103596657,7394,<not supported>,<not supported>,0,804
syrk_main_polly,1.171333,3423757192,7669363381,12206468,948161,645543331,1126519,12512,646720414,1122011,3322018426,202365329,1073946633,5804055,<not supported>,166441604,<not supported>,901858,<not supported>,<not supported>,12528661,1134310,40848,17960,482408,3442879799,633080,1135029986,1524,<not supported>,<not supported>,12,482
trisolv_main_polly,0.110080,863103721,332644445,12563853,3867083,46017408,34060,39681,47584209,34127,73545561,19972492,78152663,3487425,<not supported>,4230104,<not supported>,663316,<not supported>,<not supported>,9703152,2022301,1617588,1571370,1489,95461303,8275710,83923620,947478,<not supported>,<not supported>,1531,46970
trmm_main_polly,3.663614,10364612007,5545761305,71112768,1219007,560952851,1496394,12511,565544754,1462338,1585877432,621604832,559081952,53161982,<not supported>,103866000,<not supported>,914706,<not supported>,<not supported>,67399921,1307726,25646,2859,24425,1675912467,378682942,557487122,103966,<not supported>,<not supported>,0,1779
durbin_main_polly,0.460219,2049535139,437620203,45350120,6883267,71278869,102892,70945,90023083,114187,157550769,58646852,163029153,18971738,<not supported>,5761116,<not supported>,189279,<not supported>,<not supported>,28760718,701652,15212543,6486855,9754,94070606,23756626,103121250,11298101,<not supported>,<not supported>,26,66250
dynprog_main_polly,0.198769,654139793,1490690242,4897132,921720,152766632,586522,8519,155102739,654125,458956043,24975975,229673407,20582395,<not supported>,13810216,<not supported>,126235,<not supported>,<not supported>,4757474,22526,204522,248,170,612914669,697,291147778,155,<not supported>,<not supported>,186593,93
gramschmidt_main_polly,0.684735,2074771650,934512594,31964848,914963,90448493,342103,9952,93860067,322306,292820135,338080894,82346286,67042323,<not supported>,5576789,<not supported>,212227,<not supported>,<not supported>,32773300,1317136,3673860,24882,26905,297502117,9822485,75961032,504080,<not supported>,<not supported>,0,2602
lu_main_polly,0.289611,940264387,1697854804,36642814,902886,130721747,386091,10464,131894396,381963,433549305,82294241,180327146,43810225,<not supported>,31085329,<not supported>,153005,<not supported>,<not supported>,35811375,1117410,98755,581,159,547096064,1351780,218656076,248617,<not supported>,<not supported>,0,1859
ludcmp_main_polly,1.951275,5622680492,1932579367,32976919,956087,200740117,891319,10472,200711564,827814,659982741,334849516,25514999,900730,<not supported>,38584547,<not supported>,276569,<not supported>,<not supported>,28455390,1100190,11444,1061,112647,777348416,212352968,1831432,32326,<not supported>,<not supported>,12,793
