Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.200377,3489869776,3916009231,7447992,733753,310649276,551591,12327,314552699,552038,1559862502,14547192,1023607817,4922543,<not supported>,4060633,<not supported>,366766,<not supported>,<not supported>,8180821,1473992,131798,10969,684,1529171761,1085106,1054651089,22995,<not supported>,<not supported>,26,728
covariance_main_polly,1.188409,3462279425,3881310272,7386822,723809,308532319,567008,12323,312296830,559863,1546792102,14532100,1015141687,4830169,<not supported>,4193941,<not supported>,375014,<not supported>,<not supported>,8251155,1128889,574504,104976,2194,1600110856,821717,1063625402,22538,<not supported>,<not supported>,0,809
2mm_main_polly,17.418211,48822213561,14108622103,2171430942,1035891,1108264636,2260317,18660,1112536238,2258469,4328485604,2177470061,2206342297,6952890,<not supported>,2467513,<not supported>,2467676,<not supported>,<not supported>,2161217274,866278,2625136,98434,1085703,4345895662,2163741373,2167832464,233768,<not supported>,<not supported>,0,8663
3mm_main_polly,21.712070,73242454802,19524454293,3252866032,2017523,1662606380,3387662,22759,1659618056,3363266,6484872554,3267005892,3278455368,8177094,<not supported>,3361298,<not supported>,3834682,<not supported>,<not supported>,3242115471,1148017,4370458,293343,1183300,6502645290,3242644255,3250452161,425213,<not supported>,<not supported>,0,16358
atax_main_polly,0.075106,677799876,375781589,8357714,5883311,48486956,842591,39688,53871094,845076,113852983,10045184,83679151,4446753,<not supported>,2655188,<not supported>,771754,<not supported>,<not supported>,2924397,1761393,2131128,2063842,4798986,209240665,558663,38140087,488749,<not supported>,<not supported>,15,33291
bicg_main_polly,0.108363,796067457,451684401,6719721,6287557,52062684,57290,39695,57558092,420869,127984769,11074497,69317147,4091292,<not supported>,1865826,<not supported>,724728,<not supported>,<not supported>,7039715,4666310,1678492,1618923,5279,136010613,1538698,75028729,748141,<not supported>,<not supported>,1022,35522
cholesky_main_polly,0.203318,690863787,1106264673,6178376,1054711,91988092,360671,10464,94846649,327675,338043817,22892785,185905969,368004,<not supported>,23851048,<not supported>,46822,<not supported>,<not supported>,4670240,894326,1437347,4671,168174,450743166,228122,228450759,679732,<not supported>,<not supported>,1243,1156
doitgen_main_polly,0.240356,829877102,1775259443,4623273,1904714,155355982,279484,16643,168303315,267155,584358748,31310087,46837251,2972858,<not supported>,5434731,<not supported>,652795,<not supported>,<not supported>,3108345,1202087,3490892,197432,754608,694890191,196632,11611630,308,<not supported>,<not supported>,0,154
gemm_main_polly,0.323155,978948550,2634520689,3174607,234581,75091793,343826,15375,74949590,213300,441331052,33854406,53611540,2809164,<not supported>,32524652,<not supported>,62167,<not supported>,<not supported>,5214110,128483,168068,7511,76692,481916447,70490,7133067,33738,<not supported>,<not supported>,0,111
gemver_main_polly,0.180148,1041963404,538087570,9397095,8680874,56615461,75628,39728,62730518,79156,214498693,13272343,116151740,4099322,<not supported>,4219330,<not supported>,747894,<not supported>,<not supported>,8351029,5286309,1973827,1912590,11256,197537128,678656,80433108,503837,<not supported>,<not supported>,29,35165
gesummv_main_polly,0.108878,1063486118,571443352,9304881,8600462,77384890,108851,70940,79291274,313906,149726019,12588280,109047442,4888001,<not supported>,6673854,<not supported>,167512,<not supported>,<not supported>,6362382,5970978,4195282,3952607,8023,173980234,2226575,134323962,1149253,<not supported>,<not supported>,976,80250
mvt_main_polly,0.108398,800844760,473993572,6549967,6157530,52034813,57650,39695,57373417,60524,123982231,11416811,69589913,4092982,<not supported>,1982324,<not supported>,814333,<not supported>,<not supported>,6848907,4550049,1655289,1616519,4740,137239042,1336930,55965510,970440,<not supported>,<not supported>,0,30406
symm_main_polly,13.033403,36411282706,6178562694,1162364137,1253648,465349814,2334678,14561,486018455,2152230,2944575039,2863876893,386081241,616189705,<not supported>,1518354,<not supported>,2343495,<not supported>,<not supported>,1127636509,1492521,19217168,378215,1020946,2515638623,1107654761,702017888,3437573,<not supported>,<not supported>,87,12841
syr2k_main_polly,2.574705,7506493035,14520185795,234080502,1689644,1119670729,1282743,14559,1123645774,1274845,5472232199,420819095,1096910232,6602781,<not supported>,328953896,<not supported>,981250,<not supported>,<not supported>,228834072,1557301,50654,18575,82455,5560964549,1127352,1106163394,5162,<not supported>,<not supported>,37,1962
syrk_main_polly,0.997724,3498148310,7657424596,11629771,954430,644542710,1097527,12513,646572983,1088392,3320117726,202164823,1088251914,5471085,<not supported>,166618791,<not supported>,866029,<not supported>,<not supported>,12151666,1076304,41097,22730,470217,3444823498,796033,1134541578,1239,<not supported>,<not supported>,0,422
trisolv_main_polly,0.110911,792908062,381044566,11794525,3592395,43139581,32589,39682,48535773,34853,70242487,19293606,75978709,5032221,<not supported>,980676,<not supported>,820740,<not supported>,<not supported>,8973122,1826522,1668944,1602559,21382,64884242,12880412,68270607,932309,<not supported>,<not supported>,12,31432
trmm_main_polly,3.667618,10364587872,5557150902,71096919,617701,562831131,1479722,12512,556590933,1415675,1552446678,616381557,542517703,51790353,<not supported>,106331104,<not supported>,344974,<not supported>,<not supported>,70620508,738974,23082,2672,22775,1667224547,378464516,555933944,99814,<not supported>,<not supported>,0,1244
durbin_main_polly,0.458685,2090689795,503330775,41121001,7481179,100156388,220871,70949,120100047,483402,158676263,69849780,134192003,24404447,<not supported>,1443164,<not supported>,160080,<not supported>,<not supported>,30242802,119427,14062651,5747530,7275,90822289,23113535,106606227,10969281,<not supported>,<not supported>,0,69339
dynprog_main_polly,0.197770,650013292,1482686922,3589714,918273,152060627,562678,8519,154356842,623999,455701885,24604660,224339427,19815311,<not supported>,16083615,<not supported>,143401,<not supported>,<not supported>,3801904,1385,88185,138,246,609503669,693,289708533,153,<not supported>,<not supported>,0,246
gramschmidt_main_polly,0.698094,2045115195,928857779,26779341,973496,90757596,209203,9952,94370196,205042,289916786,304950229,95985689,63387967,<not supported>,3942479,<not supported>,215723,<not supported>,<not supported>,27629249,332011,2220309,27611,37806,301260733,9721057,75911400,521533,<not supported>,<not supported>,13,4761
lu_main_polly,0.289627,923628728,1702857098,36323659,674846,133396139,385057,10464,129810927,433910,452267956,78240765,189237836,42633747,<not supported>,28570207,<not supported>,90411,<not supported>,<not supported>,39348695,640814,106906,689,114,540100412,1355578,216070138,277455,<not supported>,<not supported>,0,1877
ludcmp_main_polly,1.953018,5586398024,1915105932,32825125,1002144,206766513,924750,10472,210220850,851762,661959435,335350010,32369539,643708,<not supported>,38533098,<not supported>,206349,<not supported>,<not supported>,28710498,666293,9601,1109,92683,775786416,212964115,1909263,30151,<not supported>,<not supported>,0,697
floyd-warshall_main_polly,14.584721,40833978224,12204159333,1223857406,983140,1093824733,2221857,10465,1096628612,2212857,3303434175,2554024110,1052395207,916349145,<not supported>,127240786,<not supported>,1445606,<not supported>,<not supported>,1210435044,1110386,226301,11903,1597,3372547646,1325836212,1023437787,124380759,<not supported>,<not supported>,37,5268
reg_detect_main_polly,0.014249,77859662,39808107,1036797,1014625,9074704,9822,8420,10701923,71061,21352744,1599028,21326823,2025,<not supported>,1992984,<not supported>,20427,<not supported>,<not supported>,688136,131778,8584,7207,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
adi_main_polly,3.920572,11038589802,3243019356,276582281,16015444,242790651,2029769,14562,248200126,2037918,932073172,777663510,353701719,181078744,<not supported>,50604599,<not supported>,1198862,<not supported>,<not supported>,261498801,16263318,11517940,63588,5848916,929612286,163076239,321648573,584905,<not supported>,<not supported>,0,3576
fdtd-2d_main_polly,0.430808,1463005363,953010608,47587791,8325433,75199890,176961,14278,76869713,177128,303895500,46838510,112921289,21155486,<not supported>,35137502,<not supported>,886428,<not supported>,<not supported>,41720901,8409414,41800,12946,49624,302122436,977263,82595576,24310,<not supported>,<not supported>,0,802
fdtd-apml_main_polly,0.992934,3920519996,2357457413,30311266,12288321,185575694,1075315,174446,158219443,747187,987502952,43257691,307588486,26033622,<not supported>,14622168,<not supported>,562244,<not supported>,<not supported>,13224426,4075599,14570364,4852206,4901612,1027057208,4311053,318897589,2212254,<not supported>,<not supported>,341,546415
jacobi-1d-imper_main_polly,0.002484,62180526,32953228,673010,702279,7562017,8237,8449,9988720,29713,18201661,1157236,18520905,2287,<not supported>,1617608,<not supported>,51079,<not supported>,<not supported>,806545,142000,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_polly,0.063823,338616678,337706119,15037338,870990,30201031,61273,12324,33375751,60543,69419337,4680676,52533704,2778041,<not supported>,1281422,<not supported>,931719,<not supported>,<not supported>,2133209,1454948,573546,1791429,15652,111788852,244388,44318207,190364,<not supported>,<not supported>,0,373
seidel-2d_main_polly,0.270342,888430596,465489852,766341,776958,30071934,37209,10370,32772678,45818,81843097,4948641,39290011,2345428,<not supported>,6316079,<not supported>,157973,<not supported>,<not supported>,2404267,1037713,1654,560,671375,72723357,52723,24264939,437,<not supported>,<not supported>,0,100
