Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.200078,3500778231,3921837111,7452183,744000,311274401,578172,12330,312961293,569338,1563561972,14659275,987517981,5013691,<not supported>,5730786,<not supported>,161288,<not supported>,<not supported>,9007071,1314484,123953,8092,3326,1540668371,1001496,1075325899,24195,<not supported>,<not supported>,0,660
covariance_main_polly,1.188733,3459553979,3880524755,7340095,727974,308285661,566249,12323,311868106,559944,1545807810,14491403,995197917,4633193,<not supported>,6295229,<not supported>,257707,<not supported>,<not supported>,8582543,1546604,2712183,80265,404,1597975837,874111,1061692874,24340,<not supported>,<not supported>,0,791
2mm_main_polly,14.980620,48806624238,14093420455,2170082839,1438727,1103856031,2237261,18661,1112212254,2256733,4327426961,2178146492,2197622095,5985234,<not supported>,2131999,<not supported>,1903288,<not supported>,<not supported>,2162504453,991084,2614105,67177,1009864,4367849751,2162868874,2166790124,234967,<not supported>,<not supported>,37,8798
3mm_main_polly,26.161904,73238093876,19500103134,3254911209,1952538,1662549999,3393808,22758,1668734042,3384310,6487139081,3266616157,3279366827,8190095,<not supported>,3355030,<not supported>,3674287,<not supported>,<not supported>,3244269251,778538,4408189,252814,2524897,6506824477,3239000422,3250166457,424160,<not supported>,<not supported>,12,17203
atax_main_polly,0.074985,718637473,476572979,8285178,5719761,48534921,909127,39690,50743194,874582,113099345,11779205,60929330,3655770,<not supported>,1674378,<not supported>,328105,<not supported>,<not supported>,4078796,2086224,1521544,1659413,2196779,114513341,931602,38850333,534156,<not supported>,<not supported>,16,34345
bicg_main_polly,0.108249,808797821,483703239,7300116,6875210,57762453,61354,39695,56428068,390648,127397229,11104247,67766086,3771707,<not supported>,2050475,<not supported>,862594,<not supported>,<not supported>,7485354,5043777,1631968,1588062,6346,136868377,1659482,72556871,876650,<not supported>,<not supported>,884,34056
cholesky_main_polly,0.203255,686921815,1108291077,6248552,1050626,92224926,348010,10465,95185613,318079,372453074,21347644,175163853,307682,<not supported>,22467017,<not supported>,50913,<not supported>,<not supported>,5960118,458387,1362214,163,150025,454827441,223279,230193683,643964,<not supported>,<not supported>,1190,1141
doitgen_main_polly,0.240107,836213235,1786181570,4724339,1793935,157821320,296210,16643,165977019,287864,589996439,31091462,48610563,3013515,<not supported>,6344709,<not supported>,714340,<not supported>,<not supported>,3131773,965502,4430530,254853,790538,756334322,199124,11581683,337,<not supported>,<not supported>,0,208
gemm_main_polly,0.319738,1013408692,2608654724,3392107,376920,75359035,368902,15377,74907372,212068,436805588,33642892,44340953,3282530,<not supported>,36108167,<not supported>,49143,<not supported>,<not supported>,4007653,212830,472921,4650,92524,481015723,214552,6841473,455,<not supported>,<not supported>,0,111
gemver_main_polly,0.177635,1034379061,529781648,9167108,8460305,55332300,74607,39727,61453725,76741,215061498,12751120,124753386,3281217,<not supported>,5704447,<not supported>,540932,<not supported>,<not supported>,8549765,5606078,2011918,2162058,298756,261972930,613899,83944941,601590,<not supported>,<not supported>,0,35862
gesummv_main_polly,0.112011,1107890434,670347035,9068840,7941084,93249279,146030,70941,75717810,105567,149694006,11741131,93092543,4800914,<not supported>,8126675,<not supported>,150285,<not supported>,<not supported>,5908116,5391735,4201955,3973934,11973,162934683,1148041,100839636,1214751,<not supported>,<not supported>,12,63621
mvt_main_polly,0.107029,777894531,449189008,6753484,6363442,51854033,57742,39698,56755766,60449,127059758,11508103,74235248,4408962,<not supported>,2071612,<not supported>,745150,<not supported>,<not supported>,7083218,4721181,1623508,1591466,4683,136332161,1543378,71780754,889996,<not supported>,<not supported>,911,33311
symm_main_polly,13.007583,36404075764,6973804689,1219298403,1165819,535926710,2118961,14560,507715711,2282266,2605021723,2229919096,736730790,584758567,<not supported>,3536357,<not supported>,2358550,<not supported>,<not supported>,1189232868,1687646,30674307,385845,340022,2938424161,934249898,313157721,3986378,<not supported>,<not supported>,75,15923
syr2k_main_polly,2.607662,7637817556,14570685897,237197382,1726593,1119192875,1123241,14562,1123600050,1124574,5475259825,424335791,1103485501,6591257,<not supported>,329373836,<not supported>,1118187,<not supported>,<not supported>,230777822,1819126,40759,28072,861456,5565184506,1262265,1105670951,4191,<not supported>,<not supported>,0,900
syrk_main_polly,1.173538,3367054015,7673162934,12203616,1111856,645969629,1114324,12512,640870110,1099821,3273489555,200664789,1078191395,5079216,<not supported>,166476806,<not supported>,666922,<not supported>,<not supported>,12162599,1283676,52025,17619,239378,3439273657,689033,1135920963,2238,<not supported>,<not supported>,0,415
