Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_polly,1.200080,3488171242,3916392798,7636377,1001575,312193540,575269,12327,313294040,566465,1557840819,15701235,985022901,4692785,<not supported>,3304227,<not supported>,177910,<not supported>,<not supported>,8878625,954709,90451,62326,2788,1582380083,796452,1071347554,22683,<not supported>,<not supported>,0,806
covariance_main_polly,1.188317,3458287432,3878947802,7331350,732064,308110528,564085,12326,311584687,561826,1545134421,14413359,994591563,4625331,<not supported>,5959188,<not supported>,231933,<not supported>,<not supported>,8955978,1560655,2738614,56442,156,1596422519,872284,1060831624,25819,<not supported>,<not supported>,0,834
2mm_main_polly,17.420734,48831426087,14098112324,2171511973,1453477,1105071752,2249157,18661,1113465178,2260914,4328570112,2181046360,2195835277,6491469,<not supported>,2747981,<not supported>,2209545,<not supported>,<not supported>,2158587571,691001,2631984,79381,2746303,4353036734,2160605818,2167320234,232518,<not supported>,<not supported>,25,11146
3mm_main_polly,26.164573,73234013637,19539124955,3252445792,1969237,1662376085,3389869,22755,1658756733,3365243,6485110748,3267541316,3278814675,8203464,<not supported>,3406415,<not supported>,3663132,<not supported>,<not supported>,3242287463,1277250,4375355,263597,888079,6499649297,3242128195,3250363673,426223,<not supported>,<not supported>,0,16356
atax_main_polly,0.075021,706350229,466546698,8062005,5618824,48333131,890021,39690,52652918,886040,114192916,9859031,61549730,3644177,<not supported>,1708298,<not supported>,426723,<not supported>,<not supported>,4443047,2321726,1533544,1592265,2001924,105008067,1008810,39208482,513788,<not supported>,<not supported>,0,34683
bicg_main_polly,0.108096,807914866,481461853,6592616,6270895,52583899,58094,39697,57806060,203058,125951443,11364423,69845621,4131735,<not supported>,1893893,<not supported>,751583,<not supported>,<not supported>,6761307,4521072,1679538,1654040,5889,142865038,1367908,61216571,970511,<not supported>,<not supported>,37,32288
cholesky_main_polly,0.203105,680612288,1097665625,6512463,1201189,92520317,340140,10466,94076382,310951,341332926,21313433,171099484,326567,<not supported>,22343985,<not supported>,55545,<not supported>,<not supported>,7348875,325362,1159568,258,147103,451509700,219602,227914530,612285,<not supported>,<not supported>,1098,1119
doitgen_main_polly,0.245210,854434083,1834583787,4695257,1876653,161870611,326885,16640,168600812,280336,586794554,31706659,48263039,2866735,<not supported>,6148419,<not supported>,712813,<not supported>,<not supported>,3056896,921337,3845057,215594,763115,721858111,197043,11591278,245,<not supported>,<not supported>,0,154
gemm_main_polly,0.321282,1005619255,2660873264,2811451,112296,75969968,455705,15378,73630863,215110,443365753,35402054,53677409,1973757,<not supported>,31656473,<not supported>,71742,<not supported>,<not supported>,4914775,195975,99503,5521,93719,460757687,70734,3302598,27199,<not supported>,<not supported>,0,101
gemver_main_polly,0.179156,1068851659,559359817,8891433,8239419,54129133,74784,39729,61312090,78101,181355587,13702393,119876900,4448546,<not supported>,4154442,<not supported>,823378,<not supported>,<not supported>,9125669,6693606,1623317,1589673,8683,203547560,2095959,109367604,867109,<not supported>,<not supported>,892,31745
gesummv_main_polly,0.112208,1200987949,509756247,9411861,7913368,68163783,306990,70937,76153719,125180,176715515,12102114,74111617,5188209,<not supported>,3956549,<not supported>,148531,<not supported>,<not supported>,4353357,3700373,4741282,4348265,20915,163551931,1182428,108181028,993106,<not supported>,<not supported>,31,97387
mvt_main_polly,0.107244,808556981,477881653,6621275,6273343,52756205,59480,39698,58009110,61400,126173466,11565145,70143867,4150177,<not supported>,2000722,<not supported>,747176,<not supported>,<not supported>,6936940,4539014,1686378,1632686,5634,139353782,1298134,59667717,1008626,<not supported>,<not supported>,0,31870
symm_main_polly,12.350066,36505377853,6546791558,1183681097,1171155,507267290,2351514,14562,521209275,2373815,2720037272,2676701542,608666305,507678091,<not supported>,1351207,<not supported>,2380884,<not supported>,<not supported>,1170590275,1285971,31235789,289054,783379,2800256060,1060732998,529082210,3920652,<not supported>,<not supported>,0,15758
syr2k_main_polly,2.619974,7492927234,14509633912,219799527,1801433,1117730964,1126201,14563,1121415054,1123472,5477984615,423292198,1104288371,6614334,<not supported>,337432905,<not supported>,1019460,<not supported>,<not supported>,218356223,1272629,22453,13371,816510,5503481410,1238165,1104613525,5850,<not supported>,<not supported>,24,1124
syrk_main_polly,1.173274,3424730575,7671089315,11200578,931279,645436003,1098454,12512,646350968,1089318,3323892095,197655952,1070640371,5484377,<not supported>,161352517,<not supported>,875012,<not supported>,<not supported>,12179394,1517632,38765,6449,226310,3446746688,939605,1135181600,1537,<not supported>,<not supported>,0,413
trisolv_main_polly,0.112314,791501951,375489820,11918605,3543091,42647040,32147,39682,48143319,34327,70336203,19559543,80047850,5287188,<not supported>,1109102,<not supported>,820599,<not supported>,<not supported>,9334625,2021775,1681053,1638222,8409,64703359,12061100,69784170,985198,<not supported>,<not supported>,37,31941
trmm_main_polly,3.667946,10355319435,5549238126,71075686,1221080,560930825,1516272,12511,564858950,1485812,1589782019,622957110,556612584,53457263,<not supported>,101697017,<not supported>,1036553,<not supported>,<not supported>,67797635,1397063,49744,2402,23330,1677215051,380557637,557656985,105308,<not supported>,<not supported>,50,1601
durbin_main_polly,0.455918,2071291963,543211769,38811886,7559424,101077571,326776,70949,106971091,398491,144726006,71870860,109346470,24060925,<not supported>,1353618,<not supported>,171499,<not supported>,<not supported>,31392416,163196,14804997,6603651,6982,96180314,23105632,105660960,10876968,<not supported>,<not supported>,168,72200
dynprog_main_polly,0.198204,658212393,1501087852,3805319,906291,153692673,602087,8515,155782099,651237,462737062,25066647,228875049,21296636,<not supported>,13948491,<not supported>,137621,<not supported>,<not supported>,3700057,57456,97293,217,46,615242758,606,292297576,139,<not supported>,<not supported>,0,93
gramschmidt_main_polly,0.681965,2069989647,930581189,27598473,946475,91410107,296574,9953,92280976,256346,288923062,320022936,81102008,67485946,<not supported>,4461155,<not supported>,225345,<not supported>,<not supported>,28781790,1153075,2299271,12813,29857,295814535,9677769,75864176,510286,<not supported>,<not supported>,0,2672
