Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O1,5.325562,19194379776,3590002383,128979891,602792,518197632,552691,12171,523684054,576792,1032182961,1116990041,543789363,2684303,<not supported>,3465553,<not supported>,577245,<not supported>,<not supported>,126114623,424244,600128,68862,1218,1023280452,748826930,533074153,560567,<not supported>,<not supported>,314,15503
covariance_main_O1,5.479553,19103904430,3573156170,108671223,483273,516160794,548688,12173,519645510,553030,1028091397,1114850966,541044464,2719511,<not supported>,3394798,<not supported>,626969,<not supported>,<not supported>,106527445,413143,638956,91909,3100,1048506698,752849160,518465236,570458,<not supported>,<not supported>,596,9567
2mm_main_O1,13.811817,48760910313,18555386287,2170912532,2306203,2177325250,2207843,18508,2187351285,2207054,4371819808,2176313140,2184317004,4323243,<not supported>,2014423,<not supported>,1739460,<not supported>,<not supported>,2160425620,429946,4582238,2175930,2560,4366316861,2158381773,2230404018,450431,<not supported>,<not supported>,1696,19850
3mm_main_O1,20.563347,73127388165,26090551999,3252384978,2090028,3268898839,3320923,22605,3267932154,3298318,6501257271,3261916750,3263303396,6547579,<not supported>,3211967,<not supported>,3015248,<not supported>,<not supported>,3242736946,442720,6150934,2531288,2088,6537687583,3240549456,3307018081,416648,<not supported>,<not supported>,2826,35117
atax_main_O1,0.041337,994457522,1000199445,4666357,3201243,113097425,69865,39536,91637383,63206,248398302,3386089,85148441,4064392,<not supported>,116008,<not supported>,154655,<not supported>,<not supported>,118088,104022,2929566,1673892,2820926,378991189,414844,150516953,345192,<not supported>,<not supported>,13,29074
bicg_main_O1,0.052548,950390871,756721911,2365283,2116218,76248610,29392,39545,81057653,29298,380679131,12759783,115912365,4453318,<not supported>,1151398,<not supported>,166963,<not supported>,<not supported>,1044218,390173,4650776,2738567,736782,353940188,392893,130339594,439010,<not supported>,<not supported>,220,31374
cholesky_main_O1,0.199690,662347801,1212505859,3022097,646862,184712914,351155,10314,186534974,326331,416453476,24150549,41295630,447059,<not supported>,19843059,<not supported>,69691,<not supported>,<not supported>,4725290,461561,1882,152,208765,435664869,893823,753854,673,<not supported>,<not supported>,0,91
doitgen_main_O1,0.460269,1458876462,2413756271,986326,638109,277279385,2045501,16488,280892151,2054177,614515340,270705228,301070438,3323213,<not supported>,11052917,<not supported>,138539,<not supported>,<not supported>,338610,140544,284629,183176,1574338,627010970,72314,324887820,40430,<not supported>,<not supported>,73,5587
gemm_main_O1,7.054813,24516407365,9796711038,1087515439,741088,1096039264,1110515,14410,1105413037,1111045,2214619015,1089901135,1109272339,3470071,<not supported>,1036834,<not supported>,685304,<not supported>,<not supported>,1080611628,306095,3204449,816919,3194618,2359592783,1075643044,1109576817,395332,<not supported>,<not supported>,1019,9442
gemver_main_O1,0.273984,1637413513,686584048,27128032,4742382,81954962,34645,39574,81952137,38721,198650685,42115232,116433385,3529261,<not supported>,6270371,<not supported>,117963,<not supported>,<not supported>,24149157,5022599,1811018,1763191,8308025,648504096,13126926,143110128,614031,<not supported>,<not supported>,289,35787
