Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O1,5.577208,19135806620,3576455748,135797713,521497,520258873,552951,12174,529235208,578092,1037631113,1124143081,542313501,2780332,<not supported>,3427399,<not supported>,587769,<not supported>,<not supported>,132730626,429082,643154,81931,854,1035930981,751564319,533356068,560501,<not supported>,<not supported>,150,20721
covariance_main_O1,5.512814,19078579948,3576900693,110742286,488962,517408441,551092,12171,523861152,557116,1028289811,1120145826,542484359,2698356,<not supported>,3409817,<not supported>,696290,<not supported>,<not supported>,108728448,411443,649358,96111,2618,1050881350,754249832,520988805,693529,<not supported>,<not supported>,431,9854
2mm_main_O1,13.793802,48703120205,18596135912,2162860398,2050752,2186077122,2208930,18508,2187786379,2212090,4376113194,2182143627,2188564445,4566520,<not supported>,2015932,<not supported>,1688726,<not supported>,<not supported>,2149076134,2487260,4566239,2153109,4513,4347631824,2160003668,2219714163,227831,<not supported>,<not supported>,2325,21296
3mm_main_O1,20.410221,73028762070,26123693588,3239740879,2129129,3257843756,3307463,22606,3256004454,3309759,6512167334,3267435022,3270358888,6323313,<not supported>,3168520,<not supported>,2934039,<not supported>,<not supported>,3245375331,441310,5557788,2396232,3037,6524642405,3234012917,3304414000,428208,<not supported>,<not supported>,1612,37245
atax_main_O1,0.041220,985130044,900623565,4016265,2780386,85618828,64747,39536,67167381,27136,230794935,4668617,97693624,4685495,<not supported>,121541,<not supported>,145629,<not supported>,<not supported>,333413,300386,1916789,1834160,2524866,401441495,429102,152840857,371718,<not supported>,<not supported>,115,29970
bicg_main_O1,0.052668,978610125,752987464,2979637,2451097,83707574,69186,39543,68871644,32191,211244575,5364629,104626796,4734911,<not supported>,2782201,<not supported>,115443,<not supported>,<not supported>,637601,517025,1920727,1860030,4338508,391152699,393042,136398208,372044,<not supported>,<not supported>,51,30539
cholesky_main_O1,0.199084,681981155,1237085828,3146137,879303,178596884,347374,10312,173823421,317295,370476893,24657297,33280505,271933,<not supported>,22680542,<not supported>,36486,<not supported>,<not supported>,4066816,417912,1398,128,237387,457301276,944552,779503,1350,<not supported>,<not supported>,0,85
doitgen_main_O1,0.359215,1515749843,2440288668,26245436,947616,284919315,2063963,16487,283451336,2058935,588240037,268699475,299694745,3391655,<not supported>,11189929,<not supported>,120414,<not supported>,<not supported>,23368252,177604,328561,136034,280009,624329375,67910,313777368,231401,<not supported>,<not supported>,623,6496
gemm_main_O1,7.063652,24544070857,9814576741,1086635996,851480,1099652898,1121919,14407,1104011906,1111661,2211047851,1092857274,1102667444,3451821,<not supported>,1048148,<not supported>,673820,<not supported>,<not supported>,1078096829,301201,3117665,783884,3119186,2370627522,1080265764,1111792305,197604,<not supported>,<not supported>,1176,9200
gemver_main_O1,0.279963,1708926856,1176246373,26545297,4937443,102127510,60022,39571,81662310,32248,241018010,41483408,110480211,4560977,<not supported>,2185282,<not supported>,172806,<not supported>,<not supported>,24262367,2444640,1659541,1583431,3420400,587295764,8989150,207365545,365852,<not supported>,<not supported>,226,31095
gesummv_main_O1,0.057832,1773754934,997056271,6485900,4683917,122617102,183808,70786,112399583,112146,328743637,8385947,161426758,5076276,<not supported>,4944164,<not supported>,189919,<not supported>,<not supported>,2514246,2045859,4173958,3863590,6431555,512159757,798373,176287736,666768,<not supported>,<not supported>,309,66643
mvt_main_O1,0.248236,1564827863,1016086629,23487297,4885454,78702622,31055,39541,77170944,30654,225521849,38963284,95419872,2858709,<not supported>,2050781,<not supported>,161645,<not supported>,<not supported>,23249158,2174385,4235121,2837857,3576263,425318685,17524712,146762908,397014,<not supported>,<not supported>,124,27919
syr2k_main_O1,2.092025,6885784758,14144525526,13597984,1592126,1075942131,1062476,14410,1084360930,1069507,4460040131,340411560,2175294741,2100672,<not supported>,289833104,<not supported>,239378,<not supported>,<not supported>,12818904,920350,1915313,733300,5579312,4514757608,4693001,2221281229,5126,<not supported>,<not supported>,500,6268
syrk_main_O1,1.183009,3500558789,8971680204,5513624,576359,1074761881,1050377,12359,1074038640,1057676,2233746122,132773983,1064447093,2852575,<not supported>,126545067,<not supported>,143262,<not supported>,<not supported>,4909538,188150,7343,13256,1466699,2285956373,2271033,1150037890,1481,<not supported>,<not supported>,532,1750
trisolv_main_O1,0.012812,899314697,736171830,4908174,3376935,91054617,67441,39528,74445937,26780,217796809,3093606,75794350,2718175,<not supported>,64216,<not supported>,125566,<not supported>,<not supported>,77724,55811,4031648,3789085,3333,191483692,498859,114841941,339529,<not supported>,<not supported>,117,27074
trmm_main_O1,0.610289,1844567501,4482838477,5577664,518108,520947350,951919,12361,537500405,931364,1190669978,70776638,562653416,2391147,<not supported>,65815403,<not supported>,107690,<not supported>,<not supported>,4470007,181655,2625,12167,606822,1186877253,2424938,575818702,696,<not supported>,<not supported>,0,725
durbin_main_O1,0.467990,2920276871,819657368,45033397,6312818,96778086,114558,70794,134487451,223298,424885306,61092454,191213978,17746288,<not supported>,4732550,<not supported>,218106,<not supported>,<not supported>,33693314,1389326,8607883,5110975,11351,364609630,25557721,127302230,8868772,<not supported>,<not supported>,103,68120
dynprog_main_O1,0.235022,917392631,1795972213,2734617,1108832,213693729,7590578,8367,219462831,7591343,528429725,27107905,252498438,21657676,<not supported>,18970072,<not supported>,65939,<not supported>,<not supported>,2329948,1396,154446,477,85,515520187,538,268786309,183,<not supported>,<not supported>,593,1824
gramschmidt_main_O1,2.406005,7000342988,1064589512,269964044,705921,147976442,287353,9801,151150900,286758,353644934,268738811,198919054,65708615,<not supported>,3486553,<not supported>,189680,<not supported>,<not supported>,270378749,385532,330407,51698,6473,351702798,264305781,137986037,11209051,<not supported>,<not supported>,12,3937
lu_main_O1,0.393455,1255070477,3109941271,4417836,494547,340530154,447105,10312,343826929,462199,1085482116,43375955,359618718,41452681,<not supported>,42864157,<not supported>,37172,<not supported>,<not supported>,4795669,677649,2176,698,5077,1269186868,1055576,436512451,5169,<not supported>,<not supported>,124,786
ludcmp_main_O1,1.959429,5606481066,2633754509,31621089,651719,381379774,906667,10322,387419581,864414,683640506,336012200,46430280,1212449,<not supported>,38504153,<not supported>,157511,<not supported>,<not supported>,27989808,353550,9740,1083,125818,764719001,215178849,1786269,32441,<not supported>,<not supported>,453,4082
floyd-warshall_main_O1,1.172252,3479902034,8814421138,19401816,340755,1064122873,1047573,10310,1064096255,1045025,3256967370,133294619,1085230626,130838406,<not supported>,128879694,<not supported>,117312,<not supported>,<not supported>,18528445,878045,24709,1312,54898,3387145478,2209155,1124465447,15045,<not supported>,<not supported>,0,647
reg_detect_main_O1,0.023175,80860932,41380164,1119660,1130112,11060948,11643,8267,13177445,9071,132977805,2621233,39177923,479411,<not supported>,257228,<not supported>,13904,<not supported>,<not supported>,136790,115,230,460,18314,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
adi_main_O1,1.774362,5193803424,2691169732,6536959,1972625,224612844,244790,14409,223600417,224691,1039582440,95469654,337456336,40846167,<not supported>,77779009,<not supported>,192872,<not supported>,<not supported>,6755891,2020693,2225589,1984979,16644802,1231189519,1401321,373720055,159789,<not supported>,<not supported>,226,2371
fdtd-2d_main_O1,0.254974,990324440,1641010336,13701626,2019773,160784045,168843,14124,157475319,159902,673135106,53967873,166985158,19417261,<not supported>,42191015,<not supported>,68534,<not supported>,<not supported>,19914532,3503912,2316127,2078114,3314849,629589042,811935,210161198,4674,<not supported>,<not supported>,155,811
fdtd-apml_main_O1,0.967759,4971085386,3028720126,10724203,9136809,163106448,417957,174292,206677774,455500,1295173944,39314553,422145032,21317888,<not supported>,21826019,<not supported>,803508,<not supported>,<not supported>,3432663,751814,9389137,7847036,6736410,1300084519,2779698,354414513,1267413,<not supported>,<not supported>,1803,607304
jacobi-1d-imper_main_O1,0.002167,60863333,31537257,637062,699993,7437429,8135,8298,9771930,8701,32487588,1404347,31371991,1593,<not supported>,1639598,<not supported>,36869,<not supported>,<not supported>,324679,241838,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_O1,0.054388,345067675,573212272,4785263,332602,57593844,57873,12167,59068541,58347,194067175,10044870,46521533,3127311,<not supported>,78807,<not supported>,101069,<not supported>,<not supported>,76709,47881,1612156,84373,4085449,251235079,698188,89842826,195871,<not supported>,<not supported>,0,57
seidel-2d_main_O1,0.270586,978035026,376998574,379541,318409,30422118,35316,10215,35298830,33550,177874502,4641050,54471651,4372465,<not supported>,3640195,<not supported>,52166,<not supported>,<not supported>,286555,249337,24588,209,831092,194494539,217616,30842564,313,<not supported>,<not supported>,0,232
