Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O1,5.292003,19083352272,3578256853,106141877,444527,515011574,548105,12172,524047699,547169,1033980308,1124151280,541159916,3320830,<not supported>,2996741,<not supported>,572123,<not supported>,<not supported>,103578739,366280,619246,64134,756,1046565688,750748385,534731996,588651,<not supported>,<not supported>,0,10270
covariance_main_O1,6.786272,19174173676,3577942194,130761001,526556,519020050,554226,12171,521370681,558597,1026441250,1123237967,542306800,2806147,<not supported>,3931235,<not supported>,640000,<not supported>,<not supported>,128646468,449232,606156,44545,1284,1044506631,752452614,513438442,569652,<not supported>,<not supported>,5770,32907
2mm_main_O1,17.413246,48845168917,18532470769,2165857137,1800782,2173853870,2211827,18504,2185718286,2212794,4375939582,2175577075,2207904896,4712376,<not supported>,2028127,<not supported>,1606557,<not supported>,<not supported>,2164916338,553832,4581447,2089108,3547,4340831623,2157067449,2213681878,210281,<not supported>,<not supported>,463,15921
3mm_main_O1,20.529833,73031327140,26137080097,3250314714,2508697,3259562448,3325389,22605,3268662347,3333353,6526620173,3273839256,3274762784,6350064,<not supported>,3383534,<not supported>,3521550,<not supported>,<not supported>,3246877425,509110,5864806,2466646,7698,6498986803,3234323215,3298292032,443110,<not supported>,<not supported>,800,19760
atax_main_O1,0.039842,975838506,577621335,2726286,2937686,62510055,33024,39535,68729116,35283,256905168,6925533,128912223,4804443,<not supported>,19329829,<not supported>,95991,<not supported>,<not supported>,4444149,3172655,1918388,1859125,2389909,380368707,1249948,116247536,700192,<not supported>,<not supported>,262,43870
bicg_main_O1,0.053655,957969995,767242857,2545794,2159001,76286380,29299,39543,79023759,27986,384186130,13061975,119563266,5759162,<not supported>,5393960,<not supported>,139229,<not supported>,<not supported>,1175202,632406,4593672,4315433,5133,221621881,611778,131075412,411819,<not supported>,<not supported>,134,31185
cholesky_main_O1,0.199791,682831155,1241430662,3018989,682336,177526817,349027,10313,176004674,319286,370930659,22571144,41564802,359942,<not supported>,22723554,<not supported>,30859,<not supported>,<not supported>,3548363,419990,2610,918,215704,459124670,965888,819212,1368,<not supported>,<not supported>,0,85
doitgen_main_O1,0.458918,1585207667,2496204964,42797014,947688,288109925,2082037,16489,284636753,2074309,584239240,270100544,300290224,3317087,<not supported>,10646538,<not supported>,139538,<not supported>,<not supported>,38207892,202036,323633,189902,266759,628659031,72039,326951161,359214,<not supported>,<not supported>,1273,10854
gemm_main_O1,6.831998,24514814088,9779340064,1087570480,901464,1101169917,1140374,14409,1110486545,1128971,2210918231,1088948844,1109460879,3494427,<not supported>,1136977,<not supported>,854172,<not supported>,<not supported>,1079916549,315169,3251614,602070,3044747,2366569949,1076172824,1111613499,207417,<not supported>,<not supported>,0,3121
gemver_main_O1,0.226637,1604119380,1139579690,25159489,4830068,118430747,72304,39575,94770363,31636,212947429,45553701,91815749,2607315,<not supported>,14683035,<not supported>,160782,<not supported>,<not supported>,23883608,5222055,3773503,2417120,2011615,441211262,15388725,149113833,437283,<not supported>,<not supported>,28,30826
