Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3,6.765119,19137359319,3073682047,130556884,554630,267169742,550669,12171,271913003,553856,1024572923,1127961460,540685140,2976735,<not supported>,5602142,<not supported>,583959,<not supported>,<not supported>,128971089,316248,692466,45798,1395,1028854785,753783806,541516281,552261,<not supported>,<not supported>,0,14454
covariance_main_O3,6.784445,19053346793,3075089304,116029154,370949,267952866,562155,12172,275571652,564752,1031483804,1119552952,542357335,2570958,<not supported>,6414106,<not supported>,763927,<not supported>,<not supported>,113839428,501167,665962,46713,1347,1026635774,752337047,512724140,571007,<not supported>,<not supported>,0,9597
2mm_main_O3,17.415711,48851401949,14260112130,2173160656,1843393,1113723282,2232713,18508,1124547281,2220304,4376687876,2185601622,2193921356,4610250,<not supported>,1968154,<not supported>,1669611,<not supported>,<not supported>,2160048972,435590,4718945,2076418,1526,4326553664,2154580677,2216054989,244163,<not supported>,<not supported>,2127,20715
3mm_main_O3,26.133520,72990793824,19679508598,3242349436,3225747,1651300998,3313208,22603,1656846194,3318129,6526594876,3274014057,3272686239,6511018,<not supported>,3036150,<not supported>,3030520,<not supported>,<not supported>,3249671387,453874,6090794,2467007,2212,6498729816,3236967370,3297801029,450422,<not supported>,<not supported>,4750,52312
atax_main_O3,0.025938,879850226,815365754,4760435,3059613,80211115,52304,39537,89351264,72560,250115680,3358031,81348550,3169473,<not supported>,97159,<not supported>,163232,<not supported>,<not supported>,112573,81896,4288127,2385325,2402921,389698829,382787,127572077,436537,<not supported>,<not supported>,0,28456
bicg_main_O3,0.041791,946756054,755344292,2304876,2068315,75935626,29324,39545,80619093,28788,378392678,13147444,119782290,4663833,<not supported>,1534160,<not supported>,161636,<not supported>,<not supported>,1160533,389104,4635080,4258765,523544,337814997,387524,129115967,461121,<not supported>,<not supported>,161,121507
cholesky_main_O3,0.152673,685781584,950321477,2871565,665938,99192957,344132,10310,98516543,315946,369007912,22669894,43533884,268293,<not supported>,22474631,<not supported>,30422,<not supported>,<not supported>,4161413,423178,1709,654,219941,456803427,936993,797048,718,<not supported>,<not supported>,0,85
doitgen_main_O3,0.450784,1472607313,1889436466,1046262,710023,155785230,2090163,16489,161280743,1988320,592904617,262706374,288012472,3582579,<not supported>,1857774,<not supported>,145734,<not supported>,<not supported>,512892,281048,283860,183255,299381,650422631,77746,331783465,43671,<not supported>,<not supported>,373,6278
gemm_main_O3,6.791205,24454891072,7645181807,1087076493,758618,560293932,1123906,14408,569202237,1127126,2209620356,1088929526,1109352906,3370159,<not supported>,1089313,<not supported>,832050,<not supported>,<not supported>,1080069797,307338,3127062,563259,3077523,2365555580,1076447751,1110344889,388524,<not supported>,<not supported>,288,4351
gemver_main_O3,0.271349,1661075373,589333115,27384929,5082800,68940582,39877,39574,73022584,40288,276048031,42112601,148760547,8158039,<not supported>,36171318,<not supported>,99983,<not supported>,<not supported>,30012435,12897366,1969026,1906452,1636,294330736,21061597,93050625,483654,<not supported>,<not supported>,14,38525
