Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3,5.280866,19139840770,3040307526,136717997,836153,266368288,564893,12173,272009255,564575,1027363636,1131360917,514533077,1636832,<not supported>,4294444,<not supported>,721695,<not supported>,<not supported>,135277929,728458,649779,36753,2219,1028994061,751166415,525594880,620438,<not supported>,<not supported>,0,3644
covariance_main_O3,5.315195,19033268786,3070330402,123095424,837582,267842362,565139,12170,272939573,562515,1026351220,1113948573,518953867,1897893,<not supported>,3334588,<not supported>,727742,<not supported>,<not supported>,121676696,742308,1031293,61333,641,1017849946,752052248,505592336,527029,<not supported>,<not supported>,0,4387
2mm_main_O3,13.582963,48772512125,14087689431,2169633995,1743185,1103851109,2260410,18508,1122887532,2279304,4341348747,2178836437,2194957029,5875989,<not supported>,2166036,<not supported>,2024623,<not supported>,<not supported>,2161876125,2001298,2522707,74398,1476,4326209245,2164215921,2167903046,246963,<not supported>,<not supported>,0,7953
3mm_main_O3,21.659617,73262855655,19498491754,3254515462,1742889,1646850245,3318826,22606,1655002939,3331482,6485198314,3273852177,3273661317,7108122,<not supported>,3073615,<not supported>,3021583,<not supported>,<not supported>,3241606105,3209098,4149317,280946,2006,6480226946,3244881087,3251266351,427839,<not supported>,<not supported>,1930,28822
atax_main_O3,0.029667,542095997,426478924,3023972,2580908,44341676,39935,39535,42617170,32054,52662738,4717870,70136736,4182565,<not supported>,114854,<not supported>,107343,<not supported>,<not supported>,2532930,2141057,1707290,1065005,3366290,185991864,435424,111719192,418610,<not supported>,<not supported>,128,27263
bicg_main_O3,0.041692,594794199,488527818,2508367,2410075,53831756,44980,39542,62459470,65154,97119652,5457954,77542479,4678343,<not supported>,542182,<not supported>,103232,<not supported>,<not supported>,2896761,1908681,1696797,1159249,3924377,232892532,409692,102453875,434593,<not supported>,<not supported>,14,29487
cholesky_main_O3,0.159000,663213492,903018781,2759284,937276,89839229,306403,10313,90383188,278944,352762989,23730559,10388109,1571517,<not supported>,22313536,<not supported>,71998,<not supported>,<not supported>,8107270,79573,2436,472,157323,437252489,766613,655414,1340,<not supported>,<not supported>,30,243
doitgen_main_O3,0.380554,1433171485,1793605383,35152165,1658265,154768459,1895852,16485,151414976,1895926,549038665,278028984,254577475,1493553,<not supported>,3985555,<not supported>,122827,<not supported>,<not supported>,35787956,86995,363141,79973,263542,606342074,71755,305564601,39465,<not supported>,<not supported>,0,4753
gemm_main_O3,6.776517,24376081909,7615373790,1084558469,1479613,561824385,1145086,14409,563944885,1134952,2171177063,1086847745,1112983093,3755349,<not supported>,6490301,<not supported>,756250,<not supported>,<not supported>,1081633770,2379041,1095046,5706,402,2168871575,1084945028,1086017749,211645,<not supported>,<not supported>,12,2627
gemver_main_O3,0.224187,1229077360,327601489,29980999,4836476,52915262,41843,39575,73703984,48006,207702203,39286769,113450744,4998386,<not supported>,2403110,<not supported>,147807,<not supported>,<not supported>,22113676,4308907,1876237,1189667,3069634,174755158,16392764,78046726,484407,<not supported>,<not supported>,0,29066
