Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3,5.302114,19030383618,3066382949,125959057,806097,267729034,561660,12174,274342162,562060,1024099506,1127050935,521673495,1905638,<not supported>,4248615,<not supported>,693424,<not supported>,<not supported>,124182553,745983,659986,18405,1081,1023007831,752411092,512774552,556800,<not supported>,<not supported>,0,3061
covariance_main_O3,5.277201,19169175619,3086460059,143415189,800962,266937960,563140,12172,271570607,562461,1019713216,1110409150,517918577,1584084,<not supported>,3124963,<not supported>,662725,<not supported>,<not supported>,142902900,742598,1033701,45762,1073,1018789243,751545712,507311582,529920,<not supported>,<not supported>,375,4866
2mm_main_O3,17.404059,48772720977,14150776146,2165177404,2693363,1107640623,2232509,18508,1109689523,2234457,4333653650,2178153088,2192588748,5688565,<not supported>,3442107,<not supported>,1624093,<not supported>,<not supported>,2162879850,2396514,2507586,61572,887,4325226574,2164775603,2165402296,436535,<not supported>,<not supported>,1051,18908
3mm_main_O3,20.440046,72984342362,19482466544,3253237436,2368562,1649524567,3352304,22604,1655093002,3366945,6505156985,3268146109,3278274565,7986816,<not supported>,3329005,<not supported>,3713558,<not supported>,<not supported>,3243730767,1973606,4228953,259455,3141,6483806597,3243476728,3250241536,461858,<not supported>,<not supported>,37,15595
atax_main_O3,0.026000,545348072,439084643,3149479,2551198,46148641,43857,39535,42806878,31374,52599135,4770542,70351613,4192293,<not supported>,116065,<not supported>,106760,<not supported>,<not supported>,2469729,2041204,1717334,1062340,3216840,183200092,412855,110276382,398109,<not supported>,<not supported>,232,27563
bicg_main_O3,0.052570,608537111,499232758,2366072,2223868,52911159,43657,39542,61806865,65099,98435079,5231173,77587878,4687412,<not supported>,126745,<not supported>,114982,<not supported>,<not supported>,2723378,1890102,1896608,1177139,3938558,232865453,412678,102508137,437298,<not supported>,<not supported>,0,29457
cholesky_main_O3,0.184817,664487263,893941002,3143355,1403949,90900444,287182,10314,88609260,262909,360574058,24780596,25040664,2160893,<not supported>,26192296,<not supported>,23642,<not supported>,<not supported>,6045554,19177,1745,268,116272,431069617,711462,610404,790,<not supported>,<not supported>,0,79
doitgen_main_O3,0.365622,1382880586,1770191566,1626835,1216423,150180380,1869671,16486,149823590,1917214,553552966,261495007,280417253,1992476,<not supported>,7345292,<not supported>,109623,<not supported>,<not supported>,2425644,247833,323587,86557,277051,611309673,75185,308269835,39472,<not supported>,<not supported>,0,4783
gemm_main_O3,6.841786,24395039002,7603427121,1084499634,1265299,559281703,1141288,14407,566036927,1136342,2171406432,1086479967,1113493725,3992732,<not supported>,4281847,<not supported>,775312,<not supported>,<not supported>,1080469642,2290166,1110919,10296,9427,2169442927,1085366734,1086323410,201464,<not supported>,<not supported>,37,3108
gemver_main_O3,0.219610,1223308826,328872967,30133043,4742276,48181907,39492,39576,68475694,47980,210864177,44818583,123549694,5080323,<not supported>,2459800,<not supported>,150663,<not supported>,<not supported>,21860932,4597929,1900558,1202664,3129251,176238794,16257085,74887750,491116,<not supported>,<not supported>,0,29562
