Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,0.944011,3515964850,3929327099,7161387,395056,311399042,547061,12173,316338476,552349,1565627679,14469248,1031927116,6676745,<not supported>,3797971,<not supported>,144474,<not supported>,<not supported>,6676196,496394,122355,22907,4854,1524755730,965131,1039360287,101087,<not supported>,<not supported>,13,601
covariance_main_O3_mllvm_polly,1.190112,3541428714,3953374208,7019560,386167,309536800,541457,12173,313098916,550259,1572954525,14054345,1020555143,6410565,<not supported>,3658842,<not supported>,191247,<not supported>,<not supported>,6611490,551947,978676,1016292,1847,1582036895,898623,1059041307,22959,<not supported>,<not supported>,91,1109
2mm_main_O3_mllvm_polly,13.778177,48869064867,14242411779,2168731983,1697881,1101609814,2208643,18507,1108978164,2212168,4360145360,2186524601,2193711904,4552892,<not supported>,2001435,<not supported>,1648548,<not supported>,<not supported>,2164608095,562558,4707911,2099472,1619,4340763609,2158580626,2218654875,243735,<not supported>,<not supported>,1268,24231
3mm_main_O3_mllvm_polly,21.726101,73218309956,19710668934,3243165624,2087122,1645947730,3308122,22606,1653572562,3315998,6514812697,3269770353,3271850814,6481119,<not supported>,3028174,<not supported>,3031609,<not supported>,<not supported>,3243557474,452103,5292132,2385375,2062,6499870967,3238389622,3300933971,448454,<not supported>,<not supported>,1387,45114
atax_main_O3_mllvm_polly,0.065336,1021979241,722572863,7331674,5251283,74329379,889297,39535,73769145,914218,251056916,8938694,71159682,3324229,<not supported>,1863907,<not supported>,138459,<not supported>,<not supported>,4792625,2256887,3282711,1668503,3682492,436292650,623360,88428631,412460,<not supported>,<not supported>,0,32060
bicg_main_O3_mllvm_polly,0.111360,1186469544,739470677,6414808,5809571,70784586,53478,39545,77416076,54177,274515675,6860362,78743887,2777571,<not supported>,2202844,<not supported>,162134,<not supported>,<not supported>,6885292,4267865,4170018,3131073,3228855,473830956,1832432,77824376,688032,<not supported>,<not supported>,370,29086
cholesky_main_O3_mllvm_polly,0.201345,712068500,1166913646,6629366,500828,101128910,342143,10313,98049209,314246,368626297,22664481,201104876,269040,<not supported>,22235460,<not supported>,37286,<not supported>,<not supported>,5179364,390269,197384,655,156893,453812319,720497,227716923,195177,<not supported>,<not supported>,0,85
doitgen_main_O3_mllvm_polly,0.261371,962037270,1989205285,4110530,1292457,171532113,7383293,16485,177437793,8350471,702232837,38368754,47408402,4207696,<not supported>,3232030,<not supported>,91208,<not supported>,<not supported>,1284859,151696,307906,22913,2763565,646103372,1395637,53926451,568138,<not supported>,<not supported>,11937,2523
gemm_main_O3_mllvm_polly,0.321457,1120147510,2519151181,4672948,521877,87441435,250110,15222,95435084,254954,531404970,41686828,30888134,2403855,<not supported>,32985836,<not supported>,165308,<not supported>,<not supported>,2382057,311969,2685956,2059530,2430464,629873880,128835,75533394,311951,<not supported>,<not supported>,28,8536
gemver_main_O3_mllvm_polly,0.172560,1456604144,693619809,9121182,8433899,75959563,83320,39575,80175806,72217,280383138,10805588,115318368,5543139,<not supported>,3073791,<not supported>,200181,<not supported>,<not supported>,7810748,4803100,3265440,1777573,3585137,402761555,1606107,71138965,373715,<not supported>,<not supported>,916,32831
