Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,1.202497,3505109587,3924459417,7185983,332827,311119227,550610,12173,317302326,549761,1563189132,14438207,1030091778,6312874,<not supported>,4244465,<not supported>,157497,<not supported>,<not supported>,6678370,638160,115314,11452,3378,1533134977,1024999,1053186819,24274,<not supported>,<not supported>,0,599
covariance_main_O3_mllvm_polly,0.937985,3469337179,3887944271,7044361,360567,308838814,544521,12170,313742710,541844,1548750128,14477356,1020726736,6535612,<not supported>,3568193,<not supported>,179180,<not supported>,<not supported>,6614012,395105,744847,130534,2917,1601560400,824035,1065164784,24344,<not supported>,<not supported>,0,1037
2mm_main_O3_mllvm_polly,17.404836,48843941165,14240089408,2168598522,1772817,1103560548,2211707,18507,1112749454,2213292,4375389865,2181939540,2194250621,5419299,<not supported>,2502761,<not supported>,1668199,<not supported>,<not supported>,2159973020,1055706,4607955,2054449,1341,4337024740,2156492074,2215087782,239993,<not supported>,<not supported>,1317,20118
3mm_main_O3_mllvm_polly,20.367933,73303984239,19621813033,3255340851,1966462,1650773383,3337600,22602,1660123385,3354932,6543166456,3265454253,3274457345,7081296,<not supported>,3409022,<not supported>,3757633,<not supported>,<not supported>,3244657628,1229013,6624897,1960897,3404,6510736479,3234082455,3302821068,429461,<not supported>,<not supported>,137,17322
atax_main_O3_mllvm_polly,0.073187,1080205128,793354938,7176608,5226846,69878996,461460,39536,75163788,1038654,258616084,9671712,68365098,2407519,<not supported>,2040994,<not supported>,111381,<not supported>,<not supported>,6518005,3758914,3594668,3308364,4772,222004014,674588,134160180,444428,<not supported>,<not supported>,232,32039
bicg_main_O3_mllvm_polly,0.111121,1230519651,857219030,7248914,5872390,86130382,71994,39544,78850281,55736,269137387,7097652,74415956,2638934,<not supported>,3564541,<not supported>,120477,<not supported>,<not supported>,6035002,4494344,3873311,3603851,1243,242130303,2099970,109476217,364100,<not supported>,<not supported>,63,27314
cholesky_main_O3_mllvm_polly,0.200623,682021938,1152302480,6471288,847674,99652060,343657,10312,94984239,313957,369481830,22689260,202047934,267543,<not supported>,22319968,<not supported>,33695,<not supported>,<not supported>,5386650,395039,192616,208,157146,455939746,725622,228650540,189900,<not supported>,<not supported>,0,85
doitgen_main_O3_mllvm_polly,0.241785,917400204,2077121052,1739561,426413,184845375,8801760,16487,187394451,8413042,595223046,31520733,62831609,4281250,<not supported>,3039158,<not supported>,95920,<not supported>,<not supported>,1331025,248436,53039,11975,1919846,579288401,1074545,64293279,354637,<not supported>,<not supported>,0,112
gemm_main_O3_mllvm_polly,0.285788,1141461852,2829607578,3562405,757883,87758840,225810,15224,94844659,215428,499799337,40857723,35836010,2655170,<not supported>,34569921,<not supported>,107813,<not supported>,<not supported>,2335252,173530,2328268,786621,2952081,622261431,296900,51407205,465521,<not supported>,<not supported>,0,6799
gemver_main_O3_mllvm_polly,0.176314,1455273512,710418053,9089028,8591669,85658989,83194,39575,105021504,113741,289162705,13727117,118636353,2796964,<not supported>,7350927,<not supported>,124813,<not supported>,<not supported>,9368776,6839542,1950138,1881890,9859,270666322,481387,73657443,440249,<not supported>,<not supported>,40,30999
gesummv_main_O3_mllvm_polly,0.110568,1905649189,1238563030,7712670,6611286,122304126,143297,70787,90590184,99700,389301816,12893418,119273520,5197814,<not supported>,3980766,<not supported>,204526,<not supported>,<not supported>,4050980,3853746,4735673,4861459,19954,352921726,1302424,141642338,1217397,<not supported>,<not supported>,75,61151
mvt_main_O3_mllvm_polly,0.110668,1235534899,703475691,6591171,5779488,77059854,53567,39544,76757316,52614,260184638,6705330,74334953,2756031,<not supported>,2432168,<not supported>,134063,<not supported>,<not supported>,6994863,4382661,4213927,3907256,666897,401253676,1529454,123754468,491196,<not supported>,<not supported>,300,26941
syr2k_main_O3_mllvm_polly,1.896304,7356818282,12500715065,233936901,1001609,1119653014,1121116,14406,1121437949,1121845,4436678676,425492643,66444132,6123298,<not supported>,336003734,<not supported>,338033,<not supported>,<not supported>,225521198,720634,2181545,610664,3272345,4539543102,1720337,73743063,174875,<not supported>,<not supported>,0,858
syrk_main_O3_mllvm_polly,0.782633,3148159415,6747267408,15448078,199637,653360353,1088974,12361,648452807,1085371,2293151394,200665417,73503777,6487994,<not supported>,160965487,<not supported>,132402,<not supported>,<not supported>,14246599,174981,5301,14050,886629,2298761577,830758,36274576,1004,<not supported>,<not supported>,25,610
trisolv_main_O3_mllvm_polly,0.090235,1148164151,549989004,14313426,3432458,80521743,65141,39527,82263141,47585,224829007,17832931,84352974,3650057,<not supported>,923419,<not supported>,135441,<not supported>,<not supported>,8988971,998586,4054817,2575510,1108,276665993,8090766,122743664,406907,<not supported>,<not supported>,143,27356
trmm_main_O3_mllvm_polly,2.921620,10413137180,5576886237,71152558,653516,560844408,1516516,12358,563372302,1495049,1607170803,621121424,578690837,54759645,<not supported>,100394912,<not supported>,413941,<not supported>,<not supported>,66325808,377635,22605,13723,562269,1655649197,379728093,561608363,106945,<not supported>,<not supported>,25,1401
durbin_main_O3_mllvm_polly,0.359641,2826568563,885325409,40785210,7983234,134586870,166356,70795,163827972,158634,515781888,73749461,137982577,23184970,<not supported>,1296928,<not supported>,240255,<not supported>,<not supported>,30660018,120952,14309899,5022082,7294,345981305,22568623,135355388,10592080,<not supported>,<not supported>,51,79652
