Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,0.972056,3513290132,3928581080,7142782,383158,311083398,564360,12175,316269107,570018,1565709568,14512971,1031559811,6784456,<not supported>,3718646,<not supported>,142393,<not supported>,<not supported>,6637222,393025,118708,18808,4737,1528999923,965908,1039544093,110946,<not supported>,<not supported>,0,644
covariance_main_O3_mllvm_polly,1.190277,3470047543,3878813873,6936051,372967,305309692,552052,12169,309719428,556242,1564472707,14553873,1028760268,6823375,<not supported>,3363035,<not supported>,137525,<not supported>,<not supported>,6446335,324979,639297,970371,3063,1594365463,1299858,1066287562,26647,<not supported>,<not supported>,1024,3953
2mm_main_O3_mllvm_polly,13.816035,48870221009,14212859957,2169046016,1721545,1104030523,2209820,18504,1113546099,2214660,4374293225,2181629205,2191997822,4598325,<not supported>,2039980,<not supported>,1666883,<not supported>,<not supported>,2161513945,1039503,4805322,1471482,6324,4332071736,2152348240,2213831868,224794,<not supported>,<not supported>,4630,21921
3mm_main_O3_mllvm_polly,26.183877,73344383020,19660152825,3251469950,2142886,1646254561,3303825,22604,1654559677,3306863,6523553224,3265657839,3295194702,6708209,<not supported>,3146661,<not supported>,3028036,<not supported>,<not supported>,3248275981,515032,6209238,2511465,5147,6492407577,3235931681,3294640298,436134,<not supported>,<not supported>,1502,25701
atax_main_O3_mllvm_polly,0.075683,1039279653,762944429,6543406,4098382,70008443,420745,39535,74788634,938324,254445148,8931275,70388298,2489958,<not supported>,1806731,<not supported>,128425,<not supported>,<not supported>,5843752,3612353,3679099,2188039,4756,321950965,916188,140459447,455792,<not supported>,<not supported>,173,33051
bicg_main_O3_mllvm_polly,0.113522,1205980751,786185121,6659258,5927034,76207463,54017,39544,77972648,53214,264663150,6863536,74044835,2626810,<not supported>,2269243,<not supported>,125704,<not supported>,<not supported>,6863069,4255878,4100022,3891760,109610,361188746,1804953,123150642,390922,<not supported>,<not supported>,587,28212
cholesky_main_O3_mllvm_polly,0.200780,706636431,1197911639,3652677,686708,96205627,310715,10313,82770203,281535,277977526,18947373,178985230,233340,<not supported>,19101706,<not supported>,46288,<not supported>,<not supported>,9133183,419275,186389,772,140577,485313401,615517,244572417,34975,<not supported>,<not supported>,93,266
doitgen_main_O3_mllvm_polly,0.262594,932037437,2092015735,1978597,604756,189871489,8806021,16488,189270380,8855299,616747031,42739554,64850265,4310810,<not supported>,3065974,<not supported>,108396,<not supported>,<not supported>,1311806,204998,56885,11513,1622623,565278929,1466867,56425184,437951,<not supported>,<not supported>,0,139
gemm_main_O3_mllvm_polly,0.320106,1131273530,2609232310,5583544,842598,87126655,242862,15225,90420363,243007,520838433,39153548,31452474,2636323,<not supported>,36232490,<not supported>,99069,<not supported>,<not supported>,2413993,303808,2460310,973093,3711549,640412499,635578,53545418,239771,<not supported>,<not supported>,0,5066
gemver_main_O3_mllvm_polly,0.164488,1305733962,764383547,11072319,8884547,81551719,98064,39576,80979731,74381,275213200,9521529,79914879,5555090,<not supported>,5691798,<not supported>,154651,<not supported>,<not supported>,8325576,6481894,3750446,2305250,1584918,494537412,1612898,135546347,446780,<not supported>,<not supported>,161,31500
gesummv_main_O3_mllvm_polly,0.113751,2048382960,912580923,8783422,8160853,93242578,106626,70787,97100884,106295,371303130,11249593,141940760,5825897,<not supported>,7489768,<not supported>,187416,<not supported>,<not supported>,4580360,5018505,3893276,3694440,359045,410339258,2325606,190077701,1178527,<not supported>,<not supported>,102,74485
mvt_main_O3_mllvm_polly,0.103740,1240352533,820280014,8120094,6331682,93713153,84489,39543,78400232,53421,264804499,6794940,74744946,2663826,<not supported>,3656188,<not supported>,128305,<not supported>,<not supported>,5253658,4222988,3937484,3648480,2347,253819192,1665103,110970587,350608,<not supported>,<not supported>,126,27217
syr2k_main_O3_mllvm_polly,1.937801,7122075001,12478556922,235204463,1101983,1118627203,1137216,14409,1121377326,1136672,4436759732,426526044,66204530,6114880,<not supported>,338840336,<not supported>,287119,<not supported>,<not supported>,229713005,652233,2186057,640936,3270527,4540779471,1576423,73579001,41219,<not supported>,<not supported>,64,967
syrk_main_O3_mllvm_polly,0.996819,3077294764,6632007489,13303900,509140,655731175,1105222,12360,662729396,1100085,2315046683,198526307,71322871,6482447,<not supported>,162638187,<not supported>,133743,<not supported>,<not supported>,11759840,103484,3873,73,1813489,2275574569,904518,46459259,116825,<not supported>,<not supported>,2213,1649
trisolv_main_O3_mllvm_polly,0.112239,1190939334,710234079,12419980,3427185,85530006,86927,39528,66481248,27194,214385107,17559964,80528265,3520083,<not supported>,896807,<not supported>,139977,<not supported>,<not supported>,8934993,1011644,3903619,3634433,4015,211997793,9463295,120168523,331699,<not supported>,<not supported>,228,27554
trmm_main_O3_mllvm_polly,3.028237,10437513213,5563834249,70784372,728473,558663178,1530057,12360,562678871,1490148,1610131503,625741211,573846130,54756841,<not supported>,100741132,<not supported>,310428,<not supported>,<not supported>,66342295,380648,14818,14259,458477,1668826700,380539701,557266750,102244,<not supported>,<not supported>,0,1345
durbin_main_O3_mllvm_polly,0.463320,2867841756,959835688,43095943,6385395,82702471,83750,70796,85993471,82445,329763556,70223240,136058259,21430231,<not supported>,1153249,<not supported>,232593,<not supported>,<not supported>,30112628,109907,15072126,7498140,32097,398528675,18242993,272844606,8552204,<not supported>,<not supported>,2340,69477
dynprog_main_O3_mllvm_polly,0.203026,688153699,1533192196,3817898,808263,155215326,1436233,8367,152258801,1410801,508374946,23368079,230557827,17553020,<not supported>,14611723,<not supported>,51730,<not supported>,<not supported>,3610354,142365,110024,0,314,612831858,614,290926014,157,<not supported>,<not supported>,177263,429
gramschmidt_main_O3_mllvm_polly,0.705059,2041039278,932247607,27534320,579068,91994846,259404,9801,95655117,248631,291707546,309899474,114665586,66268752,<not supported>,3819521,<not supported>,68620,<not supported>,<not supported>,26013424,277538,2446236,20305,25847,293998668,9683104,74881506,554133,<not supported>,<not supported>,0,221
lu_main_O3_mllvm_polly,0.292970,1213336891,2827209189,27037621,262324,248146759,391976,10310,235525009,367675,1080259230,91319680,372678583,48475342,<not supported>,60388247,<not supported>,49264,<not supported>,<not supported>,29437118,824176,8803,1278,234,1285294203,1127995,422511447,181918,<not supported>,<not supported>,0,113
ludcmp_main_O3_mllvm_polly,1.953310,5620061649,1936050153,32645718,491905,199836774,889333,10322,201804845,840478,665973545,334918846,39108621,1883656,<not supported>,38893806,<not supported>,170195,<not supported>,<not supported>,26654869,428682,13267,1108,191695,786483420,213794185,1733518,35986,<not supported>,<not supported>,12,1014
floyd-warshall_main_O3_mllvm_polly,11.410618,40890941400,11603119790,1214130700,623316,1099096521,2125913,10310,1115027271,2239213,3220200614,2275327542,1176082658,980483115,<not supported>,115096044,<not supported>,1454979,<not supported>,<not supported>,1226138679,562656,253774,42993,5988,3122132093,1332686533,1164340243,122644474,<not supported>,<not supported>,50,5158
reg_detect_main_O3_mllvm_polly,0.013466,69221770,44105485,932207,820128,8716388,18812,8266,10440914,9466,62706989,2219036,36386908,64780,<not supported>,1027048,<not supported>,17707,<not supported>,<not supported>,214853,59469,4978,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
