Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,1.209596,3501838573,3912240560,6988868,377768,309143537,567078,12175,316963706,565072,1593936054,14988730,1033085669,6712410,<not supported>,3465601,<not supported>,140137,<not supported>,<not supported>,6407212,416903,134716,11441,743,1528871303,1070950,1041730731,101848,<not supported>,<not supported>,106,1361
covariance_main_O3_mllvm_polly,0.928002,3470274301,3882267978,7145733,488238,310563163,562627,12171,313019184,559060,1546679405,14428597,1019518392,5758503,<not supported>,4768695,<not supported>,141384,<not supported>,<not supported>,6800248,1145390,2035441,632376,1125,1599295960,825684,1063405398,22358,<not supported>,<not supported>,0,733
2mm_main_O3_mllvm_polly,17.407539,48848125316,14250380365,2170280736,1699034,1101745752,2207554,18504,1115544554,2236152,4377527204,2179983538,2189117912,4670104,<not supported>,2024020,<not supported>,1621265,<not supported>,<not supported>,2164092314,885522,4749844,2092195,1089,4343059283,2158695456,2219833099,252641,<not supported>,<not supported>,2129,21702
3mm_main_O3_mllvm_polly,26.177267,73103583279,19610989537,3251129534,1791023,1648924112,3304160,22604,1665722934,3341514,6541529999,3270933122,3271281496,6617154,<not supported>,3088310,<not supported>,3108916,<not supported>,<not supported>,3245828660,455040,6418521,2398717,1890,6483557254,3226686898,3298985511,433793,<not supported>,<not supported>,9087,59426
atax_main_O3_mllvm_polly,0.072958,1043750107,766159051,6823257,4900537,73950654,590259,39533,73632235,905585,249018232,8830736,68922790,2434258,<not supported>,1823334,<not supported>,142908,<not supported>,<not supported>,5737259,3557771,3634546,3426792,980341,401660373,420017,136690209,462221,<not supported>,<not supported>,187,32260
bicg_main_O3_mllvm_polly,0.110988,1243791622,651804941,6934611,6167338,76209620,869742,39543,81086350,1040694,220134476,11790034,111882705,1762707,<not supported>,5589218,<not supported>,120811,<not supported>,<not supported>,6685856,4743818,2104629,2359867,9927,274730746,514063,73684010,490630,<not supported>,<not supported>,120,39291
cholesky_main_O3_mllvm_polly,0.200950,713420248,1195679851,3563970,634821,96522710,310644,10314,87273310,282190,278691466,18708006,176537637,234372,<not supported>,19676194,<not supported>,41410,<not supported>,<not supported>,9327785,421705,182888,597,143019,476963769,593540,243655928,32758,<not supported>,<not supported>,251,610
doitgen_main_O3_mllvm_polly,0.206536,914786295,2057041348,1762438,433526,183867723,8875666,16487,188428245,8683912,612429379,32125050,66745258,4375693,<not supported>,3029933,<not supported>,144707,<not supported>,<not supported>,1316492,202189,54258,21414,1769775,573289053,870866,64456803,425520,<not supported>,<not supported>,0,38809
gemm_main_O3_mllvm_polly,0.328432,1255367707,2745882775,3029532,576386,83101565,202769,15224,88658406,222321,510386602,38709693,34164832,2583519,<not supported>,35297919,<not supported>,106114,<not supported>,<not supported>,2237141,164822,2235559,1193272,2828297,616764120,251523,52249891,298373,<not supported>,<not supported>,397,8510
gemver_main_O3_mllvm_polly,0.175733,1376908607,816835721,10788855,8703562,77519448,75486,39576,79757956,73909,276090921,9671076,81733690,5661948,<not supported>,6248944,<not supported>,136132,<not supported>,<not supported>,8017792,6326055,3641319,3629329,9421,359097169,1789373,129584624,396365,<not supported>,<not supported>,160,31010
gesummv_main_O3_mllvm_polly,0.097785,1846646454,881726194,9984844,8920531,118020264,111034,70786,139660622,128567,460933033,11899621,106308406,5223133,<not supported>,4085373,<not supported>,202795,<not supported>,<not supported>,4694769,3689781,4352008,2997074,825425,411918940,862300,119745860,870493,<not supported>,<not supported>,41,96911
mvt_main_O3_mllvm_polly,0.101463,1127639008,745152263,7530826,5776208,89099435,71180,39544,79396653,54487,268877440,6813375,76363723,2711978,<not supported>,2545243,<not supported>,143364,<not supported>,<not supported>,6329228,4105595,3962217,2558433,1325935,408819718,1432633,114328845,402566,<not supported>,<not supported>,88,27684
