Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,0.977178,3518807507,3933223521,7106337,92735,310146442,560498,12172,317161175,562199,1575513113,14681634,1022325246,5562996,<not supported>,4964984,<not supported>,119665,<not supported>,<not supported>,6654109,1009117,111966,7643,545,1547446992,1116908,1074526694,23815,<not supported>,<not supported>,106,1412
covariance_main_O3_mllvm_polly,0.974611,3469726397,3889960612,7038756,357485,308981047,543656,12169,313706430,542339,1548985142,14334126,1020531846,6525842,<not supported>,3523484,<not supported>,162449,<not supported>,<not supported>,6616862,392030,675510,100076,1647,1602823081,827908,1065034360,24538,<not supported>,<not supported>,0,810
2mm_main_O3_mllvm_polly,13.602552,48857636765,14088017035,2170153545,948763,1105333624,2207159,18507,1118551769,2214426,4376501335,2179208307,2195373069,5061140,<not supported>,2027801,<not supported>,1691562,<not supported>,<not supported>,2161682879,485763,4667302,945224,3615412,4545467386,2155574432,2172850023,247731,<not supported>,<not supported>,2049,19509
3mm_main_O3_mllvm_polly,20.400051,73364093663,19498191276,3255735549,2209289,1649371904,3311188,22605,1677017122,3336408,6548888041,3268259588,3277125688,6892993,<not supported>,3134342,<not supported>,2970016,<not supported>,<not supported>,3244557409,530660,6691373,1736631,3319231,6723650212,3234933265,3266414311,431917,<not supported>,<not supported>,2365,28451
atax_main_O3_mllvm_polly,0.074405,1110981788,622764974,8574263,5679628,77434446,461223,39534,91868630,72149,254509377,7555094,143266568,2977449,<not supported>,13891589,<not supported>,119665,<not supported>,<not supported>,7764146,6359580,2199539,1510064,714,265406954,2383963,66939031,469439,<not supported>,<not supported>,67,35123
bicg_main_O3_mllvm_polly,0.101887,1120592853,741569732,8288717,6156989,90250904,79952,39543,83552273,55095,271742149,6918122,77287369,2731432,<not supported>,3196627,<not supported>,150686,<not supported>,<not supported>,5742737,4190752,4000448,2577473,464229,365015890,1790773,114937907,509622,<not supported>,<not supported>,103,27215
cholesky_main_O3_mllvm_polly,0.201134,683622588,1139737785,6312670,649242,98788862,348220,10311,98435309,319644,371609102,22695359,200055312,272799,<not supported>,22436803,<not supported>,40800,<not supported>,<not supported>,4461239,395133,209966,258,159174,459194165,744179,230073928,195020,<not supported>,<not supported>,0,75
doitgen_main_O3_mllvm_polly,0.258930,934569822,2055138995,1881476,581687,175802526,8270173,16486,179292104,8258291,646113330,34321344,43954529,3937178,<not supported>,3265587,<not supported>,75281,<not supported>,<not supported>,1418849,222228,70043,160001,2363523,368168080,1640282,27958236,278,<not supported>,<not supported>,0,104
gemm_main_O3_mllvm_polly,0.291972,1142088005,2921931848,5065196,1074855,93067185,219729,15224,95020698,214209,495819004,43791648,30155258,2784268,<not supported>,34429866,<not supported>,98081,<not supported>,<not supported>,2326444,207939,1634937,264739,3138677,603802922,907356,36213693,235489,<not supported>,<not supported>,0,2991
gemver_main_O3_mllvm_polly,0.172953,1450474553,691216529,9127362,8387001,76519850,72522,39576,79556521,70888,293119270,12943998,131472309,5517053,<not supported>,2510017,<not supported>,210043,<not supported>,<not supported>,7769372,4940077,1844109,1915239,1019954,337875721,904659,76399109,452481,<not supported>,<not supported>,221,32491
