Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,0.947614,3505741737,3928681810,7174053,367381,311284290,570561,12173,316309049,568641,1564559673,14378217,1030395211,6677893,<not supported>,3679375,<not supported>,146376,<not supported>,<not supported>,6629698,335649,120110,9077,4656,1528606385,1020549,1048685336,73076,<not supported>,<not supported>,0,1128
covariance_main_O3_mllvm_polly,1.189262,3495365650,3912078202,6938745,364727,307363276,561319,12168,308749322,547206,1555025595,14549286,1005897958,6691550,<not supported>,3330629,<not supported>,133000,<not supported>,<not supported>,6536811,321106,422942,144537,4659,1617328190,904824,1075402262,24802,<not supported>,<not supported>,37,1170
2mm_main_O3_mllvm_polly,13.560974,48916074025,14218243040,2169665905,1697615,1104508865,2230293,18508,1113815239,2230155,4365656984,2178619131,2190068341,4703498,<not supported>,2182020,<not supported>,2054057,<not supported>,<not supported>,2161960009,1285386,4725237,1359116,6054,4361261925,2158280826,2223218189,233940,<not supported>,<not supported>,150,8828
3mm_main_O3_mllvm_polly,20.410298,73299862849,19497180981,3252938451,2301655,1659501440,3325524,22603,1664435114,3314115,6531133387,3269680932,3278939118,6880236,<not supported>,3132376,<not supported>,3152569,<not supported>,<not supported>,3242498189,499576,6713744,1772800,3257775,6730834219,3234949540,3266759277,451224,<not supported>,<not supported>,1175,30651
atax_main_O3_mllvm_polly,0.065094,1013065336,729741857,6677473,4372223,69507287,493729,39537,75541082,950093,257483703,9235852,70994236,2530272,<not supported>,1820507,<not supported>,141107,<not supported>,<not supported>,6007088,3713766,3701969,2425342,450149,354015700,1250296,139451891,581738,<not supported>,<not supported>,110,33099
bicg_main_O3_mllvm_polly,0.102460,1119304595,742673038,8163222,6091538,89991788,77554,39543,82138288,55728,271908616,7089422,77281368,2777574,<not supported>,3019844,<not supported>,141200,<not supported>,<not supported>,5944495,4212403,4007253,2591445,609381,373768005,1664951,114870641,513773,<not supported>,<not supported>,115,28372
cholesky_main_O3_mllvm_polly,0.157262,686623957,1142760350,6577288,699024,99206865,348897,10313,98824389,317152,370712807,22656755,200421861,270921,<not supported>,22426084,<not supported>,30460,<not supported>,<not supported>,4650083,404176,188611,96,166040,457586570,745932,229326896,194453,<not supported>,<not supported>,0,85
doitgen_main_O3_mllvm_polly,0.232435,908298225,2055629389,1733864,438412,183265669,8799411,16490,187808298,8339108,591472176,31016291,61230831,4349190,<not supported>,3147466,<not supported>,90086,<not supported>,<not supported>,1342913,251032,52202,12575,1805229,570891011,974224,61520997,324106,<not supported>,<not supported>,0,121
gemm_main_O3_mllvm_polly,0.251044,1222040147,2867483919,2883550,283545,88008815,236925,15224,94752145,220130,443369791,36414755,40229752,3177828,<not supported>,35006929,<not supported>,100600,<not supported>,<not supported>,3940898,417894,1576811,318588,3308047,612187042,950911,37390496,233512,<not supported>,<not supported>,92,2898
gemver_main_O3_mllvm_polly,0.187501,1318211335,789769133,11677158,8802029,78760535,76746,39575,82459127,73177,281797249,9794699,84627770,5644714,<not supported>,6072664,<not supported>,146647,<not supported>,<not supported>,7222275,6499683,3773808,2399975,734425,428589654,2894832,148451724,629483,<not supported>,<not supported>,135,32167
