Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,1.208578,3514739837,3926214193,7057827,363624,308461673,541442,12172,312608716,538111,1570287782,14515560,1028882581,6758227,<not supported>,3585646,<not supported>,138592,<not supported>,<not supported>,6562440,449584,129447,7312,1117,1538032696,1137889,1048916254,78031,<not supported>,<not supported>,53,1117
covariance_main_O3_mllvm_polly,0.928706,3526958228,3929873292,7135012,386909,309198634,550016,12168,315910029,566761,1569633257,14521180,1012934450,6452333,<not supported>,4155853,<not supported>,140780,<not supported>,<not supported>,6468428,765532,1481303,653106,3219,1595278349,802841,1056192053,23295,<not supported>,<not supported>,153,1847
2mm_main_O3_mllvm_polly,13.848080,48940291791,14218498367,2172004962,1625670,1105564979,2218519,18505,1125539165,2239775,4384577254,2180561155,2193474812,4629361,<not supported>,2014845,<not supported>,1672577,<not supported>,<not supported>,2160453826,435808,4903762,2223071,1089,4363660973,2156064136,2220586854,218606,<not supported>,<not supported>,651,19302
3mm_main_O3_mllvm_polly,20.652394,73062324132,19616003138,3255042107,1905581,1649009664,3303919,22604,1658263131,3327755,6550141226,3275801663,3277577098,6620883,<not supported>,3001236,<not supported>,3015556,<not supported>,<not supported>,3250760429,462610,5874832,2509946,4068,6495878393,3225517970,3293024768,437814,<not supported>,<not supported>,5508,48160
atax_main_O3_mllvm_polly,0.074301,1078403478,763890052,7895818,5408364,70418003,647456,39536,73523274,1004268,253641813,9459722,67311861,2392522,<not supported>,1876888,<not supported>,151485,<not supported>,<not supported>,5824374,2938977,3692382,3921385,4659,282194230,480845,148276240,439981,<not supported>,<not supported>,258,31946
bicg_main_O3_mllvm_polly,0.111680,1113911545,720735182,8093511,5995932,92336608,86441,39544,79122894,54880,266361017,6608921,77154581,2725568,<not supported>,3081324,<not supported>,151097,<not supported>,<not supported>,5601360,4134671,4075760,2384417,1578437,430305980,1585412,118445576,383746,<not supported>,<not supported>,115,27652
cholesky_main_O3_mllvm_polly,0.201073,692650563,1156094640,6409198,447097,100271916,344016,10311,98762221,314215,369082984,22619906,200514495,266259,<not supported>,22223349,<not supported>,36420,<not supported>,<not supported>,5215384,393299,187658,590,160500,454225233,724233,227882658,192042,<not supported>,<not supported>,0,95
doitgen_main_O3_mllvm_polly,0.260069,935098262,2105393821,1894916,1043647,172807293,7431881,16489,157451535,6787337,586511830,34667948,49604678,4155511,<not supported>,2998651,<not supported>,96118,<not supported>,<not supported>,1321342,209724,79065,29488,697850,596426084,860924,46754187,138469,<not supported>,<not supported>,199,222
gemm_main_O3_mllvm_polly,0.326898,1103571173,2573676720,2919532,553133,86304484,248506,15224,95461940,255325,530835730,41221481,30766123,2740869,<not supported>,32074397,<not supported>,160585,<not supported>,<not supported>,2187481,234806,2706795,1197909,3733391,619482817,466021,59239437,355174,<not supported>,<not supported>,14,5459
gemver_main_O3_mllvm_polly,0.171389,1435876929,689894926,9343315,8486668,73767218,92608,39574,78241083,73104,288086803,9935089,80622739,3064438,<not supported>,4258129,<not supported>,163969,<not supported>,<not supported>,8486460,4938685,4816490,4100619,2829106,545308527,1817955,107183743,373009,<not supported>,<not supported>,28,29290
