Program,Runtime(s)_mean,Runtime(s)_std,Runtime(s)_max,Runtime(s)_min,Runtime(s)_median,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_min,cpu-cycles_median,instructions_mean,instructions_std,instructions_max,instructions_min,instructions_median,cache-references_mean,cache-references_std,cache-references_max,cache-references_min,cache-references_median,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_min,cache-misses_median,branch-instructions_mean,branch-instructions_std,branch-instructions_max,branch-instructions_min,branch-instructions_median,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_min,branch-misses_median,page-faults_mean,page-faults_std,page-faults_max,page-faults_min,page-faults_median,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_min,branch-loads_median
gesummv_main_O3_mllvm_polly,0.10448183333333333,0.01187129716667645,0.121252,0.064606,0.106469,1890495909.9,68789866.42950597,2048382960,1807656143,1880722881.5,926445159.8333334,94656545.71963328,1238563030,853785711,890564703.0,9225488.366666667,700854.9891611198,10253594,7712670,9609670.5,8344232.433333334,866488.8565977332,9448090,6611286,8140524.0,104431127.06666666,12158115.685336478,141085961,88892485,104330486.0,115046.96666666666,18433.572431437628,169129,101628,109362.0,70786.4,1.354430787680406,70789,70783,70787.0,114530180.03333333,17928014.027016956,142735806,90590184,116574728.5
gramschmidt_main_O3_mllvm_polly,0.6519393333333333,0.0601961002513557,0.716164,0.529713,0.687305,2083530191.7666667,57290770.14232855,2333250829,2012476544,2080683415.0,934756278.2333333,9713219.13598367,954141181,913747619,933239059.5,34215275.5,18460752.666724,130138666,26081577,29928376.0,528371.1,210889.33431138712,1219238,190034,472423.5,90479323.9,1770664.0889940509,94364812,88062778,90140014.5,312020.9,112855.8885608178,792450,198726,281978.5,9800.166666666666,1.1472105098991334,9802,9798,9800.0,94653897.3,986464.1330809323,96591691,92496251,94648817.5
jacobi-1d-imper_main_O3_mllvm_polly,0.0024008333333333334,0.00013881545261626118,0.002474,0.00189,0.0024335,66373780.53333333,24181220.925696187,158600231,54809584,58450918.5,32889753.066666666,5546930.840145007,49772056,28964725,30460516.0,702524.7333333333,116940.00525879257,1025829,610115,632777.0,711768.5666666667,98890.62678210443,940777,467927,683212.5,7491673.833333333,534042.5776060132,8897057,6669030,7262190.5,8551.266666666666,2721.1899011573814,19613,7258,7694.0,8300.266666666666,1.3373502709188871,8302,8297,8300.5,9350513.466666667,426777.21671647084,10908749,8561481,9379360.0
jacobi-2d-imper_main_O3_mllvm_polly,0.06492176666666667,0.0039423281558624386,0.073068,0.054948,0.065232,393314612.26666665,22711827.174839772,461710515,353837232,391670757.0,364677749.4,21083770.811896753,422744881,332836084,362732599.0,16425295.466666667,758539.7393211717,17842217,15271122,16376681.0,641116.6333333333,118992.0330846546,887569,376052,636162.5,31060806.4,1233941.5471684728,34587885,29397323,30675601.5,677586.6,33033.61490402749,747240,624621,675558.0,12169.366666666667,1.4967397519468848,12171,12166,12170.0,32379886.033333335,831006.198604895,34387423,30876649,32402929.5
lu_main_O3_mllvm_polly,0.35414456666666666,0.0391223450470209,0.39513,0.29297,0.37823249999999997,1240101185.1333334,26047734.957467165,1298225862,1195247525,1233428777.0,2846061280.633333,51491451.51110403,2996582947,2767237578,2846474443.0,30139901.9,3371063.4960075696,39169781,26538821,29000663.5,423399.36666666664,209092.2941084883,935359,144520,426158.5,248862501.6,6488341.051947358,260667049,232921029,250568231.5,380065.6,17431.700717470132,410244,346839,379031.0,10310.633333333333,1.3256965204630755,10312,10307,10311.0,245833734.76666668,6866903.9941938585,261396370,231406685,246794120.0
ludcmp_main_O3_mllvm_polly,1.8510456,0.17317479231900648,1.958457,1.522906,1.9518685,5614086190.6,20969028.449347533,5652093686,5581765518,5615819370.5,1930555027.7333333,10970762.629634876,1953896514,1906928036,1929438752.5,32687504.1,410203.1285958426,33930128,31891963,32625210.5,493240.8333333333,70144.53478801064,606099,203361,501317.0,202432687.03333333,3468976.8929692055,207201944,197083040,201324623.0,902478.9333333333,16095.082851461257,927597,880281,900215.5,10320.1,1.3222238320606803,10322,10317,10320.0,206739164.66666666,5502745.058451657,214831291,199325044,204840197.5
mvt_main_O3_mllvm_polly,0.10780906666666666,0.003397385444348531,0.11292,0.099383,0.10733,1186887508.0666666,50817280.42788133,1287984977,1115908163,1178486589.5,691153641.7333333,74690911.51541726,825564833,582363175,693496982.0,7524839.4,1045581.4429382012,9568016,6126812,7388223.5,6158122.333333333,339867.7856778136,7138757,5684599,6142825.5,83931405.33333333,7981184.615960259,93713153,72386971,87538373.0,72089.26666666666,15912.87872682729,105857,52503,71028.0,39543.2,1.2148506364840819,39545,39541,39543.0,81074090.66666667,4680058.237941242,95933560,76757316,79525897.5
reg_detect_main_O3_mllvm_polly,0.0134359,0.0004125014817110278,0.013634,0.011264,0.013506,76576579.86666666,21141994.42904973,157720201,62435347,71445547.5,40271981.766666666,7051673.171498131,64638352,35393113,37877111.5,872566.7,136183.32457646934,1350497,738434,804359.0,869852.3666666667,98763.5400765238,1162138,696231,855603.5,9066414.233333332,667839.933206158,11238655,7942859,9027638.0,10808.733333333334,3629.1283358626106,22986,8647,9511.0,8265.733333333334,0.8276819867944355,8267,8264,8266.0,11247145.766666668,574043.8203428127,12713943,10124029,11447855.0
seidel-2d_main_O3_mllvm_polly,0.2598107666666667,0.019593052323654717,0.270831,0.210701,0.270435,919633977.0333333,19362251.55329965,972171785,876483261,917926805.0,479657275.7,11202298.530694418,519124410,467428838,478772319.5,420211.8333333333,75151.64965316432,605574,344648,381014.0,336583.5,73976.2371602973,507936,159595,323491.0,30634348.233333334,1751356.3847543737,36233924,26761616,30296132.5,34202.6,4221.529119921455,46790,29697,32622.0,10214.766666666666,1.5905612397737363,10217,10212,10215.0,34898533.96666667,1410041.2365788664,38056368,30985797,34661369.0
syr2k_main_O3_mllvm_polly,2.2412231666666664,0.2721430313141112,2.5583,1.896304,2.324309,7223487634.666667,159985764.22987977,7485210020,6845672071,7231504971.0,12483278138.133333,34294176.12318264,12558003062,12398278029,12480390563.5,234232007.73333332,5633206.16797991,252012866,221464595,234370892.5,1061379.2666666666,110347.58340148242,1349585,878081,1042902.0,1116484493.4666667,3612042.1468967507,1122981689,1110411727,1117882370.0,1221067.2666666666,205355.35780084395,2134306,1112378,1150066.0,14407.933333333332,1.617433755682969,14410,14405,14408.0,1119342319.8666666,3804731.1487561585,1126090897,1112345628,1120241293.5
syrk_main_O3_mllvm_polly,1.0165523666666667,0.08876323949795467,1.108652,0.782633,1.027466,3132267474.3,80876197.56943944,3289471637,3016194094,3128951967.5,6666087914.133333,45831248.3425256,6754496187,6573597834,6661714497.0,15846776.5,4449963.417233425,29056451,9860469,14816859.5,495868.4,125612.4992651113,870864,168094,498993.0,645628872.7666667,4908110.0561375525,655731175,635896188,646096793.5,1104538.7333333334,24734.833774607672,1146717,1065115,1108965.0,12358.9,1.4936647825932452,12361,12356,12359.0,649425297.9666667,6350276.748760089,662729396,637499454,649829464.5
trisolv_main_O3_mllvm_polly,0.10522076666666667,0.010497465226665791,0.113994,0.088049,0.1115685,1160674207.2333333,32571713.95843903,1230010005,1107684193,1157092905.5,548109316.4333333,65556718.60196157,760086944,484207128,523776854.5,13028095.5,871736.6527157057,14795004,10075156,13019551.0,3375268.6,111605.86090054466,3819679,3180879,3370156.0,73442068.63333334,9081301.320650905,85530006,61009303,68760886.0,48452.666666666664,19777.30461976527,86927,27645,39500.0,39527.53333333333,1.1957780134603688,39529,39525,39528.0,71515719.8,6154106.827879891,86476140,65778491,69373885.0
trmm_main_O3_mllvm_polly,3.383602,0.3635478675338555,3.677437,2.858688,3.666783,10441732129.833334,23938180.536902808,10502265329,10406528119,10433355697.5,5598039594.4,34080453.038192526,5706386198,5543215653,5587991552.5,71244276.06666666,505210.84101084893,72262847,70506920,71022890.5,631130.9333333333,98217.89810063003,764835,322052,654798.0,560702093.6,3478402.8848290476,567935478,555565784,559543478.0,1528034.2666666666,23418.7402911213,1572653,1474111,1526614.5,12359.333333333334,1.2954385047310462,12361,12356,12359.0,563777718.9,4419203.83436371,573534171,555786095,562821825.5
