Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_O3_mllvm_polly,0.938878,3521517135,3928781979,7149670,419431,311378431,555082,12171,316259710,558768,1565133008,14526807,1032111123,6670783,<not supported>,3833119,<not supported>,159839,<not supported>,<not supported>,6603136,444810,120569,30936,1935,1524740931,992110,1041266214,94556,<not supported>,<not supported>,0,619
covariance_main_O3_mllvm_polly,1.193422,3493344739,3907830302,7017097,336536,309257016,534548,12173,312480969,534073,1560170932,14362342,1021796045,6707497,<not supported>,3478855,<not supported>,114094,<not supported>,<not supported>,6366468,339030,805344,975242,1238,1598412615,921280,1066590297,24697,<not supported>,<not supported>,62,2076
2mm_main_O3_mllvm_polly,15.743742,48723420756,14131111119,2167813898,1656115,1102188339,2209670,18507,1112295391,2216237,4362644326,2177193889,2187401834,4746082,<not supported>,2022558,<not supported>,1620831,<not supported>,<not supported>,2163357603,437033,5132614,2337259,453153,4489243878,2157755477,2235718794,537564,<not supported>,<not supported>,5097,39424
3mm_main_O3_mllvm_polly,26.115222,73014233877,19625272164,3252166451,1992367,1649006721,3311268,22605,1659649071,3318520,6536169765,3274202067,3269170348,6749367,<not supported>,3721366,<not supported>,3065335,<not supported>,<not supported>,3242299670,697016,6314779,2463500,2882,6480003286,3226163411,3290367059,444850,<not supported>,<not supported>,5714,62115
atax_main_O3_mllvm_polly,0.073603,1098267464,616970727,8810333,5967664,69171702,963048,39534,71143369,965068,255713992,8135771,142116950,6008592,<not supported>,343505,<not supported>,262174,<not supported>,<not supported>,430849,311033,2108731,2056096,4216416,362647553,549233,62503657,440712,<not supported>,<not supported>,28,32965
bicg_main_O3_mllvm_polly,0.112491,1210916340,637257957,6204399,5944640,76414916,530927,39542,83198705,1047313,242169630,11700404,94245856,3135432,<not supported>,6167096,<not supported>,100754,<not supported>,<not supported>,7588586,4975064,1754868,1746157,13102,261127749,486269,68143991,468721,<not supported>,<not supported>,383,38223
cholesky_main_O3_mllvm_polly,0.201622,735598037,1224901464,3737743,577927,101361399,322693,10311,93771369,296396,273264084,18575534,175319505,231196,<not supported>,18931163,<not supported>,30225,<not supported>,<not supported>,6430308,422600,197779,353,165150,490871437,700464,245361931,106712,<not supported>,<not supported>,81,526
doitgen_main_O3_mllvm_polly,0.261562,958610583,2071674744,1828536,414775,186030860,8120287,16488,168886856,6735507,554484925,30701454,48467084,4152083,<not supported>,3054126,<not supported>,93459,<not supported>,<not supported>,1250241,168981,225801,21560,2655216,676480374,1160002,55309205,574390,<not supported>,<not supported>,0,1521
gemm_main_O3_mllvm_polly,0.341170,1096930858,2608249733,3700480,829798,78792925,190958,15224,89714486,217344,519649072,40193448,34569646,2653535,<not supported>,35983981,<not supported>,110995,<not supported>,<not supported>,2400844,163323,2243194,1091824,3033294,629066900,372786,49592452,261593,<not supported>,<not supported>,333,8065
gemver_main_O3_mllvm_polly,0.176026,1436220776,709798907,9433187,8474016,74354631,73964,39573,77222808,71982,271809357,9534920,80954306,4158234,<not supported>,5065510,<not supported>,160596,<not supported>,<not supported>,8744258,5387659,4598096,4598469,1816886,526659475,1729326,125835756,438246,<not supported>,<not supported>,129,29927
gesummv_main_O3_mllvm_polly,0.114983,1916700438,915707719,8456080,7563346,92713125,102130,70787,94304150,107479,371169306,11366852,142181766,5994970,<not supported>,9200823,<not supported>,176608,<not supported>,<not supported>,4930491,3922390,4105614,3717233,371265,479927189,968004,116041024,771159,<not supported>,<not supported>,86,71402
mvt_main_O3_mllvm_polly,0.107357,1174070110,582363175,6126812,5684599,73331114,55412,39544,80299982,63064,256406542,11938151,95550838,4120237,<not supported>,4705498,<not supported>,107896,<not supported>,<not supported>,7136309,5225202,1747812,1685866,11152,277321939,459872,69028297,479134,<not supported>,<not supported>,124,36412
syr2k_main_O3_mllvm_polly,2.557378,7244932312,12479997448,232925979,1032633,1119467376,1120000,14410,1122663872,1120850,4489407728,428036751,65673448,5910751,<not supported>,338057195,<not supported>,256019,<not supported>,<not supported>,226921065,592244,2239349,1309085,2857462,4521451559,1371535,83655803,398298,<not supported>,<not supported>,1826,5722
syrk_main_O3_mllvm_polly,1.073233,3159662245,6713103323,29056451,488028,644913337,1080919,12357,653452850,1091618,2290408445,199831945,69601697,6609916,<not supported>,153418791,<not supported>,189829,<not supported>,<not supported>,27962096,138181,4868,13561,1479659,2306098403,882977,36554292,813,<not supported>,<not supported>,196,1189
trisolv_main_O3_mllvm_polly,0.090262,1134332944,553182582,13321734,3374114,84034462,77975,39528,75189557,27858,222359449,17788003,83370981,3611858,<not supported>,908931,<not supported>,146143,<not supported>,<not supported>,8616090,993665,4021916,2491274,835152,341387497,7918892,121072303,390493,<not supported>,<not supported>,154,27094
trmm_main_O3_mllvm_polly,3.667529,10428880520,5571134298,70506920,653289,557593105,1516078,12359,563182336,1496525,1626156431,625436845,576959825,54934292,<not supported>,101689592,<not supported>,329331,<not supported>,<not supported>,66454109,269301,19188,14291,865885,1655358506,378423895,571059439,101302,<not supported>,<not supported>,629,6368
durbin_main_O3_mllvm_polly,0.464633,2840655884,1025306826,41692395,6306019,80291772,84830,70796,85183235,98350,333985428,71419051,138344655,21860866,<not supported>,1190207,<not supported>,218149,<not supported>,<not supported>,30801053,237984,12605267,6932377,28758,456738638,18934573,178203483,8711373,<not supported>,<not supported>,13,61211
dynprog_main_O3_mllvm_polly,0.203021,691315954,1532791056,7171967,851139,155143408,1506997,8362,151727457,1486744,517800820,25721980,240530751,20779165,<not supported>,14597809,<not supported>,73784,<not supported>,<not supported>,7131306,62392,228093,188,344,597719554,532,283882155,156,<not supported>,<not supported>,113654,83
gramschmidt_main_O3_mllvm_polly,0.598802,2074233847,930449793,29950665,473942,89825093,198726,9800,95390113,197168,291411191,316004241,111325361,66576801,<not supported>,3581807,<not supported>,121784,<not supported>,<not supported>,29731166,360206,2698237,25428,24527,299640114,9565822,76443458,511449,<not supported>,<not supported>,0,268
lu_main_O3_mllvm_polly,0.387828,1251215268,2821549662,29665698,196008,251999322,378253,10312,252252139,381553,1131185656,93431429,373321008,50745747,<not supported>,62402011,<not supported>,44773,<not supported>,<not supported>,31155455,842304,6587,643,271,1280515875,950469,415836381,68220,<not supported>,<not supported>,0,114
ludcmp_main_O3_mllvm_polly,1.524538,5595759176,1924385622,32828445,501660,204905044,915629,10319,212074099,884386,670103569,336259400,42348522,1713452,<not supported>,38139535,<not supported>,182034,<not supported>,<not supported>,26851574,398720,16861,2309,127879,774187589,213026181,1906109,31157,<not supported>,<not supported>,12,689
floyd-warshall_main_O3_mllvm_polly,12.208050,40714610244,11813905041,1218124961,520589,1082334988,2142588,10309,1088654680,2036978,3341124481,2401874232,1086127315,984891078,<not supported>,120222116,<not supported>,1002175,<not supported>,<not supported>,1217573752,670766,209327,5175,276,3367220518,1327942872,1040984345,120500434,<not supported>,<not supported>,1545,27571
reg_detect_main_O3_mllvm_polly,0.013547,71945940,36731424,776652,843192,8716093,9067,8265,11479379,9357,88656096,2333572,37297803,415079,<not supported>,456685,<not supported>,17692,<not supported>,<not supported>,204441,6518,10696,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
adi_main_O3_mllvm_polly,3.059873,11180566949,3280675372,280993159,16645797,236090352,2194546,14408,243118183,2185556,946184707,780788826,331681470,177049232,<not supported>,47184555,<not supported>,441007,<not supported>,<not supported>,255986110,16032858,12745423,1190968,5032178,1124914091,152300440,378727411,697496,<not supported>,<not supported>,0,1241
fdtd-2d_main_O3_mllvm_polly,0.397465,1523869411,1000769238,45907396,9086366,73322415,183102,14125,77315023,179953,333107230,54512882,95741008,20156119,<not supported>,38981209,<not supported>,98803,<not supported>,<not supported>,44219001,7357531,2469099,1525900,37462,378562129,944124,140077336,48954,<not supported>,<not supported>,70,1325
fdtd-apml_main_O3_mllvm_polly,0.788075,4935475982,3062963189,25927513,15122393,167724833,544969,174292,174492482,576420,1390406892,34567599,397199343,18046830,<not supported>,17901041,<not supported>,810630,<not supported>,<not supported>,14889234,4408346,9960912,5926178,5256674,1397864434,5089559,390030231,1346579,<not supported>,<not supported>,249,615808
jacobi-1d-imper_main_O3_mllvm_polly,0.002474,57333628,30426605,612125,684041,7264444,8066,8300,9485947,7959,63463325,1881623,29799174,202141,<not supported>,648899,<not supported>,38860,<not supported>,<not supported>,364916,98417,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
