Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,5.652097,19265690477,2603739801,169719881,652879,144655895,570195,12173,152669945,573424,1158865165,1170736658,541992266,2146547,<not supported>,53312071,<not supported>,564161,<not supported>,<not supported>,167736389,535486,615495,92704,1455,1147827435,748616210,532170891,573032,<not supported>,<not supported>,853,15107
covariance_main_mlir,6.286539,19276143195,2583964821,164174231,480558,142358079,556230,12173,148715695,558189,1157652839,1162481639,549268540,3650479,<not supported>,49214398,<not supported>,590909,<not supported>,<not supported>,162479786,425430,653815,63724,3986,1169168537,753405891,511704394,575129,<not supported>,<not supported>,0,12884
2mm_main_mlir,18.575405,52005358953,12408221959,2172880683,1610369,568477800,2305141,18507,574806622,2311166,4917224681,2178852824,2197698104,2655761,<not supported>,10832412,<not supported>,1786329,<not supported>,<not supported>,2172623825,924190,2709788,2067088,4483,4883000075,2157635794,2221016252,72251,<not supported>,<not supported>,1239,10153
3mm_main_mlir,22.159805,78353180479,16835479689,3261512274,1795000,843899585,3416555,22605,851201375,3420085,7319798706,3267593983,3271169249,3622598,<not supported>,15724973,<not supported>,2104876,<not supported>,<not supported>,3259850786,905514,3307931,2143558,3811,7349484856,3238623424,3306821074,227727,<not supported>,<not supported>,1712,23905
atax_main_mlir,0.039130,963640968,734095930,3192134,2423596,69802797,27067,39537,67045197,30789,215669713,5199916,101795731,4731387,<not supported>,1658278,<not supported>,116468,<not supported>,<not supported>,471457,700624,1870705,1775493,4026609,369506996,404109,155869438,362650,<not supported>,<not supported>,188,29977
bicg_main_mlir,0.052546,939880821,708156622,2437942,2106929,56470249,30568,39542,59213225,30273,376461051,15154717,121313675,4266225,<not supported>,1581541,<not supported>,160015,<not supported>,<not supported>,862993,205752,4459264,4222866,4800,276874604,409898,127607143,392080,<not supported>,<not supported>,87,30462
cholesky_main_mlir,0.289987,936289246,930245105,2488522,806231,61671554,354702,10312,60159402,354361,401903428,22592350,98786671,320582,<not supported>,22129587,<not supported>,48570,<not supported>,<not supported>,5340188,362007,3316,372,115162,483509388,573924,55426092,1425,<not supported>,<not supported>,13,301
doitgen_main_mlir,0.473009,1518917653,1677642128,1331363,896343,95752080,83729,16487,95166846,85379,643104392,262902875,298432242,3594738,<not supported>,2213611,<not supported>,138648,<not supported>,<not supported>,466788,183774,273497,195819,307033,719143926,76141,324755986,38979,<not supported>,<not supported>,138,5197
gemm_main_mlir,8.470682,25867370056,6603847486,1089254479,896363,291370578,1145598,14408,299943919,1147395,2483446745,1089987312,1108199581,2258654,<not supported>,5420743,<not supported>,740832,<not supported>,<not supported>,1083582369,382264,2396888,1214342,2764906,2629965391,1075938672,1121520798,100978,<not supported>,<not supported>,1961,10415
gemver_main_mlir,0.389181,1987425408,1201138596,22931141,5860903,117702074,1105290,39575,119326806,985119,367355165,42795895,138508097,4927364,<not supported>,4428740,<not supported>,180479,<not supported>,<not supported>,26187848,4533264,4087659,3853799,10154,289245845,19024612,150915925,351392,<not supported>,<not supported>,93,28600
