Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,6.736070,19001245742,8100810173,180179523,966958,279654454,571796,12325,275004672,565495,2055289368,1182683184,799765750,2055708,<not supported>,60593140,<not supported>,1351685,<not supported>,<not supported>,178834546,1175186,672949,64434,3090,2062607863,758353696,812263147,538602,<not supported>,<not supported>,0,13493
covariance_main_mlir,6.731816,18989950617,7793207103,178492758,917741,270527846,568997,12322,276523137,598232,2055602917,1178315709,782049325,1614809,<not supported>,63517159,<not supported>,871913,<not supported>,<not supported>,177286212,1140573,592923,51360,3502,2210184388,744766677,823463098,580063,<not supported>,<not supported>,0,11507
2mm_main_mlir,17.324202,48629575575,39620127971,2176539266,1759241,1134788118,2340794,18658,1143424927,2351929,9521526674,2230200998,3311891748,6055822,<not supported>,27377488,<not supported>,2614444,<not supported>,<not supported>,2168398731,1158680,839163,132436,892497,9539712637,2172695713,3291386082,209619,<not supported>,<not supported>,100,29269
3mm_main_mlir,26.032025,72810610545,57767227725,3264216694,2268219,1696473349,3506007,22755,1705422250,3512402,13867281780,3338456653,4955476660,7248707,<not supported>,37756733,<not supported>,4661880,<not supported>,<not supported>,3251409679,1203763,1083733,296260,2496281,13878470907,3249154674,4934117358,313558,<not supported>,<not supported>,12,48553
atax_main_mlir,0.138422,861693527,1171965790,3043275,2579229,115832256,82283,39687,114684629,79347,394538343,11649834,156307438,6291302,<not supported>,6236341,<not supported>,875029,<not supported>,<not supported>,2046801,1570636,1833230,1775587,2011372,495060629,363401,193874243,374924,<not supported>,<not supported>,13,28630
bicg_main_mlir,0.054214,657366047,727754868,2585961,2470095,53481920,72677,39696,68561095,85342,87917051,5978776,65601303,1949930,<not supported>,5074081,<not supported>,84703,<not supported>,<not supported>,1829932,790110,2188255,2123034,3712989,267692032,452534,120587290,442604,<not supported>,<not supported>,555,36031
cholesky_main_mlir,0.328885,1053070917,2634169055,2376766,973245,97072527,415521,10466,100507355,383954,700404500,23272992,147475405,404903,<not supported>,24507182,<not supported>,60939,<not supported>,<not supported>,4225464,677842,5048,1126,155737,798782464,624067,164787707,68695,<not supported>,<not supported>,0,96
doitgen_main_mlir,0.942377,2790335268,7211736503,2558764,1210852,186784209,209259,16643,185424741,182600,1327736180,263654412,471135505,2393999,<not supported>,5805900,<not supported>,1143962,<not supported>,<not supported>,2580065,800237,310082,143858,274879,1389662443,62872,481397468,26766,<not supported>,<not supported>,0,7400
gemm_main_mlir,8.601505,24279737607,20408506300,1089599850,1378101,575104291,1184144,14560,586627803,1212590,4912050662,1119360687,1673136202,3730218,<not supported>,15048250,<not supported>,1885681,<not supported>,<not supported>,1082102683,1336597,172791,30632,9617,4922822157,1087693421,1651686435,63981,<not supported>,<not supported>,37,14798
gemver_main_mlir,0.637797,2264817790,2631814510,28795787,6314966,331094562,1491939,39727,341923908,1220315,995853706,48892156,437871018,6439300,<not supported>,9148691,<not supported>,570602,<not supported>,<not supported>,20068288,4189506,1744375,1654311,4666524,1160825463,13744302,502985029,409536,<not supported>,<not supported>,141,28766
gesummv_main_mlir,0.058754,886011270,762140155,6172001,4839406,70030798,117886,70941,94902680,181451,175593879,7844114,109821417,4984079,<not supported>,5226556,<not supported>,153517,<not supported>,<not supported>,3178774,1991295,4596460,2631204,5512636,305569485,842385,153104420,690342,<not supported>,<not supported>,0,68987
mvt_main_mlir,0.321379,1382440821,1076587455,21445603,4331614,121544934,1100881,39696,113458878,1097670,466161490,37343175,178864512,4339333,<not supported>,3368208,<not supported>,864921,<not supported>,<not supported>,26809425,3543219,1740735,1687573,2488708,436518855,19918505,157463369,392415,<not supported>,<not supported>,113,27847
symm_main_mlir,0.000001,77271004,59573434,986783,997034,12999337,44073,14562,16623956,21564,20668723,1765623,26895076,1573350,<not supported>,133519,<not supported>,525074,<not supported>,<not supported>,516989,587275,511,19995,139517,58735316,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
syr2k_main_mlir,6.497329,18311679810,48465089474,15951163,1098481,2283007130,34653730,14560,2288879627,34669212,15410203336,381744759,4517781633,4458109,<not supported>,359833259,<not supported>,1615068,<not supported>,<not supported>,15169210,1009352,364424,29064,1026152,15479149243,359877,4582441526,172952,<not supported>,<not supported>,807,18367
syrk_main_mlir,5.169961,14591137411,32329795963,7586770,959641,2281435943,34646380,12511,2282756358,34646260,12167187939,146247540,3439128440,3341711,<not supported>,136668689,<not supported>,1570495,<not supported>,<not supported>,7671571,1226193,172841,24464,846848,12242866714,109953,3481890597,8063,<not supported>,<not supported>,61602,12873
trisolv_main_mlir,0.016864,501404201,303057749,2885262,2757769,36339903,30704,39680,41281993,33499,52522497,4510438,69358181,4131827,<not supported>,1277702,<not supported>,673241,<not supported>,<not supported>,1580530,1244847,1676481,1603977,4179792,191948794,878498,87241291,532282,<not supported>,<not supported>,1393,48764
trmm_main_mlir,1.273916,3707037771,10654466843,4316918,1207574,287003383,772095,12512,288611782,661821,2353858876,70366330,823567668,829535,<not supported>,69154102,<not supported>,507220,<not supported>,<not supported>,5128226,1034046,8381,4318,371409,2405554569,1723740,853055187,2618,<not supported>,<not supported>,0,438
durbin_main_mlir,0.566704,2313195552,860678917,45503632,6939820,91218772,104552,70943,112654592,186873,292670013,63039497,194712281,19793556,<not supported>,3823464,<not supported>,219155,<not supported>,<not supported>,31069185,429518,13152454,6040541,20279,218929412,26757205,135560979,9658267,<not supported>,<not supported>,52,67305
dynprog_main_mlir,1.321625,3812235126,6525489411,4549913,1183355,458476758,2716000,8518,459705335,2831583,1700573417,41340090,782396872,27353395,<not supported>,29524437,<not supported>,226041,<not supported>,<not supported>,2513128,3601,1091138,4089,1453,1750014771,29699,782642852,967,<not supported>,<not supported>,0,1785
gramschmidt_main_mlir,2.342891,6671966366,4414494822,271160284,1022187,362364288,315968,9954,364580258,293809,1468696822,267850136,505979517,66570851,<not supported>,3333403,<not supported>,331204,<not supported>,<not supported>,269186056,450793,380685,41631,1778,1479069264,281690733,500143340,2013453,<not supported>,<not supported>,0,3683
lu_main_mlir,2.439707,6934616357,16160801393,4516147,905775,1608892079,548737,10461,1610684752,544853,5719358627,48224496,1969074232,44284173,<not supported>,46848046,<not supported>,379725,<not supported>,<not supported>,4089016,368019,42314,6875,2113,5823539749,1000568,2035819056,23540,<not supported>,<not supported>,712,5892
ludcmp_main_mlir,2.164767,6219703046,4884867027,33026924,967265,201933467,809194,10473,201550247,755065,1314170132,345597512,290661240,1270106,<not supported>,42915802,<not supported>,519329,<not supported>,<not supported>,31383176,1078320,24301,4666,102427,1444927614,210912149,300430427,37254,<not supported>,<not supported>,0,5202
floyd-warshall_main_mlir,5.293217,14942538303,35351121434,13600800,997328,2251875228,15347634,10463,2252740786,15082925,9941764622,237672110,3402458954,127382591,<not supported>,168163587,<not supported>,561902,<not supported>,<not supported>,14998265,1151066,37655,15070,144888,9987494829,269388,3432059590,5072,<not supported>,<not supported>,0,1707
reg_detect_main_mlir,0.246372,791092370,1600195218,835942,1066300,185603531,1249189,8419,187279136,1328363,437076074,4127629,231093365,1156870,<not supported>,2131166,<not supported>,144332,<not supported>,<not supported>,660535,20793,1426,872,885,572763531,2139,292706032,209,<not supported>,<not supported>,907,3996
adi_main_mlir,2.143367,6134628754,11489769805,4596550,1709216,496585180,448347,14560,539176149,443426,2753198747,117549168,935460056,46755091,<not supported>,98677081,<not supported>,1089664,<not supported>,<not supported>,5875138,1988597,36312,15165,21475566,2549161285,1178883,885150074,39649,<not supported>,<not supported>,30446,4921
fdtd-2d_main_mlir,1.052870,3130894248,7484982532,2033192,894846,657829276,272345,14278,658368986,276121,2549723480,55756433,815854346,23546245,<not supported>,44923777,<not supported>,360287,<not supported>,<not supported>,1532694,570167,25789,1134,8514736,2550658933,760516,863015257,29506,<not supported>,<not supported>,53232,2234
fdtd-apml_main_mlir,0.663926,2920419931,3490436016,12462049,10525774,166658485,619686,174446,177079618,739096,884603163,39376701,369094026,19604466,<not supported>,19138960,<not supported>,1978728,<not supported>,<not supported>,1218664,501960,9770438,8136409,7072575,860473297,2664334,369012607,1310672,<not supported>,<not supported>,673,588720
jacobi-1d-imper_main_mlir,0.012435,74194013,43366328,865330,864757,9318458,37990,8453,11271387,10653,20687725,2353162,23814104,546285,<not supported>,947619,<not supported>,14092,<not supported>,<not supported>,168876,16565,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_mlir,0.290108,960978667,1972331012,831634,684485,174509028,58913,12320,173728880,57482,637811193,14422131,219860414,7225052,<not supported>,6200931,<not supported>,785991,<not supported>,<not supported>,2376633,1493552,190849,97468,2162772,749289328,106915,230777895,98319,<not supported>,<not supported>,0,1286
seidel-2d_main_mlir,0.310615,1015985623,1501993719,557625,666798,49893001,133348,10367,53853270,91673,317004874,2579190,86885822,415240,<not supported>,4195065,<not supported>,50933,<not supported>,<not supported>,1607794,648068,19182,5382,78826,358440066,3762,74679666,244,<not supported>,<not supported>,0,132
