Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,6.735275,18988439846,7990232003,166694783,1021746,272575165,571478,12328,276495080,599933,2050431604,1171201688,787114906,1712698,<not supported>,60468767,<not supported>,917734,<not supported>,<not supported>,164853337,1029629,615040,37991,1343,2072396709,747980595,865220938,524825,<not supported>,<not supported>,0,12122
covariance_main_mlir,6.743998,19004185281,7787569724,180844232,944618,271549958,572918,12322,277033370,569630,2048240877,1169591272,797052731,1723289,<not supported>,60064739,<not supported>,1135174,<not supported>,<not supported>,178293278,1485721,683858,48037,1947,2242667545,745487349,846260684,573424,<not supported>,<not supported>,0,12338
2mm_main_mlir,13.665249,48428956988,39630758783,2176239067,1769245,1144237634,2385464,18657,1150970502,2358668,9513164571,2212354552,3315704571,6143732,<not supported>,20604550,<not supported>,3004957,<not supported>,<not supported>,2168380751,1597787,614898,114106,16389,9539365292,2169843523,3292396285,182257,<not supported>,<not supported>,1638,40042
3mm_main_mlir,23.846909,72902347148,57775239930,3264011685,2053134,1693984182,3552524,22754,1701232418,3557143,13863703287,3338874262,4954065451,8005782,<not supported>,37357561,<not supported>,4134915,<not supported>,<not supported>,3258016493,1000627,1264114,259256,2515753,13880386011,3250984758,4932689791,436082,<not supported>,<not supported>,42101,109367
atax_main_mlir,0.143090,858745257,1177074115,2914579,2497663,115135744,80605,39687,116042796,89605,394327705,11776695,156213090,6255263,<not supported>,6190120,<not supported>,737317,<not supported>,<not supported>,1450245,1259135,1798070,1774565,2040108,478546479,364502,194068248,370624,<not supported>,<not supported>,13,28183
bicg_main_mlir,0.053128,623455149,751545278,2463960,2263212,40738974,35021,39697,51279231,60815,164299947,5879043,83118730,4937364,<not supported>,272506,<not supported>,934828,<not supported>,<not supported>,1337957,1172044,2008310,1963459,3268448,282832189,388955,122974120,414135,<not supported>,<not supported>,14,31137
cholesky_main_mlir,0.330123,1034094485,2547813186,2551962,1161311,96914768,420446,10464,100728816,389196,700734385,23461184,148323614,388971,<not supported>,24571921,<not supported>,46608,<not supported>,<not supported>,3419735,787886,3128,193,185833,799650814,646883,165381003,70810,<not supported>,<not supported>,1141,4124
doitgen_main_mlir,0.971129,2826692579,7226837270,4053460,1222102,181356083,194149,16644,190835180,223087,1321387671,275694016,474660726,2870384,<not supported>,5269847,<not supported>,1378468,<not supported>,<not supported>,4437990,1085627,311098,172744,272992,1392736842,64242,481563390,29471,<not supported>,<not supported>,0,7739
gemm_main_mlir,8.324592,24283560149,20409482202,1089805891,1351540,575267759,1191684,14561,586213595,1222809,4911604899,1118123385,1673616260,3805655,<not supported>,15110438,<not supported>,1989723,<not supported>,<not supported>,1082497182,1478013,182217,22385,9670,4921600148,1088622621,1651452650,45225,<not supported>,<not supported>,263,17318
gemver_main_mlir,0.632922,2251773692,2593522129,29496448,6592481,339271208,1270722,39729,346371578,1246728,1078610166,40881746,456814910,6429765,<not supported>,9230318,<not supported>,425860,<not supported>,<not supported>,20469424,4444899,1708179,1664305,2896223,1249092572,16578121,440178722,395546,<not supported>,<not supported>,0,29074
gesummv_main_mlir,0.057869,978027774,622980763,6852142,4991125,85074190,338555,70941,60876384,98729,214807812,17327447,150797993,5250551,<not supported>,10592142,<not supported>,131984,<not supported>,<not supported>,3637238,2067683,4762186,4384891,5150509,295180920,936805,151889603,880102,<not supported>,<not supported>,165,81599
mvt_main_mlir,0.312875,1415060507,1019503177,21859823,4636302,109932662,1088121,39696,113702641,1090324,440115431,43626462,121954688,2063895,<not supported>,6884585,<not supported>,112468,<not supported>,<not supported>,27849603,3100358,1625865,1577960,2464368,433504273,14589236,201596932,556769,<not supported>,<not supported>,60,38801
