Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,6.740017,18948069248,7956504632,169197693,857532,275801102,597633,12326,279933633,569361,2030443714,1180680897,795745340,1689888,<not supported>,63133639,<not supported>,948696,<not supported>,<not supported>,166131109,1128347,605097,32507,2179,2117272446,747582800,863802773,536498,<not supported>,<not supported>,25,10664
covariance_main_mlir,6.747857,18960102486,7775428818,172071224,772064,274297082,596243,12322,280446825,595645,2044102160,1185204921,785662459,1666589,<not supported>,65136510,<not supported>,904768,<not supported>,<not supported>,169084199,1100481,606079,17545,952,2224494553,745591593,834923881,581883,<not supported>,<not supported>,12,12485
2mm_main_mlir,16.821058,48333798392,39637995555,2177353801,1687478,1135513321,2348345,18655,1144336366,2360190,9521263754,2191546912,3313265368,5860059,<not supported>,13961095,<not supported>,2691116,<not supported>,<not supported>,2168482288,1309968,687829,76668,1162805,9547191245,2170010636,3292570290,129931,<not supported>,<not supported>,50,30358
3mm_main_mlir,26.000258,72863588572,57767966454,3263891012,2067211,1696210015,3570492,22754,1704998311,3577804,13867446211,3341701368,4955102441,8075726,<not supported>,37509381,<not supported>,4396117,<not supported>,<not supported>,3254618851,1308407,1208582,269538,908407,13895473759,3253474249,4934329186,319202,<not supported>,<not supported>,42449,71291
atax_main_mlir,0.137369,873065118,1198221080,3111763,2607540,109569914,75950,39687,107787079,78128,385843187,12005575,156644503,6250776,<not supported>,6271767,<not supported>,509930,<not supported>,<not supported>,1696734,1373900,1810148,1778147,1793515,501760813,374861,197561067,415897,<not supported>,<not supported>,0,28245
bicg_main_mlir,0.053107,646639605,779547333,2560072,2340280,41848996,31836,39695,46210712,42413,201800697,6288292,90287341,4929257,<not supported>,152020,<not supported>,557908,<not supported>,<not supported>,985679,982183,2026004,1995809,662382,222277435,447803,127688568,468729,<not supported>,<not supported>,15,31586
cholesky_main_mlir,0.330824,1041041734,2565818435,2523521,1120034,97032924,421005,10467,100366434,389368,700287301,23453085,147651145,399888,<not supported>,24853022,<not supported>,47325,<not supported>,<not supported>,3501379,847698,3502,640,192121,799461709,648093,165119716,72711,<not supported>,<not supported>,1095,3741
doitgen_main_mlir,0.947968,2797570784,7228474281,2148017,1204701,186077414,203216,16641,188937412,173119,1330465437,263923252,472829791,2969970,<not supported>,4629796,<not supported>,1329967,<not supported>,<not supported>,2643159,1191359,332187,77940,269299,1391952183,68511,482512702,29454,<not supported>,<not supported>,0,7404
gemm_main_mlir,8.655717,24301572654,20412194646,1089949507,1362159,575488527,1207624,14561,582157061,1201031,4911720302,1114802821,1674791988,3846369,<not supported>,14968656,<not supported>,2070441,<not supported>,<not supported>,1082833923,1452884,196569,16632,3125,4924366060,1089272558,1651847247,37039,<not supported>,<not supported>,0,35164
gemver_main_mlir,0.631198,2256330932,2604483417,29343495,6607436,331135943,1269643,39728,334501624,1191336,1045724286,41902065,456805720,6302771,<not supported>,9259927,<not supported>,191908,<not supported>,<not supported>,20101626,4004810,1745090,1626392,5585625,1128067730,14421829,500916386,433416,<not supported>,<not supported>,12,27295
