Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,5.617214,19220590020,2590926017,151321310,646152,143365541,553039,12174,153105199,573407,1161911253,1158022161,543482132,2669864,<not supported>,50503369,<not supported>,582707,<not supported>,<not supported>,146062051,429225,618183,56599,979,1132491589,751634153,534678221,568316,<not supported>,<not supported>,0,17400
covariance_main_mlir,6.008324,19222668545,2580573113,166574645,497756,142174407,551425,12173,149326656,554265,1163810645,1165609594,545467152,3612330,<not supported>,49233425,<not supported>,613760,<not supported>,<not supported>,166775157,497551,634378,64089,1011,1173454431,753702620,514908178,572099,<not supported>,<not supported>,1049,9879
2mm_main_mlir,14.395367,51814153597,12380430802,2162617839,1480863,575083793,2304251,18508,576274849,2285491,4919375900,2185626022,2193445488,2517146,<not supported>,10602164,<not supported>,1401589,<not supported>,<not supported>,2169485173,749431,2668018,2098824,2301,4903453304,2156826347,2220870247,52125,<not supported>,<not supported>,4877,23280
3mm_main_mlir,22.072995,78224076061,16759564948,3259803296,1756098,844785963,3414532,22604,853334368,3422913,7330819616,3263183520,3289847818,4793599,<not supported>,15713940,<not supported>,2298616,<not supported>,<not supported>,3251057343,811545,3217036,2474800,2692,7341755476,3238927057,3307557837,146983,<not supported>,<not supported>,4872,33083
atax_main_mlir,0.032117,942248342,797593479,3640476,2567025,79981346,73222,39533,92719114,70529,252325853,3326280,83616556,3366213,<not supported>,107153,<not supported>,148360,<not supported>,<not supported>,112316,83048,4029191,2541875,3789561,396393757,492384,157552345,342013,<not supported>,<not supported>,13,27355
bicg_main_mlir,0.052562,955297577,652788198,2266211,2069613,60207711,47490,39544,89412187,83620,251437443,5527361,109031376,4960874,<not supported>,1755880,<not supported>,148095,<not supported>,<not supported>,453560,428264,2025100,1930580,3834317,334083149,386113,125255761,388093,<not supported>,<not supported>,162,31945
cholesky_main_mlir,0.291196,959153122,946379814,2404398,600799,61190568,357302,10311,62931464,342872,385710917,21324158,92119182,377061,<not supported>,22522699,<not supported>,41325,<not supported>,<not supported>,4148048,401677,2806,80,138834,486585278,660584,56109888,1390,<not supported>,<not supported>,337,341
doitgen_main_mlir,0.475154,1505376863,1680522039,1137836,574937,90527438,80922,16490,97406787,89381,676733840,278069023,306146484,3573934,<not supported>,2373895,<not supported>,202829,<not supported>,<not supported>,800114,216895,239753,130961,411707,704053309,72304,318919241,38113,<not supported>,<not supported>,0,5031
gemm_main_mlir,7.503570,25909393233,6568775102,1090880644,908264,291979213,1147165,14409,300859682,1148335,2485036164,1090282206,1110645448,2415741,<not supported>,5463694,<not supported>,783076,<not supported>,<not supported>,1082665455,576116,2165972,762992,3135020,2625974909,1073526313,1104351115,17400,<not supported>,<not supported>,4684,11021
gemver_main_mlir,0.395060,1973090058,1133670067,24910481,5992606,118335739,1088139,39574,124655718,660290,363495968,43675386,111467128,4873772,<not supported>,4443556,<not supported>,181424,<not supported>,<not supported>,25808747,4458548,4071415,3830017,7938,309236997,14461877,179270459,344843,<not supported>,<not supported>,105,27967
gesummv_main_mlir,0.057538,1764163781,957517815,6614904,4418263,75166182,91932,70788,92349699,146694,412186364,11758518,163630857,7021951,<not supported>,169119,<not supported>,270063,<not supported>,<not supported>,179340,170745,4887523,3807954,3096661,513226066,827930,177009672,666642,<not supported>,<not supported>,13,64461
mvt_main_mlir,0.292230,1682378493,957916748,18941766,4264160,88067151,45225,39541,87732082,47598,242231552,41423525,117193883,4670964,<not supported>,3331139,<not supported>,149408,<not supported>,<not supported>,22331285,2588874,1839083,1761667,4110537,318532435,17393418,108832709,361476,<not supported>,<not supported>,360,31291
syr2k_main_mlir,4.636274,13211554253,20178158762,9090403,667968,1188589695,1404410,14409,1188478433,1407198,5452450518,313352661,2156247333,2330275,<not supported>,291665643,<not supported>,402273,<not supported>,<not supported>,8247720,187733,1886058,666144,3984913,5603784580,705143,2209795913,16343,<not supported>,<not supported>,1591,4622
syrk_main_mlir,3.324341,9840365045,14665062740,2994604,561010,1182402161,1276827,12359,1191875592,1258616,3307650056,139944451,1105638616,2572325,<not supported>,133166219,<not supported>,313382,<not supported>,<not supported>,2305995,146613,13646,14913,1499368,3299578037,82742,1102004235,3245,<not supported>,<not supported>,614,2740
trisolv_main_mlir,0.015255,860867909,456776199,2447751,2315341,57210316,25150,39527,62248094,25597,206158676,4661828,91915414,4424230,<not supported>,111970,<not supported>,168342,<not supported>,<not supported>,347459,309227,1773066,1726194,4978066,271159559,1319153,125397078,537614,<not supported>,<not supported>,53,41384
trmm_main_mlir,0.879760,2677108881,3330277425,5231660,553051,150026751,1069622,12358,151341711,1032401,1281839785,70061119,556612655,2491494,<not supported>,64507756,<not supported>,130915,<not supported>,<not supported>,4248739,180248,4457,14335,689981,1319910862,2023231,591958055,1246,<not supported>,<not supported>,125,1200
durbin_main_mlir,0.475623,2915764754,766650820,44269398,6250734,76908133,84925,70794,82693778,88058,315687707,62147974,196850453,19765543,<not supported>,7680372,<not supported>,255238,<not supported>,<not supported>,27169496,740833,13216134,5990694,11168,341232358,23882584,124464176,10347123,<not supported>,<not supported>,0,65850
dynprog_main_mlir,0.314171,1032134281,2220936956,4401862,822789,122717699,291553,8366,122956627,292050,674444794,30683196,290542489,20270148,<not supported>,24432742,<not supported>,61783,<not supported>,<not supported>,3923175,42921,304540,202,188,683325687,661,322761544,243,<not supported>,<not supported>,162,431
gramschmidt_main_mlir,2.461628,6996452713,854403907,269806349,514952,49141553,300513,9800,56439172,306181,306769647,269580447,182289233,66623575,<not supported>,3757802,<not supported>,202879,<not supported>,<not supported>,267853108,375857,256638,46997,920,293734765,265566448,138492742,10668023,<not supported>,<not supported>,176,3330
lu_main_mlir,0.309095,1048116049,2903016769,10594564,417469,103267024,568927,10312,105726712,659577,831579146,40286404,337279204,38023733,<not supported>,39636324,<not supported>,32994,<not supported>,<not supported>,10438411,888050,3412,0,206,948002373,1031523,422499378,123903,<not supported>,<not supported>,0,550
ludcmp_main_mlir,2.159850,6132505476,1873506032,33132246,532864,111856832,916070,10320,115432015,868660,775262062,335912232,128173678,1833115,<not supported>,40016709,<not supported>,184279,<not supported>,<not supported>,29470245,358201,16381,398,225385,861242479,212698768,97055567,35756,<not supported>,<not supported>,224,4883
floyd-warshall_main_mlir,1.458289,4287834028,11811869634,15794891,499063,1188544853,34247889,10312,1184656026,34116598,3274268724,254204705,1038468948,118471064,<not supported>,184625789,<not supported>,138887,<not supported>,<not supported>,14976693,409429,10528,1596,585883,3306267919,84704,1134501777,1776,<not supported>,<not supported>,373,1974
reg_detect_main_mlir,0.017784,76088830,40104099,852279,892505,9515086,9713,8265,12773139,9476,113703066,2466317,37681557,444976,<not supported>,276737,<not supported>,12999,<not supported>,<not supported>,158196,184,4407,6544,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
adi_main_mlir,1.781569,5181202012,2237170961,5807688,1695998,63924674,225326,14409,67272932,226926,1145921051,98090157,335040289,40563282,<not supported>,91170309,<not supported>,275010,<not supported>,<not supported>,7848403,2426832,2287209,1621053,16653654,1250967332,1409354,373663171,152992,<not supported>,<not supported>,168,2816
fdtd-2d_main_mlir,0.198539,945176447,1493532735,16186681,2090116,45690537,155396,14121,47964221,152731,619137159,43661090,164300164,19341670,<not supported>,40521019,<not supported>,92422,<not supported>,<not supported>,24666286,4178020,1815272,345659,6191915,716380174,1617971,194756447,10659,<not supported>,<not supported>,0,246
fdtd-apml_main_mlir,0.648438,4128275521,2728006745,12422418,10890919,156054967,276055,174294,187434632,286133,1234814879,40271424,420130984,19500408,<not supported>,17897375,<not supported>,877159,<not supported>,<not supported>,3046381,923729,9485030,7819519,6528893,1142777260,2731541,357070847,1336260,<not supported>,<not supported>,769,573533
jacobi-1d-imper_main_mlir,0.001390,65205800,34174454,683483,714311,7307819,7456,8298,8996646,7081,68016451,1821395,29071977,312951,<not supported>,1687529,<not supported>,48182,<not supported>,<not supported>,470577,85457,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_mlir,0.055195,337118419,433225226,5382901,431427,19963195,58322,12170,20952215,57802,160737213,7130728,47722563,3208525,<not supported>,79555,<not supported>,92245,<not supported>,<not supported>,69733,94244,630886,254,3533444,244595078,598897,96738919,192186,<not supported>,<not supported>,0,45
seidel-2d_main_mlir,0.268783,924189800,378299832,537175,484564,31141895,46771,10216,36622063,50619,195443776,2665597,55490279,2436701,<not supported>,1902707,<not supported>,50318,<not supported>,<not supported>,357019,397070,24425,221,1931,227874589,3444,25743053,209,<not supported>,<not supported>,184,1723
