Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,6.903021,19284215118,2601305322,163201412,600300,147084153,565075,12173,152670182,570402,1148221044,1167728022,543921360,3013274,<not supported>,51658768,<not supported>,596401,<not supported>,<not supported>,158878698,352919,633466,79825,1091,1146798376,756474423,532684928,552252,<not supported>,<not supported>,664,13638
covariance_main_mlir,5.447452,19262590246,2599152916,167160916,461586,142624542,553800,12172,146579960,570563,1162023725,1173141720,544431393,3788101,<not supported>,48189802,<not supported>,608644,<not supported>,<not supported>,164197085,372162,633029,61287,653,1172726119,754562872,515300071,581375,<not supported>,<not supported>,703,10061
2mm_main_mlir,16.511067,51764932990,12404561161,2171075997,1423440,566688772,2278594,18508,575315480,2279440,4913152608,2181464171,2187486093,2455143,<not supported>,10599760,<not supported>,1400186,<not supported>,<not supported>,2170275875,998653,2831904,2034652,2910,4886987458,2157104178,2216010143,81466,<not supported>,<not supported>,8857,29543
3mm_main_mlir,22.802074,78437151683,16774664443,3262278355,1624823,843168604,3410975,22605,851748657,3415166,7331393620,3272972072,3272354706,3655161,<not supported>,15875098,<not supported>,2204406,<not supported>,<not supported>,3253028591,1005486,3205579,2512577,2643,7316153968,3236991996,3310125314,139730,<not supported>,<not supported>,3358,29780
atax_main_mlir,0.032250,926651222,788257954,3547626,2521716,65461287,39637,39536,69465749,44762,307789339,6179083,104132039,3097425,<not supported>,84543,<not supported>,153192,<not supported>,<not supported>,109521,80567,4410788,2764274,1215008,369107432,391156,124458515,427170,<not supported>,<not supported>,98,30062
bicg_main_mlir,0.041489,950110379,685739428,2401709,2125798,56014049,31030,39544,61215643,29807,346054067,12781473,112020345,4002467,<not supported>,1303666,<not supported>,157107,<not supported>,<not supported>,1035328,370170,4649069,2930555,1402218,391302869,401007,130351453,467268,<not supported>,<not supported>,117,31280
cholesky_main_mlir,0.288226,979557953,963866896,2539015,827666,62926485,376923,10314,58546664,345619,399697056,21344801,90403912,300239,<not supported>,21403401,<not supported>,35271,<not supported>,<not supported>,4274664,368094,2355,89,128621,501514533,532207,57491145,8748,<not supported>,<not supported>,25,568
doitgen_main_mlir,0.372072,1524515689,1695206709,4746630,625733,90419154,98565,16489,96676078,104366,685128337,278161586,303728667,3149873,<not supported>,2240239,<not supported>,175526,<not supported>,<not supported>,3940714,290565,269964,142498,1813175,688725403,79540,321840038,40165,<not supported>,<not supported>,0,4998
gemm_main_mlir,7.242394,25915026790,6566181976,1088320626,617932,294116526,1148636,14410,306139759,1154969,2484698250,1087817703,1119328207,3435900,<not supported>,5415589,<not supported>,701332,<not supported>,<not supported>,1080770678,653396,188160,14582,79028,2448652494,1089832906,1089594237,16435,<not supported>,<not supported>,756,7780
gemver_main_mlir,0.396747,1977090397,1118296803,26624671,6057498,119781152,1102856,39575,122957019,887579,366189094,41935883,130405505,4964561,<not supported>,4406571,<not supported>,174483,<not supported>,<not supported>,26913160,4447482,4084582,3876249,8287,334677536,18178152,165942903,352625,<not supported>,<not supported>,225,28260
gesummv_main_mlir,0.057196,1774776602,952563201,6529316,4417009,83057098,107154,70786,115250607,225232,416810475,7878803,150309864,7545881,<not supported>,169720,<not supported>,253130,<not supported>,<not supported>,398650,347493,4294691,3982963,6432130,521571347,841766,180091970,708858,<not supported>,<not supported>,278,65241
mvt_main_mlir,0.290324,1646097133,805056591,24110498,4102914,101684125,1098629,39544,108726454,1099806,330841554,35037974,157960931,4162654,<not supported>,2270725,<not supported>,167585,<not supported>,<not supported>,24330863,2168181,4171168,3933309,4400,240591255,18292305,136746993,374376,<not supported>,<not supported>,67,28669
syr2k_main_mlir,4.635414,13146019682,20095604539,9320635,149561,1191032718,1428261,14408,1194667564,1438739,5450947075,315832292,2178167527,2785672,<not supported>,289799525,<not supported>,468316,<not supported>,<not supported>,8407258,138181,1030187,2817,3346047,5526659541,764152,2193865878,12645,<not supported>,<not supported>,0,1551
syrk_main_mlir,3.457366,9859122560,14710769008,2858170,471514,1187389529,1171558,12360,1193449926,1174406,3293157054,139470486,1104310159,2604246,<not supported>,132530512,<not supported>,332906,<not supported>,<not supported>,2384074,150537,15832,14989,1521928,3300328969,90602,1102500552,4279,<not supported>,<not supported>,2001,3432
trisolv_main_mlir,0.012778,843283741,576610697,3525997,2499835,74543362,63421,39528,73148788,27715,224190436,3115189,78144409,2786969,<not supported>,84004,<not supported>,165877,<not supported>,<not supported>,106181,76190,4103239,2556265,1441785,362970768,375303,118597713,395461,<not supported>,<not supported>,157,28181
trmm_main_mlir,0.877435,2635377859,3298815762,5155739,282319,149250823,1058850,12359,153463446,1012471,1263063109,70794700,561754274,2462388,<not supported>,65184330,<not supported>,168985,<not supported>,<not supported>,4348757,288319,3638,12951,193641,1297543816,1992668,579867329,1322,<not supported>,<not supported>,0,273
durbin_main_mlir,0.474627,2876766571,1009365728,42806938,6321488,73370602,83503,70794,77446728,82963,341003770,70091971,131605656,21629702,<not supported>,1332261,<not supported>,225058,<not supported>,<not supported>,32003444,368990,13413749,7421486,35567,373531599,18102604,251413519,7926750,<not supported>,<not supported>,651,62183
dynprog_main_mlir,0.314255,951565525,2035329719,3417792,923994,113724373,311532,8364,120113506,326145,705682562,34500359,317061886,23761273,<not supported>,27144453,<not supported>,97145,<not supported>,<not supported>,3395556,22816,93355,205,279,680809988,764,322031706,250,<not supported>,<not supported>,0,107
gramschmidt_main_mlir,2.461334,7061361431,869050200,271299157,553743,49732548,301674,9801,54522554,289378,304220713,269050055,179969152,66587437,<not supported>,3719939,<not supported>,203263,<not supported>,<not supported>,266188912,377060,267942,33094,1490,293490025,265427122,138496560,10577368,<not supported>,<not supported>,263,2755
lu_main_mlir,0.311287,1039990247,2798528240,11995900,471678,98828729,406047,10309,100462689,399323,786830684,41285752,342685090,39180325,<not supported>,40251103,<not supported>,29069,<not supported>,<not supported>,11521699,847525,4148,76,190,1012952543,1247093,450668254,65828,<not supported>,<not supported>,203,862
ludcmp_main_mlir,2.155848,6157606901,1854367572,32532595,512296,109208789,891699,10320,112289535,857049,768029428,332052324,128678704,1860666,<not supported>,40117934,<not supported>,156564,<not supported>,<not supported>,29171092,358883,17004,432,245178,866027941,209426140,107792556,36424,<not supported>,<not supported>,327,2400
floyd-warshall_main_mlir,1.462251,4259271264,11672611132,16924139,523912,1164328995,33493878,10310,1159857088,33362313,3253343118,256016784,1077794417,124305834,<not supported>,192188703,<not supported>,107240,<not supported>,<not supported>,15981871,287007,10315,438,210326,3348434207,78156,1136304991,1679,<not supported>,<not supported>,288,1144
reg_detect_main_mlir,0.017887,75219099,39858088,829398,910674,9512878,9322,8262,12383678,10098,91410638,2462576,39321801,413454,<not supported>,528493,<not supported>,18617,<not supported>,<not supported>,208813,4141,3627,1428,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
adi_main_mlir,1.782024,5222793206,2247880366,5963474,1780793,63847247,227312,14407,67174212,227787,1134216171,87998686,338082391,41146682,<not supported>,91888133,<not supported>,216165,<not supported>,<not supported>,6419854,1799782,2346441,2116130,18068177,1317639390,1360272,376696527,147740,<not supported>,<not supported>,169,2058
fdtd-2d_main_mlir,0.231297,935253980,1506988964,15641453,2097031,51851381,178312,14123,54294902,172035,656713530,45294520,163126020,18939391,<not supported>,40485052,<not supported>,73236,<not supported>,<not supported>,21630956,3536809,2364671,2152438,3185489,604772021,793863,205531985,11950,<not supported>,<not supported>,132,889
fdtd-apml_main_mlir,0.643151,3993373783,2830617505,11091038,9419133,182032179,377781,174291,178719299,337265,1126511070,41929944,443947458,18965315,<not supported>,20029145,<not supported>,1092815,<not supported>,<not supported>,1644704,591993,9385860,5502241,7052959,1139173562,2836391,358418487,1329617,<not supported>,<not supported>,490,573445
jacobi-1d-imper_main_mlir,0.001445,57465751,29633766,606361,668467,7051471,7235,8301,9448823,7488,73125796,1869688,29869616,356113,<not supported>,1664315,<not supported>,50415,<not supported>,<not supported>,493119,39473,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_mlir,0.058692,349252535,470663218,5554760,340808,19750045,61526,12169,20954048,60479,197488268,10786935,45308981,2555533,<not supported>,83437,<not supported>,88540,<not supported>,<not supported>,93926,58494,2530652,936727,4286599,295230119,724589,81635072,201615,<not supported>,<not supported>,0,57
seidel-2d_main_mlir,0.262737,907171266,368824885,532428,460524,30782894,510954,10215,36255797,531040,204957953,2882980,56147142,2441882,<not supported>,1735301,<not supported>,51347,<not supported>,<not supported>,358817,372541,25876,110,1829,228236144,3365,25398362,195,<not supported>,<not supported>,464,1928
