Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,6.735544,18992851978,8014447535,175393069,1017955,272082110,571838,12326,275739286,569593,2055030866,1176070521,783104483,1697619,<not supported>,62914249,<not supported>,1122916,<not supported>,<not supported>,172299821,1203303,630841,36693,1971,2036492987,754065864,860252386,524024,<not supported>,<not supported>,0,7602
covariance_main_mlir,6.759197,18988696141,7793613666,173196180,1128182,272346987,572543,12323,276915385,600697,2048460271,1179933790,787949531,1552770,<not supported>,63182497,<not supported>,913031,<not supported>,<not supported>,171324937,1075809,611413,29186,1531,2243760956,746520918,795413671,586012,<not supported>,<not supported>,0,13945
2mm_main_mlir,17.338053,48542629846,39625705918,2177211500,1797772,1135084778,2350533,18657,1143166505,2363955,9522850937,2205770042,3329792273,6515988,<not supported>,19575677,<not supported>,2771272,<not supported>,<not supported>,2168316884,1191081,747308,106960,1156403,9549560238,2174255517,3292962751,124196,<not supported>,<not supported>,0,64351
3mm_main_mlir,26.016752,72775582958,57780663090,3263502376,2418041,1698871792,3531710,22760,1704225264,3538272,13865808047,3339522707,4963968845,8116535,<not supported>,37740925,<not supported>,4885771,<not supported>,<not supported>,3253571888,1111547,1100809,372564,1229359,13881211522,3249748350,4933679343,282540,<not supported>,<not supported>,1076,88447
atax_main_mlir,0.142894,851373380,1115636170,3161284,2635676,111650939,86820,39690,108331199,42969,390260277,11503079,155362855,6237070,<not supported>,5728916,<not supported>,855045,<not supported>,<not supported>,1888971,1604700,1832493,1024092,2147856,488012434,336831,191671300,372052,<not supported>,<not supported>,0,28236
bicg_main_mlir,0.053248,655021194,692933952,2826936,2616261,58229529,78716,39697,61948628,65161,72891853,5270270,62575139,1958633,<not supported>,3390997,<not supported>,94687,<not supported>,<not supported>,1278035,479068,2230213,2141467,3706035,267776572,448142,121047017,478531,<not supported>,<not supported>,54,34885
cholesky_main_mlir,0.328884,1028620657,2570622509,2721886,1385572,98182596,405069,10465,98757388,375239,700044869,22343129,152445530,335931,<not supported>,23280669,<not supported>,53682,<not supported>,<not supported>,4819868,258508,3010,602,129924,799536822,781837,163273602,2024,<not supported>,<not supported>,0,117
doitgen_main_mlir,0.958766,2805605343,7228387117,3091499,1199593,184265591,229003,16641,191090693,238690,1325770608,263807357,473470003,2937490,<not supported>,2967528,<not supported>,1490136,<not supported>,<not supported>,3285077,1192458,358343,142388,265430,1392810436,63429,482705169,27571,<not supported>,<not supported>,0,16364
gemm_main_mlir,8.040532,24316648765,20393075932,1088657990,1362148,574864105,1188610,14563,582857343,1191310,4920924522,1118649107,1683108820,4344993,<not supported>,15020946,<not supported>,1969754,<not supported>,<not supported>,1081433893,1501180,221621,12689,7148,4920702008,1089679442,1650429649,83877,<not supported>,<not supported>,1067,16035
gemver_main_mlir,0.619439,2237147960,2545109707,30128599,6739166,337235459,1195432,39729,335872162,1364128,1120040687,41383413,453677426,6371281,<not supported>,9146884,<not supported>,494645,<not supported>,<not supported>,20604851,4468644,1694318,1646265,2809168,1243725548,15316710,452564487,394348,<not supported>,<not supported>,0,28120
gesummv_main_mlir,0.057688,927196439,659337307,6468821,5267213,95283619,292978,70935,90023663,407437,106060285,11868572,138429112,4851088,<not supported>,10794378,<not supported>,139496,<not supported>,<not supported>,3746727,2122047,4469021,4367407,5238504,303391423,948754,156063833,699173,<not supported>,<not supported>,91,74033
mvt_main_mlir,0.319994,1350035243,1086838397,21027899,4396900,108656432,1105965,39697,113334696,1107638,468229731,37951912,173798711,4286449,<not supported>,2704361,<not supported>,876441,<not supported>,<not supported>,26790099,3606529,1701197,1649436,2498489,438662006,20207999,168595219,728761,<not supported>,<not supported>,782,32150
symm_main_mlir,0.000000,54331996,58844176,957423,983421,12726036,54670,14560,16213754,19789,20071274,1852588,30104353,1774634,<not supported>,156071,<not supported>,622205,<not supported>,<not supported>,845102,827322,14720,21813,23581,42197939,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
syr2k_main_mlir,6.498448,18406898079,48626843332,17087230,1233952,2283455957,34588164,14561,2285771166,34612329,15426111980,383474785,4514981845,4540662,<not supported>,359815197,<not supported>,1709208,<not supported>,<not supported>,16550804,1360894,237703,17683,1437598,15393478351,609685,4579289933,12989,<not supported>,<not supported>,151188,32312
syrk_main_mlir,5.175091,14591495176,32336656514,7149451,944671,2280358976,34656800,12513,2283483412,34650889,12169594485,146362545,3440352085,3313827,<not supported>,136927037,<not supported>,1498857,<not supported>,<not supported>,7347918,1514636,131678,8305,804378,12218224049,103429,3476412574,6032,<not supported>,<not supported>,64506,11923
trisolv_main_mlir,0.016748,591000729,292483656,3041154,2876218,37111431,30550,39680,40537350,32703,52943980,4444092,58563516,2099898,<not supported>,2804919,<not supported>,300949,<not supported>,<not supported>,1861591,1233852,1827186,1780731,4073714,183403927,837660,93915477,592186,<not supported>,<not supported>,1291,56186
trmm_main_mlir,1.272181,3699962600,10652001636,4428592,1210662,286873591,759347,12514,288436507,659053,2353023894,70023292,808672682,698223,<not supported>,70267016,<not supported>,205680,<not supported>,<not supported>,5191471,1015733,5857,1892,381018,2408575039,1721356,853926813,2548,<not supported>,<not supported>,0,583
durbin_main_mlir,0.556431,2392017316,994793957,41492485,7682362,141503070,382885,70943,117850593,392234,250370784,72776795,132027076,22205040,<not supported>,2178555,<not supported>,192537,<not supported>,<not supported>,32546359,371256,13172070,5996924,23618,216258377,26796630,134531700,9464761,<not supported>,<not supported>,0,76548
dynprog_main_mlir,1.317118,3790229793,6553113551,3862414,1202359,460588880,1821914,8517,461741802,2056354,1702054890,39827899,767864686,26140917,<not supported>,28559347,<not supported>,210626,<not supported>,<not supported>,2148891,21136,850593,4599,15334,1763668899,3589,786092603,896,<not supported>,<not supported>,0,5020
gramschmidt_main_mlir,2.347617,6685120458,4406569830,270817644,1062217,361574476,562166,9953,363295895,536553,1462358018,266997684,505643271,66507301,<not supported>,4172240,<not supported>,406979,<not supported>,<not supported>,270692565,603965,395949,45013,2900,1478190436,281718308,499957193,1573734,<not supported>,<not supported>,37,7347
lu_main_mlir,2.460705,6955668057,16178225301,4793637,1015199,1615895208,585409,10465,1611985955,542511,5725988971,49370351,1968102315,44607607,<not supported>,47049433,<not supported>,363709,<not supported>,<not supported>,4385604,519022,34779,8512,1755,5830355029,1069749,2035530727,23195,<not supported>,<not supported>,1442,6187
ludcmp_main_mlir,2.167014,6190898909,4873290036,33036692,978842,201200253,793144,10470,200727358,739724,1336308833,343293207,295763993,1066475,<not supported>,41679463,<not supported>,317918,<not supported>,<not supported>,31446907,1035476,17053,3400,102198,1447738623,211075672,299730379,36471,<not supported>,<not supported>,0,803
