Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_mlir,6.853111,19300926010,2597329503,163653043,385982,142117342,550740,12174,148179000,570562,1163449715,1169854570,538734447,3058437,<not supported>,49361058,<not supported>,601059,<not supported>,<not supported>,156750795,301426,646115,30719,728,1134977688,754827155,535923684,581590,<not supported>,<not supported>,50,14808
covariance_main_mlir,6.846317,19299138855,2598930658,167962493,376853,142048120,551511,12171,148598106,555106,1163858502,1163272289,540893716,4086094,<not supported>,48636904,<not supported>,596425,<not supported>,<not supported>,166122260,327315,612142,25414,842,1173022306,754543501,516347146,602052,<not supported>,<not supported>,641,10002
2mm_main_mlir,18.568947,51962025539,12353804726,2176412158,1037840,573211818,2306030,18507,579867886,2315246,4908400832,2182070962,2191707563,2750123,<not supported>,10827857,<not supported>,1753579,<not supported>,<not supported>,2170261024,687680,2808397,1363986,134436,4980305713,2156077229,2220636272,223317,<not supported>,<not supported>,263,9961
3mm_main_mlir,27.957935,78196754533,16781852124,3260520185,1640066,846424653,3448894,22603,855511622,3448772,7340213820,3275828807,3277229318,3825034,<not supported>,15917552,<not supported>,2691457,<not supported>,<not supported>,3256091587,866789,3173592,1524876,6559,7313800860,3232953546,3328337421,519369,<not supported>,<not supported>,250,17424
atax_main_mlir,0.039182,929778894,766295803,3535016,2540424,64719692,40307,39535,70059187,41460,370174694,21850042,111127760,3878724,<not supported>,511488,<not supported>,151490,<not supported>,<not supported>,354105,82950,4372210,4101981,889,192474103,680274,123149098,410912,<not supported>,<not supported>,14,29598
bicg_main_mlir,0.052659,957999769,690638647,2490916,2163659,56502004,30786,39544,59888364,29482,347500285,12940535,112640296,4022094,<not supported>,956883,<not supported>,156274,<not supported>,<not supported>,1197425,475505,4683913,2806056,1590297,404903199,427746,129056870,586411,<not supported>,<not supported>,103,31389
cholesky_main_mlir,0.289009,967802480,957453686,2423575,635237,61511425,363259,10314,62007888,343704,408084435,20512121,88766265,345575,<not supported>,20605391,<not supported>,38139,<not supported>,<not supported>,3850486,394823,2463,424,148320,494113244,718807,56945496,1519,<not supported>,<not supported>,0,91
doitgen_main_mlir,0.473651,1537754247,1707161481,937608,537546,88595577,94434,16490,94356867,102260,684814268,271129037,297441953,4227094,<not supported>,2090593,<not supported>,148426,<not supported>,<not supported>,544843,310593,277776,106684,300038,725720602,85671,329475330,44615,<not supported>,<not supported>,206,5850
gemm_main_mlir,9.204781,26047529369,6565022088,1088948276,889735,290816709,1144569,14406,299667536,1151175,2485237848,1090411763,1108221078,2170461,<not supported>,5381568,<not supported>,728604,<not supported>,<not supported>,1084718213,492395,2318301,1357041,2559631,2633873248,1076555566,1134948530,519412,<not supported>,<not supported>,1833,7681
gemver_main_mlir,0.384626,2094840703,959165619,28645600,6814451,99552316,74142,39575,103496311,78500,254655715,42662440,168520433,3906307,<not supported>,14331017,<not supported>,152519,<not supported>,<not supported>,23690013,4428366,1993161,1937077,3937582,378133140,16845569,127497572,806710,<not supported>,<not supported>,37,34111
gesummv_main_mlir,0.057531,1792991028,935782174,6180158,4919418,112030103,134552,70787,94111536,82877,376907786,10090047,185046468,5430522,<not supported>,11120722,<not supported>,192324,<not supported>,<not supported>,4808515,2946067,4317451,4022608,6435945,522284212,889493,179513712,771978,<not supported>,<not supported>,319,67037
mvt_main_mlir,0.295952,1706915907,916829531,19922788,4255315,106146653,284465,39544,86018396,289063,271343987,44009558,118129001,4696741,<not supported>,2073590,<not supported>,186283,<not supported>,<not supported>,22981176,2462791,1840741,1764965,4304170,325235240,17510720,110692453,405925,<not supported>,<not supported>,215,30895
syr2k_main_mlir,3.625594,13181253002,20103029860,9069976,536229,1190102296,1397408,14409,1194791917,1391325,5463333512,315727050,2175006361,2649957,<not supported>,293669079,<not supported>,495449,<not supported>,<not supported>,8391714,143364,2224799,656721,3578157,5578018761,702106,2197436249,225084,<not supported>,<not supported>,0,1556
syrk_main_mlir,2.693379,9829069798,14678083340,3060611,479238,1190170792,1534951,12360,1197384062,1532841,3279220044,139907403,1110257741,2770979,<not supported>,133170136,<not supported>,371169,<not supported>,<not supported>,2535074,191706,15976,14343,1437566,3285037035,81247,1099065101,3944,<not supported>,<not supported>,0,1112
trisolv_main_mlir,0.015171,858021605,578297474,3617529,2539798,71874384,57646,39528,77530830,46178,226560771,3240602,78719567,2863950,<not supported>,81691,<not supported>,140754,<not supported>,<not supported>,117185,87544,4175355,2603711,792126,326572657,383066,116915750,526762,<not supported>,<not supported>,119,28201
trmm_main_mlir,0.690245,2599603290,3232729558,5208158,235255,148337128,1075415,12359,154387443,1040724,1298609342,71168754,563748999,2507649,<not supported>,65378653,<not supported>,120098,<not supported>,<not supported>,4184594,204561,5182,12417,131012,1302095715,2083195,581109293,128655,<not supported>,<not supported>,275,3058
durbin_main_mlir,0.373433,2850576701,768777553,43752402,7933529,109900628,127496,70794,156866539,168662,535506228,73604570,129308914,22899525,<not supported>,1438647,<not supported>,232893,<not supported>,<not supported>,32129288,400824,12697947,4785649,8088,351217235,22979526,127857370,10022678,<not supported>,<not supported>,64,81983
dynprog_main_mlir,0.302415,991891568,2105499460,3282174,1428167,120276839,270349,8366,120718284,265316,699483338,34228212,293307454,25391822,<not supported>,28621664,<not supported>,43254,<not supported>,<not supported>,2420106,7670,61779,222,74,687716162,920,325005189,207,<not supported>,<not supported>,0,118
gramschmidt_main_mlir,1.923909,7003288844,857013819,270874379,518474,47975881,293183,9801,56781720,304308,306581659,268669130,181915968,66446187,<not supported>,3770224,<not supported>,234405,<not supported>,<not supported>,266941804,386478,255744,33624,1678,293967876,265434705,138597851,10573174,<not supported>,<not supported>,0,799
lu_main_mlir,0.289646,1008960474,2802194228,10215478,372328,101269422,446722,10312,101953064,461252,822945567,43845186,358997227,41887116,<not supported>,41680921,<not supported>,48255,<not supported>,<not supported>,13255269,720472,17070,268,6110,941761148,986080,435339371,79742,<not supported>,<not supported>,0,83
ludcmp_main_mlir,1.725966,6163100546,1822272978,32140423,499602,109489101,912224,10321,117835121,894428,785700565,333752937,129268396,1845556,<not supported>,40569196,<not supported>,192929,<not supported>,<not supported>,29410830,380430,21153,1882,252167,871067785,212880873,98220567,33338,<not supported>,<not supported>,0,1111
floyd-warshall_main_mlir,1.460968,4210089976,11532418714,22159377,481951,1169170932,33882845,10310,1176321637,33909905,3329251251,260000697,1089265356,125029125,<not supported>,192331877,<not supported>,109622,<not supported>,<not supported>,21862804,328163,21046,52,211177,3354813074,77480,1118293979,1455,<not supported>,<not supported>,131,979
reg_detect_main_mlir,0.017776,78392853,38589838,1043117,1058005,10321166,9995,8266,12236438,8717,131878014,2433582,35281564,437334,<not supported>,160279,<not supported>,11654,<not supported>,<not supported>,97450,4727,5543,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
adi_main_mlir,1.434780,5199521414,2256306996,5838989,1562377,63032059,230157,14408,68047662,229208,1149696409,95359470,334276617,40162790,<not supported>,89014117,<not supported>,234435,<not supported>,<not supported>,6735365,1801339,2154374,1190038,16551801,1278418570,2000229,371970461,343232,<not supported>,<not supported>,117,1017
fdtd-2d_main_mlir,0.221621,899287964,1472783005,16515236,1835061,48126832,171061,14124,50065385,169572,661547911,51977044,161659313,18603746,<not supported>,40065775,<not supported>,77770,<not supported>,<not supported>,23793730,3459968,2441752,1438169,3098669,601458950,793707,211355220,7927,<not supported>,<not supported>,69,528
fdtd-apml_main_mlir,0.510987,3976724351,2909308731,12115826,9908248,168899672,341046,174293,188471927,392458,1158579462,40865417,410699571,18129095,<not supported>,19511719,<not supported>,1046394,<not supported>,<not supported>,1583497,632601,9496835,5846270,7135124,1146760032,2893715,361057346,1533567,<not supported>,<not supported>,642,523240
jacobi-1d-imper_main_mlir,0.001390,57929242,29611135,607509,668504,7049187,7194,8297,9485430,6789,73809154,1875219,29966645,367308,<not supported>,1649926,<not supported>,50770,<not supported>,<not supported>,484847,37508,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not supported>,<not supported>,<not counted>,<not counted>
jacobi-2d-imper_main_mlir,0.054762,384030745,476917328,5556954,311193,19947295,78636,12168,21278061,56384,185816112,13748481,60870007,4282376,<not supported>,80892,<not supported>,92234,<not supported>,<not supported>,120221,91197,2213920,656035,4275405,287064336,1129934,75009307,190448,<not supported>,<not supported>,0,58
seidel-2d_main_mlir,0.213720,909434328,372027157,427293,350487,31830330,50761,10215,36525811,53211,202160626,2909313,61955789,2633916,<not supported>,2405359,<not supported>,51675,<not supported>,<not supported>,452174,469291,29558,295,2473,222187296,3540,24800062,196,<not supported>,<not supported>,0,84
