Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.576194,4573016539,13360624452,5932801,502587,166854172,876814,12175,174162752,869474,6486871660,11180688,621144833,3846297,<not supported>,7296289,<not supported>,141506,<not supported>,<not supported>,5704652,365059,1790548,883081,557,6603302782,1054599,606433333,3284,<not supported>,<not supported>,1103,3069
covariance_main_pluto,1.217877,4471376987,13249362264,6084456,505101,166509759,665161,12170,172588763,667402,6356642061,11048405,616877892,3747131,<not supported>,7228494,<not supported>,173787,<not supported>,<not supported>,5511683,342380,1688941,497498,3332,6544463929,841386,615221229,2284,<not supported>,<not supported>,0,395
2mm_main_pluto,8.216527,29597789302,61630053650,19721027,765158,102865331,1354144,18507,107108973,1350249,27192408232,1476381940,2246334919,947481225,<not supported>,57489191,<not supported>,1597655,<not supported>,<not supported>,16682543,192515,2415835,1411205,1197979,27078042588,1538736,2260874160,18407,<not supported>,<not supported>,263,9519
3mm_main_pluto,12.498712,44954081275,90867239556,33679500,1072467,153140046,2208412,22605,147191526,2160862,38940560598,2272863221,3345261271,1445334574,<not supported>,95337217,<not supported>,2341438,<not supported>,<not supported>,29391459,772756,2568540,1625470,2492691,39086182760,2909200,3393079522,113130,<not supported>,<not supported>,351,19315
atax_main_pluto,0.152934,1316230352,1400744250,7803466,6848012,67151737,75676,39533,72887923,75257,747061516,8324533,119785481,2596987,<not supported>,3443465,<not supported>,154384,<not supported>,<not supported>,5024425,3911474,3791282,2436361,1244435,596939285,2000527,179656190,489341,<not supported>,<not supported>,136,32036
bicg_main_pluto,0.164425,1296957933,1399790214,8086617,7621873,65170877,92757,39544,68556537,92320,808921343,11427274,152857429,2698433,<not supported>,2263467,<not supported>,144372,<not supported>,<not supported>,3726021,2524574,4210761,3963369,4892,447063310,1314337,143565219,363585,<not supported>,<not supported>,0,28697
cholesky_main_pluto,0.594112,1803538025,5468238021,1979068,698069,356375429,416256,10311,354275906,392999,2223873600,24370132,385538954,611319,<not supported>,24730908,<not supported>,55059,<not supported>,<not supported>,3050508,348184,2825,297,196803,2397595899,650689,400625262,500,<not supported>,<not supported>,121,693
doitgen_main_pluto,2.686640,7701695788,13519567020,8444144,372675,18713851,79707,16488,27160224,87197,4971917513,552738991,311086337,266958358,<not supported>,3245130,<not supported>,724611265,<not supported>,<not supported>,4760114,334713,725683,232203,2875397,4930762414,1318996,327659748,221214,<not supported>,<not supported>,0,2784
gemm_main_pluto,5.228779,14823620458,31637121774,10049687,608162,62517819,668076,14410,70888174,653373,14263293068,729482611,1123882249,466672730,<not supported>,28285569,<not supported>,620824,<not supported>,<not supported>,9105001,93116,2296746,1111629,3404683,14209941804,1428207,1151903181,79551,<not supported>,<not supported>,4213,6612
gemver_main_pluto,0.274016,1569638989,1852158956,8466857,6366688,97517080,590717,39574,102631198,592620,1176161239,9078117,148195166,4704519,<not supported>,3866015,<not supported>,164000,<not supported>,<not supported>,5901148,3943607,3834256,2190791,2821955,1024372013,768537,189283771,439530,<not supported>,<not supported>,114,30843
