Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.576843,4556334451,13291547489,6158556,520621,167894006,870118,12173,173170326,809607,6473315152,11071992,626065491,3861507,<not supported>,7183018,<not supported>,141873,<not supported>,<not supported>,5650157,331913,1683636,941449,176,6589497218,1079137,608025156,3007,<not supported>,<not supported>,1023,2906
covariance_main_pluto,1.543644,4490293839,13283172656,5727950,356975,159291650,664561,12171,164283388,641219,6379156061,10858664,612670003,3718714,<not supported>,7024475,<not supported>,126359,<not supported>,<not supported>,5704123,354203,1946417,616798,4645,6597942484,927972,617093145,1641,<not supported>,<not supported>,264,2876
2mm_main_pluto,10.520446,29635518142,61779733066,19204416,839332,102353993,1336218,18504,105507896,1332297,27247440350,1477082673,2245389490,952610227,<not supported>,57336179,<not supported>,1268573,<not supported>,<not supported>,16382648,252483,2340858,2050235,1364204,27017749692,1598911,2246044616,15293,<not supported>,<not supported>,8764,16759
3mm_main_pluto,12.493338,44904713501,91181571256,33492291,899274,151322599,2130267,22604,146815132,2105212,39065250932,2245469884,3352296288,1445279688,<not supported>,93942499,<not supported>,2362819,<not supported>,<not supported>,29132618,476453,2513828,1658786,2738956,39078481711,2752146,3335311759,24624,<not supported>,<not supported>,187,20606
atax_main_pluto,0.152221,1311090163,1431503722,7969989,7008238,67504104,78895,39537,73141629,81611,763859013,8539999,121278201,2605685,<not supported>,3654097,<not supported>,155236,<not supported>,<not supported>,4834945,3600230,3770472,2423711,1012020,559200033,1772207,167319768,461348,<not supported>,<not supported>,150,31875
bicg_main_pluto,0.162729,1354009263,1540289053,7630185,6395360,92082365,104932,39545,72756065,60865,521045712,8589362,123950066,4752916,<not supported>,1383634,<not supported>,140333,<not supported>,<not supported>,3431281,2805576,1874120,1799927,13787,795703855,1031916,129125683,388071,<not supported>,<not supported>,75,30362
cholesky_main_pluto,0.596628,1806788207,5479321980,1932356,675304,357180549,419267,10314,355723528,394842,2237203415,24266052,376505344,599056,<not supported>,24880739,<not supported>,57870,<not supported>,<not supported>,2997672,355140,3349,621,198816,2387115830,652969,400672806,513,<not supported>,<not supported>,0,324
doitgen_main_pluto,2.089793,7695985777,13532766577,7972710,470798,18335280,76334,16487,26586491,84991,4973906598,551901188,310731515,267370692,<not supported>,2131979,<not supported>,724287839,<not supported>,<not supported>,4559898,402332,766767,208346,2587308,4927768021,1097609,328872064,269869,<not supported>,<not supported>,0,5144
gemm_main_pluto,5.219565,14778094451,31637798542,10220492,277183,64554870,732400,14409,75342831,738679,14151929136,730664566,1127646097,467927830,<not supported>,30828802,<not supported>,669606,<not supported>,<not supported>,9322174,87270,1784588,360394,3332651,14204361130,1598656,1140093766,8677,<not supported>,<not supported>,0,1797
gemver_main_pluto,0.265943,1650675999,1803871132,7843843,6354035,92077686,433431,39576,93757798,407614,968507544,11186061,182134241,3980939,<not supported>,5666565,<not supported>,113070,<not supported>,<not supported>,6580231,4445543,1946520,2004112,8136,1168615832,1296322,163437598,465434,<not supported>,<not supported>,174,37848
gesummv_main_pluto,0.091622,1848794761,1782380800,5421294,4677921,86263843,113742,70785,89153438,165343,880029604,11170462,168981826,5075590,<not supported>,4054099,<not supported>,217482,<not supported>,<not supported>,1092327,700815,6383421,4969782,3155012,637067789,2593210,211491786,774792,<not supported>,<not supported>,146,68368
mvt_main_pluto,0.245002,1485860423,1481897964,8707312,6110150,106597668,597041,39544,111000197,600810,816503255,10588556,182110790,4301641,<not supported>,3824003,<not supported>,193478,<not supported>,<not supported>,5196420,3279426,4324816,2558250,1057468,799993331,914684,194547954,407081,<not supported>,<not supported>,122,29105
syr2k_main_pluto,8.274618,23325565057,62871065149,45987592,498100,69274132,741087,14405,75071827,750418,28494918486,2511234805,2239184268,46201267,<not supported>,16062006,<not supported>,1086273,<not supported>,<not supported>,44617067,106918,2253015,1282481,3646714,28119526369,448757,2252496945,371464,<not supported>,<not supported>,5119,9826
syrk_main_pluto,3.974564,11328466457,31949075072,7713014,553517,77101920,706113,12358,82310065,699443,14312902096,719841441,1154778805,36302731,<not supported>,21910164,<not supported>,445996,<not supported>,<not supported>,7444369,147647,34945,15274,1771838,14279445296,88356,1155357186,3380,<not supported>,<not supported>,2053,4056
trisolv_main_pluto,0.042443,938477430,828741012,4671058,3822939,52918317,69891,39528,58043959,78205,402288862,4873643,102711432,4134984,<not supported>,1154931,<not supported>,174623,<not supported>,<not supported>,633450,110995,4648903,3065457,1761173,405149489,392081,130046180,439433,<not supported>,<not supported>,28,30926
trmm_main_pluto,3.351541,9526744408,28738494304,78586719,737652,2282776092,17678090,12360,2287783664,17684197,12912716974,120002511,2285110003,2948613,<not supported>,90448896,<not supported>,334432,<not supported>,<not supported>,76925421,314749,15453,13968,667028,13010547904,5191276,2335992359,14515,<not supported>,<not supported>,337,4395
durbin_main_pluto,0.455585,3142596788,1438660006,51731334,6194984,103259002,90613,70794,124341568,140089,692743632,70918807,166345483,20446772,<not supported>,6005183,<not supported>,288426,<not supported>,<not supported>,37190741,1050593,9280325,5039322,3636931,792707951,30878995,139385418,10217335,<not supported>,<not supported>,246,62303
