Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.579475,4563424429,13276365963,6475471,584514,167232765,874971,12175,172008151,806373,6498340033,11124720,625293780,3927447,<not supported>,7066504,<not supported>,140828,<not supported>,<not supported>,5642387,353290,1604570,595986,138,6547628090,1068871,602604420,3356,<not supported>,<not supported>,656,1320
covariance_main_pluto,1.208434,4475560548,13265939755,6181222,626850,165659530,673770,12171,171530803,681106,6382049694,11058598,618168350,3657264,<not supported>,7370710,<not supported>,218395,<not supported>,<not supported>,5513764,361704,1855457,461893,3625,6560264632,840209,617839180,2273,<not supported>,<not supported>,0,783
2mm_main_pluto,10.523885,29737045782,61745908404,18901715,897950,104156628,1406865,18508,104501614,1397066,27234238401,1493450098,2235043614,952920751,<not supported>,56833013,<not supported>,1301322,<not supported>,<not supported>,16014874,234606,2329368,2041946,1395407,26952259638,1504680,2255322401,302000,<not supported>,<not supported>,9695,21561
3mm_main_pluto,16.041096,44944634643,90763736883,31425745,1437789,155899334,2271212,22606,145360680,2181282,39079631126,2250392977,3332091253,1448108424,<not supported>,93120074,<not supported>,1725940,<not supported>,<not supported>,26776174,323817,2382053,2214136,1665993,39011527158,3115895,3376819265,360555,<not supported>,<not supported>,21611,36082
atax_main_pluto,0.154504,1354076191,1559456316,7308425,6566173,65765618,78994,39533,70986054,80555,825484338,8960996,115777758,3425410,<not supported>,2601022,<not supported>,168214,<not supported>,<not supported>,3789444,2361593,4446823,4075770,870998,562656982,978926,144121562,442737,<not supported>,<not supported>,70,29639
bicg_main_pluto,0.161077,1273812461,1487429123,6362142,5913954,64787127,92038,39544,69703880,94585,776596101,10054313,128614841,2874473,<not supported>,1205972,<not supported>,166348,<not supported>,<not supported>,3436449,2529565,4191199,3974458,4514,490921265,1156090,143431246,377736,<not supported>,<not supported>,367,29000
cholesky_main_pluto,0.594384,1834868947,5555733355,1955836,650962,361147655,426207,10312,356881227,402425,2240166765,24410326,383010595,674447,<not supported>,23635219,<not supported>,94064,<not supported>,<not supported>,2719032,358846,6824,381,250684,2410472306,663363,401179309,599,<not supported>,<not supported>,81,399
doitgen_main_pluto,2.686216,7767105995,13618679861,9558312,467447,17831376,74960,16489,25845806,83567,4999638072,548696785,306968542,265015145,<not supported>,3896014,<not supported>,699553147,<not supported>,<not supported>,6559337,764084,47065,5071,1815146,4999260629,1142388,335993275,191472,<not supported>,<not supported>,12930,5247
gemm_main_pluto,5.220803,14878251739,31786286857,9767233,500538,56881431,722395,14409,65638022,722833,14187227002,734088003,1120854521,465355959,<not supported>,30106055,<not supported>,564914,<not supported>,<not supported>,8905102,91764,2359050,921686,3914165,14192618512,1671493,1134427504,5215,<not supported>,<not supported>,1691,4274
gemver_main_pluto,0.268732,1605307233,1968159665,8571947,5487274,120107327,603763,39572,101917148,431560,1058791232,9660670,145231385,5238828,<not supported>,3287473,<not supported>,171382,<not supported>,<not supported>,5313822,3984480,3042931,1650280,2956545,1101263626,1171901,153432374,334728,<not supported>,<not supported>,138,27133
