Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.604513,4813181917,13411158966,5365699,716657,161544643,1302117,12326,166603572,1315274,6530922644,11313119,616035229,2255481,<not supported>,5592307,<not supported>,403178,<not supported>,<not supported>,6579406,1141445,2031907,11058,268,6658645759,896649,602308045,4847,<not supported>,<not supported>,0,588
covariance_main_pluto,1.614876,4585528313,13311900306,5419116,722898,159380836,1355533,12323,164294500,1332467,6483086823,9946291,601214726,1654058,<not supported>,7220574,<not supported>,189023,<not supported>,<not supported>,7019070,1061624,1356223,1192,713,6679262668,792314,610918619,2161,<not supported>,<not supported>,0,552
2mm_main_pluto,10.646017,29744318667,61874707881,17834333,1080029,98759971,1427067,18659,107584037,1437692,27244397256,1520516715,2232722282,962143023,<not supported>,57094153,<not supported>,1617115,<not supported>,<not supported>,16174863,722192,122331,45194,2077756,27171312243,1569638,2223454587,347992,<not supported>,<not supported>,1240,9350
3mm_main_pluto,16.003904,44864120377,90883506252,27753319,1084720,139239082,2157701,22757,165056578,2194659,38920744466,2332352596,3364407732,1446143177,<not supported>,102399339,<not supported>,2287632,<not supported>,<not supported>,25282138,432655,160284,26604,4175853,39244558935,3612211,3378350026,258445,<not supported>,<not supported>,250,38467
atax_main_pluto,0.155615,922732137,1221673608,8469054,7203170,48242373,83792,39688,67022384,93498,420993823,9688978,106480115,3601797,<not supported>,4806912,<not supported>,885705,<not supported>,<not supported>,5603405,3940549,1872656,1796955,13196,650160185,1029725,94920492,429991,<not supported>,<not supported>,13,29078
bicg_main_pluto,0.157131,929729027,1235710263,8129486,7125141,44440061,71121,39697,49080623,74928,604892407,9616350,116253734,4865384,<not supported>,1437062,<not supported>,646734,<not supported>,<not supported>,4140088,3385793,1930668,1889498,11046,649252519,1082611,97606142,446527,<not supported>,<not supported>,14,30028
cholesky_main_pluto,0.594344,1776767439,5399126260,2429358,1074007,353494232,438508,10467,356335689,412802,2193970178,24599335,369287401,419101,<not supported>,26317977,<not supported>,146990,<not supported>,<not supported>,3982740,862366,2970,813,343478,2354809522,711612,394129966,650,<not supported>,<not supported>,0,189
doitgen_main_pluto,2.621433,7498457857,13403299143,10783573,1281858,24864391,47085,16644,22881035,49029,4921761301,547821770,307123336,262208874,<not supported>,4878783,<not supported>,702200586,<not supported>,<not supported>,6678912,1250354,2232507,111775,315122,5000298486,997534,286535895,104815,<not supported>,<not supported>,0,1585
gemm_main_pluto,5.252007,14834453518,31650479666,9756431,999295,58175378,739073,14560,64828104,736594,14179174136,720296262,1139717136,469059731,<not supported>,21350837,<not supported>,1435776,<not supported>,<not supported>,9710458,1128190,76970,55970,1414732,14301944850,1198729,1112054018,6433,<not supported>,<not supported>,0,6808
gemver_main_pluto,0.253903,1223278478,1904441756,8828293,7126044,74551908,96357,39725,78952980,99295,1241215298,10269397,146385742,6798602,<not supported>,3284476,<not supported>,325622,<not supported>,<not supported>,4721497,3075451,1845048,1821785,1630264,1004855945,971888,131503082,470222,<not supported>,<not supported>,28,29039
gesummv_main_pluto,0.138758,1286442131,1031354164,8767320,6890499,93211431,356557,70941,81047272,130856,618783884,11024406,135526345,5117637,<not supported>,5245180,<not supported>,145210,<not supported>,<not supported>,4556482,4652334,4765536,4494507,12074,669448969,892193,150074063,1160037,<not supported>,<not supported>,12,80986
mvt_main_pluto,0.298673,1348996081,1289009974,8466500,6342760,85174767,120816,39696,88186561,120987,738906983,10917224,133645166,2092950,<not supported>,6399659,<not supported>,116170,<not supported>,<not supported>,7144225,4235650,1989145,2148383,772,732779878,1113407,138836963,608988,<not supported>,<not supported>,160,36854
symm_main_pluto,13.819266,38805574135,25308411016,1622263053,1517917,1092218700,1146006,14558,1096243570,1141238,13451820241,1830421220,1650512199,537638312,<not supported>,917437,<not supported>,1946410,<not supported>,<not supported>,1615490801,1214526,56640,19424,228211,13470642396,1550058567,1621796147,41103343,<not supported>,<not supported>,0,4389
syr2k_main_pluto,8.253214,23211724568,63075286657,40857746,1066310,74665565,752043,14558,81506807,750885,28212830016,2505156696,2240649969,57926320,<not supported>,17693407,<not supported>,2179544,<not supported>,<not supported>,41956859,928021,66976,92708,1670881,28432554941,314107,2225028122,27057,<not supported>,<not supported>,87,2907
syrk_main_pluto,3.940926,11185628417,31897874960,7298310,946584,73753658,368866,12514,83397165,389441,14179608988,718357228,1163082047,39166521,<not supported>,22512141,<not supported>,1220556,<not supported>,<not supported>,8119409,1247983,286373,145965,199732,14382093033,82415,1149858131,3183,<not supported>,<not supported>,0,3901
trisolv_main_pluto,0.061967,685035280,587021907,4462622,3796773,34105918,59883,39682,38287692,40541,238542694,5726347,88738444,4565548,<not supported>,888782,<not supported>,503179,<not supported>,<not supported>,1445286,1048207,2083414,2065809,21532,186936866,907692,55785144,545426,<not supported>,<not supported>,0,32685
trmm_main_pluto,3.706727,10485003875,31571986118,80813730,1230983,2314718785,3443004,12512,2315975040,3407133,15635389618,124934294,2321998474,3408643,<not supported>,94512507,<not supported>,1114929,<not supported>,<not supported>,80484269,1233410,65059,2497,40931,15700249435,6623917,2342604740,10145,<not supported>,<not supported>,0,3656
durbin_main_pluto,0.537942,2302705128,1209934327,44925869,7524241,111789872,231889,70949,93011801,351367,403412208,70386321,120641243,23525634,<not supported>,7314490,<not supported>,170587,<not supported>,<not supported>,43971742,1303042,8136035,5422659,6949,407931141,30731791,137510506,8785208,<not supported>,<not supported>,25,69701
