Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.603677,4619508843,13444311513,5299161,733853,161438790,821467,12327,166231488,843482,6523972613,9744163,610761225,1714360,<not supported>,5178505,<not supported>,390683,<not supported>,<not supported>,6349717,1087392,2092358,129127,15192,6573227858,911625,604414307,3572,<not supported>,<not supported>,0,556
covariance_main_pluto,1.585452,4593921477,13334734503,5408621,626668,157706983,1326757,12322,162682124,1325794,6493320422,9966973,611655080,2114606,<not supported>,6841697,<not supported>,557000,<not supported>,<not supported>,7199725,956601,2004155,7731,1180,6690463350,816345,613505062,2231,<not supported>,<not supported>,0,553
2mm_main_pluto,10.572670,29756599885,61996426839,17497075,1091008,98433406,1482006,18655,107125366,1510194,27165683884,1511632859,2232004099,959013294,<not supported>,56329692,<not supported>,1603569,<not supported>,<not supported>,16177164,760887,105324,47804,1757227,27143175605,1498417,2223733689,76911,<not supported>,<not supported>,288,3804
3mm_main_pluto,16.071261,45056267133,91090681665,27592197,1114086,138868913,2185545,22756,144479379,2191963,39182661607,2293955322,3333401711,1462829658,<not supported>,104860512,<not supported>,2175040,<not supported>,<not supported>,25110796,639154,201188,48820,3032894,39093260302,3172625,3381045855,787832,<not supported>,<not supported>,964,18895
atax_main_pluto,0.154996,929252715,1233193180,8480276,7114128,44432464,80206,39687,49079826,81289,611896588,9812623,117475144,4879240,<not supported>,2467761,<not supported>,664042,<not supported>,<not supported>,4618778,3376906,1928624,1890785,6820,618952179,1047146,97722599,447410,<not supported>,<not supported>,0,30097
bicg_main_pluto,0.157543,926424652,1235534738,8214126,7210110,46269657,72554,39696,48974172,75813,586967675,9472191,116276660,4929839,<not supported>,1504728,<not supported>,944977,<not supported>,<not supported>,4504468,3538144,1933335,1883300,8389,668287956,1042952,96748595,446181,<not supported>,<not supported>,28,29979
cholesky_main_pluto,0.594918,1778269684,5404293344,2582227,1255014,355331626,432158,10464,356825589,406313,2072738395,24352293,361468726,381458,<not supported>,23274912,<not supported>,160801,<not supported>,<not supported>,4177774,367553,2811,176,192254,2357220063,687781,394739092,678,<not supported>,<not supported>,0,217
doitgen_main_pluto,2.622554,7495920902,13428795611,10546638,1469774,24122959,50591,16644,19561179,49342,4928861968,549649904,307818851,263035931,<not supported>,5302046,<not supported>,702961852,<not supported>,<not supported>,6692195,1158054,1284076,31409,296220,5000352988,994219,290438319,127199,<not supported>,<not supported>,0,1425
gemm_main_pluto,5.305073,14891639708,31625704323,9896457,982584,58007741,771510,14560,64962767,764262,14163390303,732595192,1133402434,471999248,<not supported>,21689380,<not supported>,1256626,<not supported>,<not supported>,9435465,914191,69953,21345,1615633,14269804411,1211166,1116437635,6154,<not supported>,<not supported>,0,1735
gemver_main_pluto,0.254521,1273987057,1882788316,8870613,7200986,75789485,95399,39729,79346201,100272,1049373740,10455159,148122347,5785849,<not supported>,4792386,<not supported>,730828,<not supported>,<not supported>,6057142,4032851,1817221,1756557,34242,1205533899,1081966,134952068,565243,<not supported>,<not supported>,0,33808
gesummv_main_pluto,0.140743,1204922181,1099453973,9038269,7837231,70274303,321769,70937,68840634,132286,590188587,12544728,148871678,4938430,<not supported>,5405253,<not supported>,127189,<not supported>,<not supported>,4035237,3896974,4503588,4331745,2476726,500666314,2083203,157472224,1407191,<not supported>,<not supported>,37,80299
mvt_main_pluto,0.298156,1322484257,1316011103,8480970,6268077,86197750,126410,39698,91580345,127715,771250921,11073814,149055755,4098767,<not supported>,3675158,<not supported>,357419,<not supported>,<not supported>,6040242,4227299,1633188,1207512,277311,643208382,2354110,155037871,824571,<not supported>,<not supported>,1037,35170
symm_main_pluto,12.755466,38347149411,25306570332,1622231472,1139093,1093023117,1145485,14561,1098865525,1146558,13437882685,1808765710,1652869206,537956191,<not supported>,802286,<not supported>,2065581,<not supported>,<not supported>,1615343041,1415447,83389,9362,8773,13443720272,1538811969,1622037896,38600327,<not supported>,<not supported>,12,4962
syr2k_main_pluto,7.852495,23196021940,63075258654,39832874,1093733,74994778,742568,14560,81443072,743861,28208775885,2488650059,2240287754,62702721,<not supported>,19312908,<not supported>,2080593,<not supported>,<not supported>,41444231,1303387,253994,260124,1010736,28431219281,280601,2225717116,28979,<not supported>,<not supported>,0,14119
