Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.605509,4621880165,13444258308,5308698,737304,161582073,749676,12324,166730058,778142,6523060427,9700846,606273473,1671106,<not supported>,7574663,<not supported>,182657,<not supported>,<not supported>,6445913,902279,2304879,202579,14568,6470048439,880413,612484306,2375,<not supported>,<not supported>,26,696
covariance_main_pluto,1.585308,4564823502,13309668617,5424311,728408,159734423,851396,12322,164297486,831797,6484207092,9952955,600690737,2612159,<not supported>,8909656,<not supported>,268447,<not supported>,<not supported>,7119642,1417045,758769,1224,296,6674349311,811084,610327876,2074,<not supported>,<not supported>,0,901
2mm_main_pluto,10.651510,29740827342,61817890133,17961988,1133353,98730764,1416196,18659,107628871,1420141,27107375271,1508278282,2233789969,960340746,<not supported>,56283546,<not supported>,1593054,<not supported>,<not supported>,15754511,396612,154127,36146,3630110,27130431610,2053866,2224685292,205766,<not supported>,<not supported>,487,14206
3mm_main_pluto,16.009100,44885450516,91081754341,27220380,1099335,139343873,2199027,22758,153372727,2222608,38912217909,2279046419,3352004481,1450165202,<not supported>,102988898,<not supported>,2286918,<not supported>,<not supported>,25479231,853594,198922,32744,2117032,39296517562,3234024,3348336083,89699,<not supported>,<not supported>,0,16214
atax_main_pluto,0.155135,911867526,1218506664,8544393,7154737,45379098,76125,39687,54476398,86918,494146613,10218728,113448181,5143945,<not supported>,2746209,<not supported>,936814,<not supported>,<not supported>,5275329,3701377,1913059,1856968,10605,654713437,1041845,95462913,461627,<not supported>,<not supported>,0,29474
bicg_main_pluto,0.158947,964529578,1209127898,8105417,6971317,54691076,79880,39698,73017688,103591,376320043,8462222,84181111,1966522,<not supported>,5339204,<not supported>,99698,<not supported>,<not supported>,5392391,4464626,2177866,2154642,13095,645204137,1065709,100001042,516826,<not supported>,<not supported>,13,34338
cholesky_main_pluto,0.594885,1783121903,5420668912,2544436,1074646,356398468,426603,10465,354717853,400331,2186728140,24279569,358398432,493544,<not supported>,23866126,<not supported>,159987,<not supported>,<not supported>,5156764,273812,2893,297,181535,2344407221,662909,392340126,648,<not supported>,<not supported>,13,207
doitgen_main_pluto,2.622539,7493366792,13433190508,9345987,1110135,18492007,51192,16642,22844137,51161,4929348126,550593924,308127049,258033974,<not supported>,6241257,<not supported>,694333120,<not supported>,<not supported>,6325078,986267,2559730,160573,320195,5009889495,966904,304631746,130637,<not supported>,<not supported>,462,19877
gemm_main_pluto,5.284711,14825117062,31638862542,10050271,989500,58122054,733201,14559,64841176,732439,14129732752,720994025,1133779363,468785109,<not supported>,21583121,<not supported>,1489344,<not supported>,<not supported>,10061108,1144599,81206,67555,1401580,14272515166,1214864,1113682208,5989,<not supported>,<not supported>,201,15939
gemver_main_pluto,0.257547,1280445192,1911064245,8936550,7228974,75748396,125363,39730,89849703,118005,908649356,10611006,138785678,5506988,<not supported>,5939347,<not supported>,763245,<not supported>,<not supported>,5448515,3779257,1778436,1721879,12767,1198785213,1044000,133066255,555507,<not supported>,<not supported>,0,33419
