Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.581041,4532479737,13089566429,6596010,560739,168702790,898689,12174,168089792,849516,6467379087,11228091,625019379,3879266,<not supported>,7050131,<not supported>,149311,<not supported>,<not supported>,5534959,341558,1552147,659315,188,6568838084,1036253,604684093,3165,<not supported>,<not supported>,1042,3191
covariance_main_pluto,1.546429,4504411185,13097424146,6457308,380847,157971818,653738,12171,160915628,643639,6421414279,11152185,612065714,4084873,<not supported>,6026917,<not supported>,155498,<not supported>,<not supported>,5362648,256815,837867,617776,4756,6563846016,876676,623288263,37565,<not supported>,<not supported>,373,4957
2mm_main_pluto,10.051973,29671257887,61728646454,19307905,982920,104844423,1414911,18507,104211021,1413081,27247212377,1488951308,2235285221,951360051,<not supported>,57855676,<not supported>,1324248,<not supported>,<not supported>,16781441,479097,2364208,1558526,1019838,26982836047,1624270,2265220796,15394,<not supported>,<not supported>,4971,14465
3mm_main_pluto,16.010974,45048561506,91046388344,32812940,1156047,155707860,2170046,22605,145595281,2084340,39146704849,2261495093,3322838252,1442638083,<not supported>,93506250,<not supported>,1842649,<not supported>,<not supported>,28348725,367502,2451165,2190206,1623695,38855051188,3486258,3357633941,20626,<not supported>,<not supported>,6514,20625
atax_main_pluto,0.152779,1345897026,1437491599,8245368,7216326,65698589,99251,39537,71134461,97998,789333962,8767576,120271001,2489340,<not supported>,3196459,<not supported>,156144,<not supported>,<not supported>,4711621,3003422,4047270,4190230,358907,548906396,1000176,148365788,435916,<not supported>,<not supported>,101,30596
bicg_main_pluto,0.163074,1335601274,1197161158,6222961,5057227,67886882,90061,39545,69656252,91910,489891953,9824399,153100675,2735691,<not supported>,4173098,<not supported>,115709,<not supported>,<not supported>,6111061,5260536,1944961,1891204,2123868,834899907,1450978,159210460,751207,<not supported>,<not supported>,584,41771
cholesky_main_pluto,0.479103,1806130269,5520910032,2027423,622150,366116529,463210,10314,361245055,412744,2189610575,24674680,385298798,491088,<not supported>,24585223,<not supported>,98520,<not supported>,<not supported>,2605939,386139,3521,270,235446,2348769603,699620,393174710,690,<not supported>,<not supported>,0,207
doitgen_main_pluto,2.094163,7693511986,13520826532,8350033,475633,18338247,78203,16488,26649993,89269,4968626126,550870695,310452613,267379835,<not supported>,2859577,<not supported>,724295632,<not supported>,<not supported>,5083816,393577,773307,188001,2243966,4939907755,1076012,327699005,266869,<not supported>,<not supported>,397,5657
gemm_main_pluto,5.221622,14846940096,31666038552,9576611,497241,56678512,656458,14409,65491477,655604,14188168280,723948328,1119514052,463971813,<not supported>,28073480,<not supported>,585078,<not supported>,<not supported>,8779318,98602,1785659,382844,3719408,14199448345,1607162,1123494208,5017,<not supported>,<not supported>,1689,11295
gemver_main_pluto,0.269433,1550402850,2009608969,7645846,4963100,123683427,695957,39573,120619374,779532,1221611737,9023630,143919199,4225086,<not supported>,3337383,<not supported>,147784,<not supported>,<not supported>,4586177,3171687,3953739,3751259,9202,949701843,810417,179373683,360555,<not supported>,<not supported>,25,27189
