Program,Runtime(s)_mean,Runtime(s)_std,Runtime(s)_max,Runtime(s)_min,Runtime(s)_median,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_min,cpu-cycles_median,instructions_mean,instructions_std,instructions_max,instructions_min,instructions_median,cache-references_mean,cache-references_std,cache-references_max,cache-references_min,cache-references_median,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_min,cache-misses_median,branch-instructions_mean,branch-instructions_std,branch-instructions_max,branch-instructions_min,branch-instructions_median,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_min,branch-misses_median,page-faults_mean,page-faults_std,page-faults_max,page-faults_min,page-faults_median,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_min,branch-loads_median
dynprog_main_pluto,1.2393461333333335,0.10914414437157081,1.310144,1.003778,1.288165,3732234505.1,40664153.44326185,3828240538,3674639252,3723410871.0,9401501647.833334,70534251.77114812,9566226485,9230737919,9386899016.0,10579403.466666667,1442102.455921544,14468951,8958088,10301084.5,1012932.4666666667,108007.67399962466,1530822,953118,992649.5,397299727.53333336,2141479.0356885334,400931456,393373950,397753056.0,3962436.1666666665,84630.96646397488,4233348,3777868,3958832.0,8365.366666666667,1.5421286974633592,8368,8362,8366.0,400796439.4,2320848.582820508,405836144,396975963,400852788.0
fdtd-2d_main_pluto,1.2440738,0.13454547594834065,1.35528,1.05488,1.3496190000000001,4030130432.733333,26380586.31532139,4087628363,3994966911,4026441287.5,11117024385.0,149344916.43763462,11367466334,10840625675,11152924424.0,3593034.6,673631.1618080542,4996590,2923799,3229470.0,946256.0,180287.9569107002,1355485,641762,885424.0,183832941.26666668,2377678.8892253423,188662379,177661620,184026326.5,877398.7,82705.99257450747,957828,742124,921361.5,14123.133333333333,1.2242755305539788,14125,14120,14123.0,183225460.66666666,2155342.9862804594,188363346,179822416,183108686.0
fdtd-apml_main_pluto,1.2097091999999998,0.1384783773870553,1.36336,1.056078,1.284494,5994174839.166667,86944062.77079193,6132712010,5895439906,5970530180.0,7893616153.1,166612216.21957925,8090614749,7297946328,7928217910.0,24388816.966666665,635202.7132945217,26295398,23170528,24205569.5,14073208.5,730716.4955257482,16300944,13347818,13806087.0,270037360.96666664,21512965.11851726,309347956,237052571,276418705.5,512467.26666666666,45032.04796734582,615904,434119,523845.0,174293.03333333333,1.4259499757476886,174295,174290,174293.0,288377306.0,29742413.11853211,354043114,241251781,287137911.5
floyd-warshall_main_pluto,6.6887919,0.6651696989833055,7.121343,5.511982,7.0765385,19965142721.266666,54313014.51782427,20071174554,19852905043,19980520840.0,48400926261.73333,97873267.45668472,48563977293,48167134565,48405348431.0,187740513.03333333,1168979.1003537076,189606772,185701356,187895653.0,454087.76666666666,94754.2262155219,578544,127871,473474.0,2589338649.1,5606829.782701863,2597026047,2575672878,2591033650.0,5367160.166666667,16203.756527174653,5393422,5331364,5368541.0,10310.233333333334,1.5241353305224126,10313,10307,10310.0,2592764686.766667,5189682.661951974,2600426674,2578104136,2594931102.5
gemm_main_pluto,4.870165666666667,0.5133521413282494,5.230757,4.06883,5.2193085,14803828950.4,37662840.71580492,14878251739,14722949564,14799092158.0,31643856149.033333,55827309.34710019,31786286857,31553452864,31642635561.5,9983264.366666667,509836.10926402756,11685342,9364556,9837749.5,483405.6,123651.13001550107,712322,161132,498943.0,59764351.666666664,3388175.14711211,65783428,56571616,57640818.5,678960.6,30367.27305164398,737835,637848,669841.0,14408.1,1.3480509557544025,14410,14405,14408.0,68505472.06666666,4252786.303789713,78049168,62415567,65647488.5
gemver_main_pluto,0.24789136666666664,0.030556921649979547,0.279123,0.186541,0.2673375,1601075414.2666667,49786413.18697891,1693546127,1495236451,1587483340.5,1905382147.9333334,69204642.27667968,2064334079,1803871132,1874075984.5,8235696.666666667,570006.9758621732,9431754,6192020,8397489.0,5990132.533333333,528157.1103502894,6614435,4654444,6295982.0,102919272.9,8655679.62371137,123683427,92077686,99022156.0,576637.3666666667,83178.33920309454,711506,415283,591321.5,39574.03333333333,1.4499306364713065,39577,39571,39574.0,105407511.93333334,11983463.317369685,134078594,93757798,101591885.0
gesummv_main_pluto,0.11782176666666667,0.019823936257382935,0.150151,0.083247,0.12593500000000002,1902404987.4666667,35667970.51276966,1990416603,1840676243,1893380703.5,1582544622.4333334,152676417.40760314,1827770034,1279424608,1609454420.5,7159285.833333333,1269958.1154017767,9513574,5373944,6968148.0,6204925.033333333,1309734.6190584456,8656488,4534259,5626724.5,100222040.0,14909211.323178872,142707709,85511858,99604939.0,147089.76666666666,38448.04153810818,237740,102643,131065.0,70786.5,1.2247448713905276,70788,70784,70787.0,104805104.86666666,18298000.668924663,137472985,86200089,93497493.0
gramschmidt_main_pluto,0.6156292666666666,0.07190612245811145,0.694559,0.534547,0.594593,2063377439.0333333,24384630.695634473,2114393500,2024789413,2059405634.5,4377339561.366667,41909200.60517629,4466053923,4312025782,4368105580.0,27699998.233333334,759191.9887793899,28897217,26227851,27820438.5,501243.9666666667,102028.70078104404,740403,231358,479781.0,52214354.333333336,869253.7015684405,54255388,51218488,51790865.0,407570.0333333333,20611.450250107173,447741,375167,408317.5,9800.6,1.3287276776597206,9803,9797,9801.0,57373726.9,696791.5303222728,58986702,55972230,57551582.5
jacobi-1d-imper_main_pluto,0.007898666666666667,0.00016662353464877235,0.008004,0.007036,0.007914000000000001,71022494.56666666,18853676.486100417,139425283,60753707,65694551.5,36475835.1,5872719.096679388,55843884,32633303,34383794.0,774220.0666666667,140615.21403263474,1175361,674609,704148.0,767131.2666666667,119353.35172010456,1082789,567507,756438.0,8275942.7,634318.0076383501,9934956,7180684,8064535.5,9015.233333333334,2063.352121708973,16977,7622,8559.0,8300.333333333334,1.4700066463214314,8302,8297,8301.0,10485489.166666666,689350.0293982623,12726210,8843258,10575875.0
jacobi-2d-imper_main_pluto,0.2752594666666667,0.02329446573127933,0.294034,0.229412,0.2926425,1025823742.6,19579214.800137512,1075207685,990482634,1022033483.0,2403059505.1666665,50267568.16390919,2535897574,2311670289,2388560338.5,1095938.5,77541.7657309428,1291536,992013,1076582.5,682507.4666666667,103089.85133559658,981632,462394,685762.0,55812578.666666664,1831240.3859442933,61187135,53562319,55209808.5,602555.4,24344.470736097097,657108,527199,601145.0,12170.933333333332,1.3113124074324645,12173,12168,12171.0,58523481.733333334,2268844.4429520676,63127660,56008081,57493634.5
lu_main_pluto,1.6935375333333333,0.1820875856997989,1.833442,1.421483,1.8164310000000001,5231489479.4,23721958.662876297,5277635240,5188195149,5234299149.5,13270554891.866667,67705762.77086523,13415682895,13155052970,13257471185.0,7141549.366666666,1559676.9099399708,12106848,5280395,6691806.5,464475.1,86810.18590971518,590232,126596,473970.5,124802666.26666667,1119821.7485243208,126991409,122982987,124793722.0,814370.2666666667,42283.475000682396,892915,731980,815335.5,10310.466666666667,1.1366415543114488,10312,10307,10311.0,129347673.03333333,1524637.6051236596,132429219,125613546,129211371.0
ludcmp_main_pluto,2.2310632,0.23886479598522276,2.39101,1.853662,2.3819805,6809835111.966666,26882803.24172733,6869570311,6766963203,6806999270.5,10634767577.5,50891625.02311279,10740187509,10527763540,10629470027.5,30901682.8,534988.8222010137,32079714,29948078,30793898.0,513253.4,44781.81168856777,616619,300759,516978.0,727966513.6333333,3560638.690005539,735160981,719016903,728285010.5,966900.1666666666,9094.36213790732,982848,944415,967002.0,10320.033333333333,1.0980651740390677,10322,10318,10320.0,729434286.7,3931198.1634489927,737687546,718350082,730226491.0
mvt_main_pluto,0.2348416,0.019243103500143664,0.249314,0.197434,0.244606,1538404416.7666667,39144529.89510867,1599908343,1462922938,1543201111.5,1451247816.1666667,52961125.05094769,1543735516,1363311995,1470408820.0,8428197.6,237716.52037749955,8846882,8044766,8403663.5,6028140.733333333,154969.32791761338,6408507,5797234,6016757.5,109995244.76666667,5301377.104018056,125282655,104907879,108488894.5,545166.5333333333,37280.159991825305,623400,495312,533359.0,39543.5,1.2525835370303697,39545,39541,39544.0,111911191.93333334,1672805.6190317734,114725970,108171233,112423214.5
reg_detect_main_pluto,0.18914836666666668,0.011031719747394668,0.195738,0.157373,0.19439800000000002,651717202.1666666,19591207.115679063,699056798,622508503,644249457.5,1372346951.4666667,35094700.16170087,1470348273,1276449545,1363631047.0,716686.0,161196.55394707975,1293786,562941,650004.0,956270.7666666667,180107.38866168118,1633181,746716,895970.5,96667344.83333333,5963247.800957193,107061586,81984497,98180451.0,401964.06666666665,36423.72865926384,453904,328591,416228.0,8265.0,1.1447029429447166,8267,8263,8265.0,97970830.86666666,6778032.650968988,108622300,84672420,100577612.5
seidel-2d_main_pluto,0.4229312333333333,0.03345681744524378,0.444136,0.347174,0.4436075,1400198073.4,21943907.92103968,1445826879,1360915222,1393095368.5,3671182772.733333,61391084.1931895,3782771662,3552897458,3666858808.0,554750.9666666667,88160.96777798311,806635,461919,517613.5,436502.9,101426.93478162767,689065,268367,423216.0,97072240.53333333,2342700.899060338,102054584,93358958,97050387.5,91508.63333333333,7868.804858134575,113724,77112,89747.5,10215.066666666668,1.4605934866800532,10217,10212,10215.0,100685799.03333333,1540084.7140072258,103176358,97401368,100959463.5
syr2k_main_pluto,7.3120708,0.8986949649788316,8.274618,6.418222,6.650931,23275491137.2,58160775.34284876,23415088039,23190540381,23274800216.0,63110773874.5,404955040.5030522,63779295831,62292546423,63082205116.5,40825355.3,2972534.9551935866,52250663,37785240,39978907.5,492513.63333333336,86360.40291926713,609143,252983,504395.5,70583669.33333333,1847746.2274440941,76363133,68564653,70232309.0,751102.6,14644.425837510515,786841,719644,752047.0,14408.2,1.4715696522348642,14411,14405,14408.0,76587234.63333334,3188916.392607708,87376392,72955222,75984452.0
syrk_main_pluto,3.5725519666666665,0.42455132303226556,3.994503,3.091073,3.828698,11281094442.8,30668113.839774847,11357656916,11248814007,11269769138.0,31922281808.466667,101335987.3076165,32195590363,31751640707,31900931748.0,7224893.9,402065.9221281788,8586635,6398887,7159271.5,493006.8,68683.99227566885,612352,247947,495497.5,74126026.76666667,1439796.906367689,77101920,72738882,73628112.5,698607.0666666667,19341.527454450516,730104,669368,695783.5,12359.1,1.3222238320608732,12361,12356,12359.0,82578551.4,1963641.812213421,88670616,78363927,82343863.0
trisolv_main_pluto,0.04725613333333333,0.0026917370463024025,0.049578,0.041869,0.048565,972945025.8,37093950.522428446,1061037735,931120145,964061484.0,834238663.8333334,38624172.77524157,878525659,683729984,836193028.0,4628979.633333334,360379.1739546562,4992393,3272264,4704296.5,3738156.466666667,342700.34358713485,4032792,2750800,3850474.0,57870024.63333333,10181698.309384497,81372771,50450908,52938779.5,71058.53333333334,10665.48813805484,89161,32356,71787.0,39527.73333333333,1.0148325268101865,39529,39526,39528.0,64432947.7,10688168.074966712,91093123,55562666,58086284.5
trmm_main_pluto,3.0162990333333335,0.36246509993458,3.363024,2.595449,3.2775465,9517990577.866667,19776691.268970497,9566796505,9482966132,9518935890.0,28748902382.533333,38257654.41372219,28855688704,28666661144,28737431303.5,78461265.9,322327.5118881789,79226999,77844489,78464468.5,651152.4,85010.80911134489,774336,433944,664349.0,2288671533.9666667,5674486.386017066,2295895284,2270471291,2290870723.0,17700003.7,51883.592121109665,17794496,17542585,17712063.5,12359.4,1.4044264997155587,12362,12356,12359.5,2289896031.733333,6260872.45538343,2299230218,2271150118,2291177686.5
