Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.674295,4600834216,13364675663,5340787,393315,162855614,856030,12325,168124209,898103,6500722708,9523604,614522490,1606692,<not supported>,5634349,<not supported>,205368,<not supported>,<not supported>,7244253,956935,217122,623,363,6567752185,817416,615871940,2301,<not supported>,<not supported>,25,675
covariance_main_pluto,1.586028,4659006193,13313068654,5702788,965975,160798087,1412618,12325,162010152,1397438,6467546489,9850259,601319064,1611944,<not supported>,6839608,<not supported>,248284,<not supported>,<not supported>,6598832,878645,1954493,7532,1064,6674419981,844166,615668802,167351,<not supported>,<not supported>,0,2410
2mm_main_pluto,10.645012,29889976758,61826668014,18028942,1077217,99076803,1408586,18657,107204756,1396873,27072746428,1521175608,2260827255,952807153,<not supported>,57451430,<not supported>,1685136,<not supported>,<not supported>,16046410,725605,89705,26209,1998347,27405512288,1576954,2222453454,106766,<not supported>,<not supported>,100,5606
3mm_main_pluto,14.890328,44946079069,91058150047,27267605,1134016,138805443,2145296,22754,148017729,2161086,39186561645,2322963708,3314487334,1462796633,<not supported>,103196601,<not supported>,2414827,<not supported>,<not supported>,25553566,983403,109398,136633,2359464,38953124684,3143250,3359252132,87404,<not supported>,<not supported>,50,6271
atax_main_pluto,0.154242,962871157,1238114548,8120913,6440033,46852345,91931,39686,63871700,90720,432558657,10005904,105612240,3781501,<not supported>,3346787,<not supported>,966482,<not supported>,<not supported>,5633110,3797463,1856684,1798492,9977,646759229,1032731,94229584,421892,<not supported>,<not supported>,0,32565
bicg_main_pluto,0.155919,953972998,1275515352,8345515,7281903,44835778,103457,39697,49214829,72413,636082969,9137293,117421315,4864916,<not supported>,1627821,<not supported>,500535,<not supported>,<not supported>,4030612,3197784,1912404,1889857,189241,537667633,1051852,97185427,446812,<not supported>,<not supported>,0,30074
cholesky_main_pluto,0.595048,1794044830,5438462054,2478567,1048037,355955804,450795,10465,358346190,424651,2200477127,24346391,370432695,518791,<not supported>,24866275,<not supported>,230247,<not supported>,<not supported>,3231980,1147452,20185,1107,339541,2361489627,743859,395878950,697,<not supported>,<not supported>,0,209
doitgen_main_pluto,2.620633,7483963411,13416988527,9556447,1111555,18387324,49539,16644,22835649,48911,4925586142,550358387,307897881,262276639,<not supported>,6011350,<not supported>,702338270,<not supported>,<not supported>,6302193,1213053,2106667,91513,298649,5000372707,842964,303352619,133719,<not supported>,<not supported>,162,5564
gemm_main_pluto,5.279688,14789662491,31627398754,9927567,1013706,64341451,760774,14561,73232291,760956,14168410558,724521952,1135621221,468614062,<not supported>,23554036,<not supported>,1412935,<not supported>,<not supported>,10542544,1392743,332056,195575,453933,14299792081,1209940,1113847271,7093,<not supported>,<not supported>,100,3441
gemver_main_pluto,0.259843,1206567189,1953034770,6127509,4391213,73705988,132622,39725,78034994,123414,1108487263,10234149,147158644,7011796,<not supported>,3020856,<not supported>,230284,<not supported>,<not supported>,4318306,2949219,1814500,1790969,4077484,1090174090,963377,133299334,482653,<not supported>,<not supported>,13,28444
