Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.529475,4555654736,13236094501,6648940,511678,168207064,889245,12174,168219769,823593,6477977725,11235261,626000970,3619622,<not supported>,7552588,<not supported>,140319,<not supported>,<not supported>,5578356,275834,1987493,808907,616,6498893355,976819,604207042,2756,<not supported>,<not supported>,465,1518
covariance_main_pluto,1.553358,4459898027,12716323415,6202001,490879,159893281,669158,12171,167912355,676501,6534677146,11018695,618601977,3851426,<not supported>,7051110,<not supported>,158755,<not supported>,<not supported>,5406006,340872,1918918,380206,2706,6585595703,839234,615153064,100714,<not supported>,<not supported>,1759,5922
2mm_main_pluto,10.529468,29655908203,61425725378,19931720,1327462,113781368,1428422,18507,104339670,1413989,27227446414,1483958881,2235586759,950584838,<not supported>,58152901,<not supported>,1314528,<not supported>,<not supported>,16730592,249205,2339680,2060036,1462008,27029802388,1528773,2254753375,14976,<not supported>,<not supported>,16038,30903
3mm_main_pluto,12.495995,44981760957,90726100372,33726262,1180120,157078709,2090787,22603,163112011,2068452,39127567365,2274104848,3334184949,1447099697,<not supported>,93005897,<not supported>,1866965,<not supported>,<not supported>,28810656,425552,2561125,2256558,2051632,39041286819,2744013,3360537036,101748,<not supported>,<not supported>,10478,49152
atax_main_pluto,0.182472,1360227868,1507699718,8324920,7247586,65841245,87806,39537,72476964,89261,723373998,9370574,144247083,3956253,<not supported>,1134102,<not supported>,173382,<not supported>,<not supported>,2910412,2211080,4002907,2471353,3846798,651167797,1081915,121622011,358926,<not supported>,<not supported>,137,28566
bicg_main_pluto,0.163987,1281880796,1496964919,8334716,7143316,88942805,109587,39542,106254941,103937,673601872,6954543,106395347,3876823,<not supported>,1185845,<not supported>,170174,<not supported>,<not supported>,3270780,2585187,3117336,1692757,3065847,708614777,1102840,120461331,342476,<not supported>,<not supported>,445,27527
cholesky_main_pluto,0.594575,1760823751,5381272301,2092309,717209,362253066,446632,10313,361897332,420958,2258679243,24722139,388449168,388793,<not supported>,24694227,<not supported>,64128,<not supported>,<not supported>,2670170,303051,3361,646,174307,2290150761,747586,385863016,646,<not supported>,<not supported>,0,191
doitgen_main_pluto,2.692024,7699707299,13520921495,9307260,478570,17491522,72520,16490,29632085,153777,5006092445,532117759,324299428,267358395,<not supported>,2728744,<not supported>,726459328,<not supported>,<not supported>,4873805,179002,32469,9598,1993401,4974165256,1135458,328928814,284787,<not supported>,<not supported>,15929,9170
gemm_main_pluto,5.226651,14783468521,31656453538,10576271,265929,64309830,669017,14408,74771851,681926,14165426373,732596599,1129981873,467644308,<not supported>,29431742,<not supported>,693415,<not supported>,<not supported>,9621037,96159,1911475,437713,3420717,14222315218,1591196,1138705727,10461,<not supported>,<not supported>,0,1814
gemver_main_pluto,0.272530,1670951441,1977072773,8569893,5387719,119221592,613985,39575,99654865,429297,1059203649,8598970,145709667,5254637,<not supported>,3387251,<not supported>,182179,<not supported>,<not supported>,5137733,3855573,3031276,1652867,3027785,1096383140,1114241,153844857,343389,<not supported>,<not supported>,302,29938
