Program,Runtime(s),cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses,L1-icache-loads,L1-icache-load-misses,L1-icache-prefetches,L1-icache-prefetch-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,LLC-prefetch-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,dTLB-prefetches,dTLB-prefetch-misses,iTLB-loads,iTLB-load-misses
correlation_main_pluto,1.578900,4571855793,13338561070,6375227,530953,167679996,873546,12174,172413381,812436,6425828422,11121509,623614315,3952206,<not supported>,7107176,<not supported>,147387,<not supported>,<not supported>,5707280,357662,1566561,690358,1010,6581940480,1095252,609434932,3397,<not supported>,<not supported>,707,1692
covariance_main_pluto,1.546528,4495113336,13046575928,5942665,368665,157906508,693526,12171,163265116,685492,6409337897,10217089,611329490,3874039,<not supported>,6926929,<not supported>,149003,<not supported>,<not supported>,5390068,325574,1639985,668617,2932,6601821222,890199,621400151,188411,<not supported>,<not supported>,672,4967
2mm_main_pluto,10.532234,29677511684,61797269115,18989418,844980,102474607,1363068,18506,105816829,1356945,27233612369,1483794613,2216926362,948144846,<not supported>,57763405,<not supported>,1329403,<not supported>,<not supported>,16126864,249826,2341384,2043491,1309079,27060131786,1617213,2260933662,15415,<not supported>,<not supported>,4789,12579
3mm_main_pluto,16.039688,45011064939,90985106787,30479370,1937340,172473783,2324630,22605,166480618,2225545,39058351794,2265045194,3330551286,1450442240,<not supported>,93215971,<not supported>,1751360,<not supported>,<not supported>,26112987,376316,2429846,2236127,1374973,38921125244,2835309,3352552507,20671,<not supported>,<not supported>,10969,22667
atax_main_pluto,0.178000,1307802162,1421683941,7939334,7003325,67264327,82650,39534,73045994,82471,775254763,8574356,120938279,2556004,<not supported>,3623288,<not supported>,159313,<not supported>,<not supported>,4908265,3604247,3749829,2435790,898822,553175693,1669634,163506897,473227,<not supported>,<not supported>,105,31658
bicg_main_pluto,0.132547,1281334244,1396735386,8008360,6840594,64351301,94312,39543,68546584,94237,758981800,8611858,117607187,2519435,<not supported>,3398032,<not supported>,137623,<not supported>,<not supported>,5169401,3963212,3689412,2521753,302034,562200185,1038795,151347728,459913,<not supported>,<not supported>,87,31151
cholesky_main_pluto,0.594624,1744923270,5298971183,2051877,697876,348846745,417147,10313,347308780,396269,2167598695,25429041,401179561,384352,<not supported>,25100592,<not supported>,81491,<not supported>,<not supported>,4228034,309226,3333,589,189418,2317728614,871731,384883530,750,<not supported>,<not supported>,43,625
doitgen_main_pluto,2.685429,7694279245,13479760705,8737766,473321,17989508,70397,16490,26058871,80671,5007746088,549191651,309492396,268340615,<not supported>,1700840,<not supported>,729345895,<not supported>,<not supported>,5136617,232011,37036,3738,1778375,4970943886,1248297,351508850,453508,<not supported>,<not supported>,15715,15344
gemm_main_pluto,5.228459,14816935324,31677165741,9865077,596590,62788909,665016,14406,65615851,656420,14218056077,728386069,1125098713,464712641,<not supported>,29615837,<not supported>,608873,<not supported>,<not supported>,8863955,92422,2270932,1196424,3231651,14265489854,1403855,1151360144,87091,<not supported>,<not supported>,4681,5482
gemver_main_pluto,0.269067,1573481935,1888087355,8117581,6286550,97640449,592572,39573,102657914,593809,1155482079,9059048,148039081,4690576,<not supported>,3857383,<not supported>,146182,<not supported>,<not supported>,5934256,4174736,3798861,2209127,1304299,959009053,768456,186867403,438213,<not supported>,<not supported>,86,30444
gesummv_main_pluto,0.104695,1901728707,1446101017,9513574,8656488,103089359,111324,70784,129580862,123112,838135326,10846441,167565899,4688638,<not supported>,5457359,<not supported>,195018,<not supported>,<not supported>,3050520,3087097,4321271,2757050,2485300,608867111,1809981,197604760,1356466,<not supported>,<not supported>,225,85222
mvt_main_pluto,0.244190,1565611511,1415818677,8385693,6005286,109059135,529814,39544,112492356,528972,801074384,9909465,162452331,4262137,<not supported>,3884359,<not supported>,159351,<not supported>,<not supported>,5546016,3661300,1842796,1522620,1426287,699132553,1920533,166251758,431279,<not supported>,<not supported>,30,34698
syr2k_main_pluto,8.264155,23306605433,63777475874,38829619,491304,69660331,755996,14409,75127341,751149,28250541894,2480390061,2200148066,72732248,<not supported>,16010531,<not supported>,1042451,<not supported>,<not supported>,38931598,118545,2272048,1324499,3479620,28405633316,467025,2279685752,200093,<not supported>,<not supported>,4978,8643
syrk_main_pluto,3.098002,11249526126,31856776306,7763509,612352,76283923,675881,12360,81375213,681096,14209716012,717037735,1161949615,36305207,<not supported>,21369012,<not supported>,557864,<not supported>,<not supported>,7158542,285815,58287,197558,1240143,14322619763,85715,1150363851,3379,<not supported>,<not supported>,215,1569
trisolv_main_pluto,0.041869,935228665,841462197,4791926,3879467,53480365,68589,39529,56635846,67875,405173036,5155881,108234828,4105649,<not supported>,896815,<not supported>,171137,<not supported>,<not supported>,541067,88796,4517685,2774079,1906884,411152024,398767,130414438,437141,<not supported>,<not supported>,0,30162
trmm_main_pluto,3.349671,9507838537,28734445462,78370942,653300,2270471291,17542585,12361,2271150118,17486552,12787122760,119725636,2292152919,2968132,<not supported>,90291003,<not supported>,349824,<not supported>,<not supported>,77478708,314963,15407,14119,641162,13018975509,5102371,2342866674,15029,<not supported>,<not supported>,897,2898
durbin_main_pluto,0.533103,3165871560,1441133250,48012268,6452092,143469711,218243,70795,155234238,192547,647413506,70122661,179566549,21994555,<not supported>,7803204,<not supported>,242753,<not supported>,<not supported>,37840903,1409942,8025801,5032469,10062,649711461,33687019,139055404,10063870,<not supported>,<not supported>,230,63650
dynprog_main_pluto,1.286642,3717151526,9364974118,9944768,993072,394347148,3912667,8365,398380696,3907430,4163993996,67708391,448047582,42514643,<not supported>,35965109,<not supported>,160015,<not supported>,<not supported>,4095396,7188,5931224,158,330,4286220155,2403,419435670,818,<not supported>,<not supported>,898,1391
gramschmidt_main_pluto,0.535971,2045730662,4357333504,26732721,450578,51589417,428574,9803,57630047,435757,1901014281,81417333,194150930,27037851,<not supported>,16767101,<not supported>,120875,<not supported>,<not supported>,26429731,332337,686651,8575,6243,2046936526,9903115,171613595,304372,<not supported>,<not supported>,0,212
lu_main_pluto,1.824062,5230680026,13347254094,8284565,449714,126991409,885666,10310,132126717,874098,5648345903,211092138,449845460,149826434,<not supported>,54075142,<not supported>,155320,<not supported>,<not supported>,8371770,359999,175744,4056,103693,5729499587,572797,433242245,9780,<not supported>,<not supported>,568,1213
ludcmp_main_pluto,2.379569,6817072648,10611117795,30759958,506194,728870144,972019,10319,728544796,943311,4324796731,357970914,748851166,1943140,<not supported>,41183836,<not supported>,163070,<not supported>,<not supported>,29552063,356556,11530,724,80610,4461025408,211272148,742995096,34719,<not supported>,<not supported>,50,2974
floyd-warshall_main_pluto,7.067422,19997396148,48434003714,189576474,504171,2597026047,5376970,10310,2595589551,5376285,22594968218,728238495,2625965992,508592256,<not supported>,192133228,<not supported>,661452,<not supported>,<not supported>,196652144,415052,1105209,5976,807,22621878003,47694223,2604359902,467395,<not supported>,<not supported>,0,2135
reg_detect_main_pluto,0.194087,641753274,1367258811,638715,887574,98116737,417750,8265,100435320,417146,546956465,3099905,97037954,645085,<not supported>,1073222,<not supported>,51684,<not supported>,<not supported>,401038,23194,557,30,241,617324347,889,68593088,165,<not supported>,<not supported>,0,482
adi_main_pluto,3.171298,9321349494,17717161376,160801538,9446105,849359893,7879750,14410,852950752,7810861,8336940602,175370365,1077113854,41607984,<not supported>,131477119,<not supported>,367596,<not supported>,<not supported>,159445176,8451839,2249553,2032348,1528584,8445862335,11267779,1112823476,193070,<not supported>,<not supported>,903,6149
fdtd-2d_main_pluto,1.065741,4038169453,10913958831,4437140,972759,183755061,932998,14123,181570903,937076,4775779634,24825285,281095208,14086560,<not supported>,15401556,<not supported>,242010,<not supported>,<not supported>,2406816,457554,2256609,1354119,306036,4732624376,522414,326523103,113997,<not supported>,<not supported>,1098,3932
